AIHsteroid.vs.AIHnosteroid,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
11607,ENSG00000129933,1298.404,0.1992727,0.06085782,3.274398,0.001058873,0.01319392
11608,ENSG00000167491,1420.174,0.1715623,0.09289077,1.846925,0.06475803,0.1908861
11609,ENSG00000178093,37.41784,0.4657412,0.1930067,2.413084,0.01581819,0.07553531
11610,ENSG00000186010,21.08781,-0.2641743,0.2536307,-1.041571,0.2976108,NA
11611,ENSG00000250067,13.21112,-0.2473365,0.279729,-0.8842004,0.3765881,NA
11612,ENSG00000105717,52.80139,-0.1663195,0.1855022,-0.8965904,0.3699375,0.5697731
11613,ENSG00000064547,657.5983,0.2224401,0.1178669,1.887215,0.05913138,0.1795643
11614,ENSG00000089639,2801.414,0.2784629,0.09407838,2.959903,0.003077358,0.02595848
11615,ENSG00000105726,556.5224,-0.2506595,0.08229342,-3.045924,0.002319664,0.02152906
11616,ENSG00000181896,437.5723,-0.1919117,0.0997648,-1.923641,0.05439959,0.1693067
11617,ENSG00000105708,76.27376,0.06396868,0.1566419,0.4083752,0.6829982,0.818004
11618,ENSG00000081665,362.7714,-0.08059036,0.101211,-0.7962606,0.4258806,0.6174107
11619,ENSG00000256771,49.41063,-0.1771193,0.1956623,-0.9052295,0.3653438,0.5652293
11620,ENSG00000184635,27.5117,0.38466,0.1971105,1.951494,0.05099825,NA
11621,ENSG00000197124,25.37126,0.132229,0.2338549,0.5654317,0.5717802,NA
11622,ENSG00000213988,19.55101,0.2107,0.2647304,0.7959041,0.4260878,NA
11623,ENSG00000256229,94.06972,0.1851703,0.1592616,1.16268,0.2449594,0.4408191
11624,ENSG00000237440,63.60986,-0.133338,0.1866281,-0.7144583,0.4749438,0.6607021
11625,ENSG00000188171,31.91575,0.3129354,0.2380741,1.314445,0.1886965,NA
11626,ENSG00000160229,95.52125,0.1682487,0.1795541,0.9370361,0.34874,0.5502873
11627,ENSG00000105750,30.21881,0.0816713,0.2355711,0.3466949,0.7288206,NA
11628,ENSG00000118620,159.0936,-0.1318811,0.1132387,-1.164629,0.2441692,0.4404563
11629,ENSG00000160352,60.46235,-0.2317877,0.194391,-1.192379,0.2331127,0.4286413
11630,ENSG00000196705,228.2073,-0.281568,0.1138364,-2.473444,0.01338179,0.06749941
11631,ENSG00000182141,166.0362,-0.1038111,0.1514836,-0.6852958,0.4931573,0.6749256
11632,ENSG00000172687,32.72945,-0.3254095,0.2183883,-1.49005,0.1362111,NA
11633,ENSG00000196268,239.8143,-0.09583792,0.1086207,-0.8823169,0.3776054,0.5769544
11634,ENSG00000197013,176.8302,0.281819,0.1773282,1.589251,0.1120038,0.2690775
11635,ENSG00000197020,85.73686,-0.006923493,0.2126304,-0.03256116,0.9740245,0.9872617
11636,ENSG00000198521,147.8327,-0.3173278,0.1332665,-2.381152,0.01725857,0.07987482
11637,ENSG00000160321,14.25356,-0.3898961,0.3925084,-0.9933446,0.320542,NA
11638,ENSG00000197134,25.60409,-0.3074107,0.3134791,-0.9806418,0.3267694,NA
11639,ENSG00000196081,16.92379,0.2707233,0.291905,0.9274365,0.3536999,NA
11640,ENSG00000167232,259.7628,-0.2284504,0.1265933,-1.804602,0.07113705,0.2022893
11641,ENSG00000197372,80.47101,-0.1107501,0.1519031,-0.7290838,0.4659504,0.6529478
11642,ENSG00000196172,27.1967,-0.5212518,0.2428187,-2.146671,0.0318195,NA
11643,ENSG00000213967,6.866033,-0.1693837,0.4440173,-0.38148,0.7028471,NA
11644,ENSG00000213096,81.27181,0.05933633,0.1642214,0.3613192,0.7178608,0.8395614
11645,ENSG00000169021,163.9153,0.1629322,0.1186586,1.373118,0.1697158,0.3534439
11646,ENSG00000105171,133.0388,0.1223271,0.1076664,1.136167,0.2558865,0.4520982
11647,ENSG00000166289,202.2248,0.1787259,0.1839816,0.9714332,0.3313326,0.5325865
11648,ENSG00000131943,192.1166,-0.1725021,0.104318,-1.653618,0.09820516,0.2485578
11649,ENSG00000105173,7.052392,-0.6994921,0.4595231,-1.522213,0.1279558,NA
11650,ENSG00000105176,220.7254,-0.33054,0.1154541,-2.862955,0.004197097,0.03166762
11651,ENSG00000121297,193.5761,0.4004759,0.1518303,2.637655,0.00834814,0.04938219
11652,ENSG00000168813,256.9629,-0.1417916,0.1028958,-1.378012,0.1681997,0.3513384
11653,ENSG00000178904,206.356,0.2488835,0.1263088,1.970437,0.04878833,0.1579096
11654,ENSG00000105185,47.69961,0.1083371,0.1701838,0.6365888,0.5243927,0.6994826
11655,ENSG00000105186,355.1585,0.04351893,0.06657446,0.653688,0.5133128,0.6911057
11656,ENSG00000213965,116.1757,-0.02603176,0.1117501,-0.2329462,0.8158032,0.9009591
11657,ENSG00000121289,99.58497,-0.1370215,0.1242961,-1.10238,0.2702965,0.4689549
11658,ENSG00000131944,16.35405,0.130608,0.312613,0.4177945,0.6760973,NA
11659,ENSG00000131941,7.993819,0.1662791,0.4642695,0.3581521,0.7202295,NA
11660,ENSG00000076650,109.2102,-0.09733775,0.1142957,-0.8516308,0.394419,0.5912338
11661,ENSG00000166359,29.55375,-0.01859443,0.2110971,-0.08808472,0.9298093,NA
11662,ENSG00000130881,72.05351,0.5562038,0.1871522,2.971933,0.002959308,0.02525032
11663,ENSG00000245848,132.7016,0.2280219,0.161306,1.413599,0.1574797,0.3369643
11664,ENSG00000153879,134.4549,-0.02388916,0.1251732,-0.1908488,0.8486441,0.921016
11665,ENSG00000124299,281.1244,-0.0702351,0.110953,-0.6330168,0.5267227,0.7011472
11666,ENSG00000124302,7.977997,0.7038439,0.6356573,1.107269,0.2681775,NA
11667,ENSG00000153885,103.8337,-0.300386,0.18222,-1.64848,0.09925417,0.2502325
11668,ENSG00000257103,777.4843,0.01790091,0.05813262,0.3079322,0.7581339,0.8660688
11669,ENSG00000166398,296.9237,-0.08755592,0.08622088,-1.015484,0.3098752,0.5108717
11670,ENSG00000105220,533.9522,-0.09897668,0.1023216,-0.9673095,0.3333894,0.5347704
11671,ENSG00000126261,252.7506,-0.1704561,0.07829571,-2.177081,0.02947456,0.1133393
11672,ENSG00000142279,8.462549,0.617267,0.5174871,1.192816,0.2329414,NA
11673,ENSG00000089335,120.6568,-0.4392492,0.1521031,-2.887838,0.003878995,0.03008274
11674,ENSG00000197841,53.09407,-0.1781157,0.2081431,-0.855737,0.3921433,0.5899232
11675,ENSG00000153896,32.80184,0.04919482,0.2214681,0.2221305,0.8242123,NA
11676,ENSG00000168661,22.09837,-0.6689197,0.2396741,-2.790956,0.005255268,NA
11677,ENSG00000180884,154.5718,-0.1899723,0.118072,-1.608953,0.1076266,0.2623478
11678,ENSG00000089351,1408.394,0.2983194,0.09828517,3.035244,0.002403414,0.02198837
11679,ENSG00000105711,26.80899,0.6376585,0.2814632,2.265513,0.02348125,NA
11680,ENSG00000221946,9.232973,-0.2625,0.3331988,-0.7878179,0.4308032,NA
11681,ENSG00000089327,913.0864,-0.1894182,0.07266579,-2.606703,0.009141856,0.05230332
11682,ENSG00000105699,198.0885,-0.1258341,0.1139234,-1.10455,0.2693544,0.4679734
11683,ENSG00000105698,873.7331,0.151609,0.06033123,2.512944,0.01197284,0.06311959
11684,ENSG00000012124,318.1525,0.1510982,0.2495924,0.6053798,0.5449267,0.7147337
11685,ENSG00000185897,6.204099,0.2603096,0.4966555,0.524125,0.6001916,NA
11686,ENSG00000126262,1741.545,0.2625666,0.1518076,1.729601,0.08370157,0.2238736
11687,ENSG00000105677,47.38617,0.000503167,0.1709362,0.002943597,0.9976514,0.9983011
11688,ENSG00000249115,79.88712,-0.4582546,0.1594478,-2.874009,0.004052972,0.03105269
11689,ENSG00000126254,305.295,0.1001785,0.08542838,1.172661,0.2409319,0.4368208
11690,ENSG00000105672,5.783602,-0.42603,0.43121,-0.9879872,0.3231589,NA
11691,ENSG00000126267,249.3291,0.1878244,0.1013056,1.854037,0.06373385,0.1890497
11692,ENSG00000011590,51.56509,0.02693902,0.1857477,0.1450301,0.8846871,0.9419278
11693,ENSG00000272333,1080.981,0.07018609,0.08527715,0.8230351,0.410488,0.6052836
11694,ENSG00000126246,11.72863,-0.2980629,0.3111898,-0.9578171,0.338155,NA
11695,ENSG00000161265,10.36202,-0.2694569,0.3345601,-0.8054068,0.420585,NA
11696,ENSG00000267796,10.81355,0.07746888,0.3262793,0.2374312,0.8123223,NA
11697,ENSG00000167595,119.9199,-0.1058527,0.1217172,-0.869661,0.3844857,0.5838187
11698,ENSG00000004777,40.62548,0.1850833,0.2261074,0.8185637,0.4130354,0.6070482
11699,ENSG00000167604,213.9561,0.07500065,0.09925226,0.7556569,0.449855,0.6384277
11700,ENSG00000126264,13.72184,0.2770022,0.2821078,0.9819019,0.3261482,NA
11701,ENSG00000011600,2391.91,0.4416977,0.1064097,4.150917,3.31E-05,0.001290595
11702,ENSG00000126243,72.86006,-0.5099748,0.2003605,-2.545286,0.01091883,0.05904825
11703,ENSG00000205138,74.19507,-0.1530558,0.1418351,-1.079111,0.2805381,0.4806908
11704,ENSG00000181392,10.89985,-0.2091552,0.4182695,-0.500049,0.6170406,NA
11705,ENSG00000239382,15.15667,0.04161476,0.2759773,0.1507905,0.880141,NA
11706,ENSG00000105270,28.15256,0.07457903,0.2149162,0.3470145,0.7285804,NA
11707,ENSG00000161277,37.77111,-0.2560651,0.2035014,-1.258297,0.2082845,0.4007113
11708,ENSG00000075702,24.81659,-0.03931172,0.2704206,-0.1453725,0.8844168,NA
11709,ENSG00000105261,9.987753,0.4656779,0.3994888,1.165684,0.2437421,NA
11710,ENSG00000105254,234.5893,0.07362725,0.09353621,0.7871523,0.4311927,0.6219806
11711,ENSG00000126247,920.683,0.1207663,0.08684863,1.390537,0.1643657,0.3460559
11712,ENSG00000161281,22.50997,-0.05146489,0.2233101,-0.2304638,0.8177314,NA
11713,ENSG00000196357,21.63289,-0.2543389,0.2415922,-1.052761,0.2924505,NA
11714,ENSG00000167635,156.9821,-0.334726,0.1160112,-2.885291,0.003910523,0.03026443
11715,ENSG00000142065,83.97954,-0.2157044,0.1397238,-1.543792,0.1226388,0.2851304
11716,ENSG00000181007,38.39434,-0.2109615,0.200494,-1.052209,0.2927038,0.4929273
11717,ENSG00000186017,41.41626,-0.2763726,0.2229177,-1.239797,0.2150506,0.4093477
11718,ENSG00000254004,56.91915,-0.2141145,0.1891536,-1.131961,0.2576508,0.4548818
11719,ENSG00000186020,96.04802,-0.3428442,0.1512833,-2.26624,0.02343672,0.09797952
11720,ENSG00000161298,43.85287,-0.3691241,0.1983624,-1.860858,0.06276428,0.1872992
11721,ENSG00000197808,34.62135,-0.1002581,0.2144299,-0.4675566,0.6401017,NA
11722,ENSG00000189042,50.13122,-0.2792248,0.1932189,-1.445122,0.1484237,0.3238704
11723,ENSG00000267041,53.86501,0.1052318,0.174338,0.6036078,0.5461044,0.7157351
11724,ENSG00000197863,55.92167,-0.2231072,0.1640414,-1.360067,0.1738088,0.3584396
11725,ENSG00000251247,58.20035,-0.2600797,0.1512971,-1.719,0.08561445,0.2269987
11726,ENSG00000185869,26.24095,-0.2153437,0.2647849,-0.8132781,0.4160586,NA
11727,ENSG00000198453,66.06302,-0.2563632,0.1868134,-1.372295,0.1699715,0.3537633
11728,ENSG00000197050,33.30712,-0.309813,0.2461644,-1.258561,0.2081889,NA
11729,ENSG00000196967,88.42444,-0.000660423,0.1433708,-0.004606397,0.9963246,0.9975077
11730,ENSG00000245680,75.11696,-0.1948529,0.1462814,-1.332041,0.1828466,0.3704815
11731,ENSG00000188283,112.0132,-0.4189562,0.1278197,-3.277712,0.001046522,0.01307144
11732,ENSG00000181666,203.6842,-0.1067433,0.1193168,-0.894621,0.3709897,0.5708281
11733,ENSG00000189164,42.59849,-0.01670574,0.2013084,-0.08298577,0.9338629,0.9662032
11734,ENSG00000196437,35.85379,-0.3676726,0.1994219,-1.843692,0.0652281,0.191781
11735,ENSG00000171827,48.24707,-0.2727146,0.1617099,-1.686443,0.09171047,0.237157
11736,ENSG00000188227,40.64557,-0.292716,0.2099169,-1.394438,0.1631855,0.3446912
11737,ENSG00000171817,37.31366,-0.2974822,0.2568669,-1.158118,0.2468159,0.4427637
11738,ENSG00000180479,25.45826,-0.7030789,0.2594369,-2.710018,0.006727947,NA
11739,ENSG00000120784,61.623,-0.3237699,0.1786516,-1.812298,0.06994016,0.2004948
11740,ENSG00000196381,9.851891,0.3728486,0.3649941,1.02152,0.3070083,NA
11741,ENSG00000198182,26.10047,-0.2242166,0.2206427,-1.016198,0.3095352,NA
11742,ENSG00000189144,67.72347,-0.05563974,0.1558707,-0.3569609,0.721121,0.8419151
11743,ENSG00000105738,642.8385,-0.1725067,0.08865642,-1.945789,0.05168011,0.1633936
11744,ENSG00000167642,208.2134,-0.184166,0.1089146,-1.69092,0.09085199,0.2357014
11745,ENSG00000167641,12.24047,0.230551,0.3370603,0.6840052,0.4939719,NA
11746,ENSG00000167645,160.9855,0.05236901,0.09941743,0.5267588,0.5983611,0.7561541
11747,ENSG00000099337,270.8539,-0.2544487,0.1009275,-2.521104,0.01169873,0.06225912
11748,ENSG00000099338,88.60858,-0.09064555,0.1492617,-0.6072927,0.5436567,0.7135193
11749,ENSG00000099341,258.0593,0.04755654,0.08312137,0.5721337,0.5672314,0.7322236
11750,ENSG00000179168,18.76227,-0.9121052,0.252882,-3.606841,0.000309948,NA
11751,ENSG00000188766,11.32569,0.05246318,0.3909163,0.1342057,0.8932399,NA
11752,ENSG00000130244,180.3006,0.04917157,0.09003332,0.5461487,0.5849638,0.7472253
11753,ENSG00000171777,1439.199,0.4130781,0.1240098,3.331012,0.000865308,0.01150083
11754,ENSG00000196218,37.04397,0.2100785,0.270717,0.7760078,0.4377444,0.6268089
11755,ENSG00000104814,251.5033,-0.2377916,0.1154157,-2.060305,0.03936943,0.1371948
11756,ENSG00000178982,481.7703,-0.09779413,0.06297847,-1.552818,0.1204666,0.2818399
11757,ENSG00000130402,2329.355,0.2543017,0.1073808,2.368224,0.01787372,0.08163817
11758,ENSG00000182472,24.38899,0.05186964,0.2546745,0.2036703,0.8386111,NA
11759,ENSG00000171747,6.187546,-0.9363007,0.4375687,-2.13978,0.03237256,NA
11760,ENSG00000104823,117.8751,0.03803304,0.1095774,0.3470883,0.7285249,0.8465163
11761,ENSG00000104824,741.5666,-0.01039956,0.05161411,-0.2014868,0.840318,0.9158512
11762,ENSG00000187994,159.2176,0.136152,0.09209685,1.478356,0.1393124,0.3099918
11763,ENSG00000068903,299.211,-0.003954107,0.07914472,-0.04996047,0.9601539,0.9795989
11764,ENSG00000104825,148.4497,0.1681841,0.1112246,1.512113,0.1305051,0.2966988
11765,ENSG00000128626,63.91313,-0.004885915,0.1555129,-0.03141807,0.9749361,0.9876188
11766,ENSG00000130669,97.05167,-0.1567629,0.1326345,-1.181917,0.2372387,0.4326976
11767,ENSG00000128011,197.4426,0.4333113,0.1389075,3.119423,0.001812058,0.01834699
11768,ENSG00000130755,717.329,0.4311159,0.108673,3.967095,7.28E-05,0.002165522
11769,ENSG00000179134,513.2827,0.08106744,0.0799599,1.013851,0.3106537,0.5116853
11770,ENSG00000006712,259.9843,0.1361147,0.09205847,1.478568,0.1392559,0.3099571
11771,ENSG00000063322,298.1356,0.07534146,0.0850118,0.8862471,0.3754844,0.5744756
11772,ENSG00000128016,2628.471,0.3787059,0.1009546,3.751251,0.000175954,0.003939781
11773,ENSG00000090924,177.7764,-0.1062368,0.1020341,-1.041189,0.2977879,0.4986817
11774,ENSG00000105193,1741.002,-0.1657351,0.1186506,-1.396833,0.1624637,0.3435164
11775,ENSG00000196235,840.1081,-0.07062027,0.08010434,-0.8816036,0.3779912,0.5774491
11776,ENSG00000105197,117.2701,0.132628,0.1248197,1.062556,0.2879832,0.4883889
11777,ENSG00000176401,7.917579,0.3197113,0.4111217,0.7776561,0.4367718,NA
11778,ENSG00000176396,44.58243,-0.3372944,0.1747683,-1.929952,0.05361274,0.1674611
11779,ENSG00000105205,183.9426,-0.1686711,0.2955771,-0.5706502,0.5682368,0.7331563
11780,ENSG00000105204,294.5046,-0.001076483,0.09892424,-0.0108819,0.9913177,0.9952538
11781,ENSG00000105202,262.6384,-0.09788064,0.1191529,-0.8214711,0.411378,0.6057892
11782,ENSG00000275395,170.8623,-0.5489495,0.2497292,-2.198179,0.02793636,0.1096984
11783,ENSG00000013275,214.5372,0.02529781,0.08778415,0.2881819,0.7732075,0.8758383
11784,ENSG00000187187,83.22882,-0.3486793,0.13966,-2.49663,0.01253797,0.06471785
11785,ENSG00000128000,261.5657,-0.1033388,0.1126431,-0.9174004,0.3589329,0.5601471
11786,ENSG00000197782,198.4945,0.0249496,0.09909596,0.2517721,0.8012172,0.8929607
11787,ENSG00000130758,127.7076,-0.02567694,0.1100881,-0.23324,0.8155751,0.9008168
11788,ENSG00000105221,1216.934,-0.03262668,0.0827784,-0.3941448,0.6934741,0.8241994
11789,ENSG00000160392,113.0981,0.02786092,0.1278459,0.2179257,0.827487,0.9074789
11790,ENSG00000105223,540.1804,0.1224459,0.1001731,1.222343,0.221578,0.415614
11791,ENSG00000105227,33.79584,-0.1248947,0.2256654,-0.5534509,0.5799547,NA
11792,ENSG00000197019,74.88684,-0.01766797,0.1299449,-0.1359651,0.8918489,0.9459213
11793,ENSG00000167565,144.7279,0.2024379,0.1172579,1.726432,0.08426971,0.2245392
11794,ENSG00000090013,2472.004,0.1935417,0.2542846,0.7611224,0.446584,0.6349062
11795,ENSG00000160460,9.337721,0.2754583,0.5060976,0.5442789,0.5862496,NA
11796,ENSG00000160410,1926.419,0.5288707,0.1197249,4.417384,9.99E-06,0.000602147
11797,ENSG00000090006,298.8187,-0.1530207,0.1341661,-1.140532,0.2540647,0.4508566
11798,ENSG00000105245,57.67504,0.06311671,0.1615568,0.3906783,0.6960351,0.8258894
11799,ENSG00000123815,232.8037,0.2535306,0.0908098,2.791886,0.005240186,0.03665655
11800,ENSG00000086544,109.4918,0.6995948,0.1666248,4.198625,2.69E-05,0.001127517
11801,ENSG00000188493,66.82755,0.0412648,0.1576886,0.2616854,0.793564,0.888679
11802,ENSG00000077312,116.589,-0.1167336,0.1168025,-0.9994104,0.3175959,0.5185066
11803,ENSG00000167578,61.7146,-0.007778821,0.134071,-0.05802015,0.9537326,0.9757603
11804,ENSG00000269858,358.2041,0.1262166,0.08315433,1.51786,0.1290497,0.2945528
11805,ENSG00000255974,16.10475,0.5526674,0.3352984,1.648285,0.09929412,NA
11806,ENSG00000167600,35.0932,-0.249716,0.2694125,-0.9268911,0.3539831,NA
11807,ENSG00000167601,9.680449,-0.6684718,0.4428043,-1.509633,0.1311372,NA
11808,ENSG00000105323,1560.748,0.04116975,0.06711752,0.613398,0.5396132,0.7101003
11809,ENSG00000105329,3174.045,0.1514666,0.08341561,1.815807,0.06940004,0.199394
11810,ENSG00000142039,563.1869,0.05470353,0.05628083,0.9719745,0.3310632,0.5324271
11811,ENSG00000142046,92.16743,0.446433,0.1438854,3.102698,0.001917655,0.01900605
11812,ENSG00000123810,97.63055,0.3211013,0.1336952,2.401741,0.01631725,0.07724245
11813,ENSG00000077348,89.82768,-0.05281427,0.1318401,-0.4005933,0.6887196,0.8215344
11814,ENSG00000248098,14.69262,-0.3690261,0.2959207,-1.247044,0.2123814,NA
11815,ENSG00000177191,232.1683,0.5656971,0.1448119,3.906425,9.37E-05,0.00259691
11816,ENSG00000105341,124.6015,0.2118454,0.1215666,1.742629,0.0813985,0.2195116
11817,ENSG00000007129,132.1381,0.00701438,0.1163859,0.06026832,0.9519419,0.9751388
11818,ENSG00000105352,482.4948,0.7174961,0.1770156,4.053293,5.05E-05,0.001708269
11819,ENSG00000086548,36.71223,2.53176,0.4392959,5.763223,8.25E-09,2.14E-06
11820,ENSG00000170956,799.7406,0.2686975,0.1434987,1.872474,0.06114104,0.1837776
11821,ENSG00000105372,1380.298,-0.1616937,0.1054495,-1.533377,0.1251831,0.2887793
11822,ENSG00000105369,396.167,0.2591018,0.2488523,1.041187,0.2977888,0.4986817
11823,ENSG00000076928,3791.738,-0.00210921,0.06310489,-0.03342387,0.9733366,0.9868538
11824,ENSG00000268041,30.84261,-0.1868369,0.1893421,-0.9867686,0.3237561,NA
11825,ENSG00000105404,354.0892,0.3693335,0.09697579,3.808512,0.000139806,0.003386363
11826,ENSG00000105409,34.38996,-0.008967358,0.227911,-0.03934588,0.9686146,NA
11827,ENSG00000105737,8.612753,0.4464318,0.4787778,0.9324406,0.3511089,NA
11828,ENSG00000105732,80.1337,-0.0756948,0.1206498,-0.6273924,0.530402,0.7029148
11829,ENSG00000028277,747.9727,-0.3040374,0.1008207,-3.015624,0.002564511,0.0229588
11830,ENSG00000160570,1170.65,0.3158697,0.09257688,3.411971,0.000644949,0.009430444
11831,ENSG00000167625,197.3718,-0.164157,0.0947312,-1.732872,0.08311849,0.2226588
11832,ENSG00000105723,385.1413,0.1565154,0.1197626,1.30688,0.1912535,0.3812933
11833,ENSG00000105722,311.0624,0.3226724,0.1214347,2.657169,0.007880001,0.04749533
11834,ENSG00000079432,1218.509,0.1175867,0.08528579,1.378738,0.1679756,0.3513384
11835,ENSG00000079462,16.16657,-0.02473808,0.3208922,-0.07709157,0.9385507,NA
11836,ENSG00000105429,144.7464,-0.1061865,0.1276094,-0.8321214,0.4053404,0.6011679
11837,ENSG00000079435,160.8787,-0.2075518,0.08627486,-2.405704,0.01614133,0.07672496
11838,ENSG00000079385,199.9169,0.2913322,0.1768729,1.647127,0.09953185,0.2506916
11839,ENSG00000124469,94.81281,2.937648,0.4781658,6.143575,8.07E-10,3.64E-07
11840,ENSG00000204936,107.3798,3.273038,0.6022766,5.434443,5.50E-08,1.16E-05
11841,ENSG00000124466,7.99446,-0.4413367,0.4620411,-0.9551892,0.339482,NA
11842,ENSG00000176531,70.72749,-0.2784341,0.1625334,-1.713089,0.08669624,0.2286972
11843,ENSG00000105755,17.54143,0.2857665,0.2858967,0.9995445,0.317531,NA
11844,ENSG00000176472,51.98791,-0.08822329,0.1670828,-0.5280215,0.5974844,0.7560142
11845,ENSG00000073050,97.87644,-0.09315267,0.1231361,-0.7565017,0.4493485,0.6379616
11846,ENSG00000234465,8.23808,0.5197496,0.4546581,1.143166,0.2529697,NA
11847,ENSG00000167378,171.2839,-0.2337489,0.0955184,-2.447161,0.01439864,0.07104743
11848,ENSG00000124444,46.43447,-0.2368791,0.2002773,-1.182756,0.2369061,0.4324714
11849,ENSG00000226763,15.85246,-0.2335022,0.2903179,-0.8042985,0.4212246,NA
11850,ENSG00000131116,39.81278,-0.09518007,0.1759482,-0.5409551,0.5885385,0.7491011
11851,ENSG00000105767,33.36654,-0.01987591,0.1857682,-0.1069931,0.9147945,NA
11852,ENSG00000011422,670.6792,0.2041115,0.1314382,1.552909,0.1204449,0.2818399
11853,ENSG00000105771,184.4678,-0.1795037,0.1143733,-1.569455,0.1165419,0.2757165
11854,ENSG00000104783,143.6545,-0.3577708,0.1587652,-2.253458,0.02423026,0.09978478
11855,ENSG00000167637,59.3741,-0.4284455,0.1707108,-2.509773,0.01208086,0.0633083
11856,ENSG00000176222,6.495204,-0.04340536,0.466385,-0.09306766,0.9258498,NA
11857,ENSG00000124459,103.2854,-0.3152072,0.1231486,-2.559567,0.01048025,0.05707646
11858,ENSG00000159905,11.31043,-0.1621345,0.3763574,-0.4307993,0.6666143,NA
11859,ENSG00000204920,21.69893,-0.3774131,0.2842722,-1.327647,0.1842949,NA
