,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,,,,,,,,,,,,,,,
2476,ENSG00000076201,410.0541253,0.009216313,0.126667471,0.0727599,0.941997182,0.978897933,,,,,,,,,,,,,,,
2477,ENSG00000114650,1035.185702,-0.023750808,0.156367054,-0.151891381,0.879272607,0.955538203,,,,,,,,,,,,,,,
2478,ENSG00000163832,81.71111698,-0.447434072,0.229501525,-1.949590844,0.051224906,0.32919666,,,,,,,,,,,,,,,
2479,ENSG00000173473,707.6100295,0.094640104,0.091354849,1.035961475,0.300220116,0.621445125,,,,,,,,,,,,,,,
2480,ENSG00000132153,424.7788705,-0.143250652,0.134055977,-1.068588321,0.285255213,0.608159005,,,,,,,,,,,,,,,
2481,ENSG00000047849,503.1077497,0.046741391,0.171676199,0.272264826,0.785418399,0.916109739,,,,,,,,,,,,,,,
2482,ENSG00000164047,80.63489482,1.609894037,0.682598059,2.358480245,0.018349936,0.252227301,,,,,,,,,,,,,,,
2483,ENSG00000164048,158.7967628,-0.120277828,0.203170127,-0.592005477,0.553846921,0.798676748,,,,,,,,,,,,,,,
2484,ENSG00000172113,153.4888509,-0.154571239,0.143423202,-1.077728269,0.281155039,0.604116029,,,,,,,,,,,,,,,
2485,ENSG00000164050,14.98835943,-0.205536754,0.624460715,-0.32914281,0.742047748,NA,,,,,,,,,,,,,,,
2486,ENSG00000164051,22.70356135,0.671522699,0.411057285,1.633647484,0.102332891,NA,,,,,,,,,,,,,,,
2487,ENSG00000232112,12.53764689,0.313421355,0.471095845,0.665302738,0.50585688,NA,,,,,,,,,,,,,,,
2488,ENSG00000164053,72.05271355,-0.141229732,0.218353217,-0.646794831,0.517764738,0.777764832,,,,,,,,,,,,,,,
2489,ENSG00000213689,207.4036737,0.271231875,0.196968355,1.377032746,0.168502124,0.493451024,,,,,,,,,,,,,,,
2490,ENSG00000164054,2369.842071,0.377411276,0.192935955,1.956147966,0.050447726,0.327554735,,,,,,,,,,,,,,,
2491,ENSG00000114268,827.914036,0.426523874,0.25626288,1.664399753,0.096032569,0.40106677,,,,,,,,,,,,,,,
2492,ENSG00000114270,17.15870608,-0.253336825,0.642878553,-0.394066381,0.693532031,NA,,,,,,,,,,,,,,,
2493,ENSG00000010256,431.2242194,0.140124642,0.139816168,1.002206281,0.316243975,0.631438048,,,,,,,,,,,,,,,
2494,ENSG00000225697,100.7774661,-0.164015747,0.225013843,-0.72891403,0.466054252,0.743202165,,,,,,,,,,,,,,,
2495,ENSG00000008300,51.00867455,-0.233848926,0.392721187,-0.595457882,0.551537444,NA,,,,,,,,,,,,,,,
2496,ENSG00000213672,102.0871709,-0.014424171,0.183936947,-0.078419104,0.937494677,0.977554792,,,,,,,,,,,,,,,
2497,ENSG00000068745,298.9167068,-0.034577321,0.116169544,-0.297645319,0.765973882,0.906581151,,,,,,,,,,,,,,,
2498,ENSG00000114302,247.0781958,-0.079508004,0.130867002,-0.607548141,0.543487205,0.792837487,,,,,,,,,,,,,,,
2499,ENSG00000178537,140.9343625,0.458117523,0.210260707,2.17880711,0.029346001,0.289944909,,,,,,,,,,,,,,,
2500,ENSG00000221883,19.26396916,-0.015613128,0.433544682,-0.03601273,0.971272208,NA,,,,,,,,,,,,,,,
2501,ENSG00000177479,377.4947824,-0.115575718,0.123901389,-0.932804058,0.350921145,0.658486154,,,,,,,,,,,,,,,
2502,ENSG00000178467,227.1339869,-0.057944982,0.18208795,-0.318225243,0.750314086,0.898866537,,,,,,,,,,,,,,,
2503,ENSG00000178252,480.7125369,-0.271222145,0.172939145,-1.568309739,0.116808864,0.427489905,,,,,,,,,,,,,,,
2504,ENSG00000178149,106.7636978,-0.096307178,0.171281801,-0.562273268,0.573929848,0.807806038,,,,,,,,,,,,,,,
2505,ENSG00000178057,146.8762607,0.063432373,0.203141024,0.312257819,0.754844594,0.900870081,,,,,,,,,,,,,,,
2506,ENSG00000178035,251.6428209,-0.172677767,0.140070237,-1.232794141,0.217652578,0.549354134,,,,,,,,,,,,,,,
2507,ENSG00000198218,562.658799,0.087922669,0.098321082,0.894240251,0.371193361,0.673854132,,,,,,,,,,,,,,,
2508,ENSG00000172053,540.6346337,-0.067562603,0.122093385,-0.553368253,0.580011273,0.812195353,,,,,,,,,,,,,,,
2509,ENSG00000172046,681.8080195,0.032617856,0.138036237,0.236299225,0.813200489,0.925812998,,,,,,,,,,,,,,,
2510,ENSG00000172037,19.83011586,0.517421259,0.491179588,1.053425817,0.292145877,NA,,,,,,,,,,,,,,,
2511,ENSG00000177352,217.6640598,0.153763318,0.16505428,0.931592429,0.351547197,0.659360553,,,,,,,,,,,,,,,
2512,ENSG00000185909,85.97515649,0.128803269,0.316546882,0.406901082,0.684080641,0.86845183,,,,,,,,,,,,,,,
2513,ENSG00000173421,23.39310433,0.319005262,0.463622994,0.688070406,0.491408446,NA,,,,,,,,,,,,,,,
2514,ENSG00000188315,233.2217744,0.305163692,0.241416961,1.264052412,0.206211216,0.538705437,,,,,,,,,,,,,,,
2515,ENSG00000114316,1522.080849,0.284018995,0.154642388,1.836618015,0.066266306,0.352200355,,,,,,,,,,,,,,,
2516,ENSG00000067560,3076.049258,0.256441902,0.163705729,1.566480925,0.117236071,0.428475711,,,,,,,,,,,,,,,
2517,ENSG00000145022,154.0518358,0.024552331,0.201535397,0.121826396,0.903036509,0.963893638,,,,,,,,,,,,,,,
2518,ENSG00000145020,143.902665,-0.055960306,0.190530719,-0.293707522,0.768981406,0.907646894,,,,,,,,,,,,,,,
2519,ENSG00000145029,101.6334224,0.057622358,0.180940841,0.318459655,0.750136294,0.898772571,,,,,,,,,,,,,,,
2520,ENSG00000173402,148.1160046,-0.039076876,0.189513967,-0.206195228,0.836638415,0.936737808,,,,,,,,,,,,,,,
2521,ENSG00000164061,33.99119898,-0.398536616,0.428066779,-0.931015055,0.351845777,NA,,,,,,,,,,,,,,,
2522,ENSG00000164062,476.0991833,-0.125493159,0.124277798,-1.009779386,0.312600998,0.629321226,,,,,,,,,,,,,,,
2523,ENSG00000173531,64.54174004,-0.203589506,0.272602902,-0.746835433,0.455162904,0.734594761,,,,,,,,,,,,,,,
2524,ENSG00000164068,925.7324366,0.446051329,0.323662516,1.378137124,0.168160955,0.492999264,,,,,,,,,,,,,,,
2525,ENSG00000173540,121.2350965,0.00408673,0.196232111,0.020826002,0.983384455,0.994866723,,,,,,,,,,,,,,,
2526,ENSG00000176095,933.6072121,0.209622279,0.176103262,1.190337289,0.23391385,0.563229825,,,,,,,,,,,,,,,
2527,ENSG00000185614,25.75725963,-0.396649978,0.39868783,-0.994888602,0.319790447,NA,,,,,,,,,,,,,,,
2528,ENSG00000182179,675.0898396,-0.147986377,0.147155845,-1.005643892,0.314586902,0.630677197,,,,,,,,,,,,,,,
2529,ENSG00000183763,10.90503839,0.39785548,0.538039957,0.739453407,0.459631722,NA,,,,,,,,,,,,,,,
2530,ENSG00000164077,73.01386557,-0.13366347,0.208706658,-0.640437018,0.521888523,0.780073294,,,,,,,,,,,,,,,
2531,ENSG00000004534,532.5004199,-0.045021427,0.134478636,-0.334784974,0.737787296,0.894761212,,,,,,,,,,,,,,,
2532,ENSG00000003756,1019.035873,-0.048022289,0.099504076,-0.482616299,0.629368204,0.842074364,,,,,,,,,,,,,,,
2533,ENSG00000114353,5980.901637,0.27845348,0.155360096,1.792310166,0.073083296,0.362373933,,,,,,,,,,,,,,,
2534,ENSG00000012171,14.69102231,0.8024912,0.578570262,1.387024625,0.165434254,NA,,,,,,,,,,,,,,,
2535,ENSG00000214706,159.2472484,0.315781181,0.291552019,1.083104081,0.278762228,0.60259873,,,,,,,,,,,,,,,
2536,ENSG00000186792,23.27976188,0.838965799,0.445202342,1.884459536,0.059502843,NA,,,,,,,,,,,,,,,
2537,ENSG00000243477,45.64064719,-0.257835788,0.287028591,-0.898293047,0.369029339,NA,,,,,,,,,,,,,,,
2538,ENSG00000114378,67.02967669,0.036440361,0.248270814,0.14677666,0.883308308,0.956953382,,,,,,,,,,,,,,,
2539,ENSG00000068001,54.78758306,0.169033906,0.291444758,0.579986091,0.561923997,NA,,,,,,,,,,,,,,,
2540,ENSG00000114383,137.6731957,-0.190241556,0.177281919,-1.073101849,0.283225421,0.605687272,,,,,,,,,,,,,,,
2541,ENSG00000068028,494.1806804,-0.323023322,0.147815626,-2.18531241,0.028865948,0.288591901,,,,,,,,,,,,,,,
2542,ENSG00000004838,42.93962834,-0.298478506,0.357857373,-0.834071136,0.404240899,NA,,,,,,,,,,,,,,,
2543,ENSG00000114388,96.67132304,-0.023651772,0.199564132,-0.118517147,0.90565791,0.964896913,,,,,,,,,,,,,,,
2544,ENSG00000114395,88.5491321,-0.279949707,0.210303018,-1.331173037,0.183132081,0.513064838,,,,,,,,,,,,,,,
2545,ENSG00000126062,196.3544786,-0.034821949,0.156991548,-0.221807794,0.824463512,0.931214499,,,,,,,,,,,,,,,
2546,ENSG00000007402,59.79594418,-0.305585386,0.490467534,-0.623049162,0.533252216,NA,,,,,,,,,,,,,,,
2547,ENSG00000088543,49.16411822,-0.399109915,0.273888674,-1.457197586,0.145061847,NA,,,,,,,,,,,,,,,
2548,ENSG00000114735,361.1615811,-0.304522452,0.163437206,-1.86323824,0.062428755,0.345189803,,,,,,,,,,,,,,,
2549,ENSG00000114737,564.8057424,0.151808631,0.195297406,0.777320261,0.436969844,0.722273489,,,,,,,,,,,,,,,
2550,ENSG00000114738,1157.757579,0.110882092,0.121571092,0.912076137,0.361728639,0.666028347,,,,,,,,,,,,,,,
2551,ENSG00000088538,40.94423543,-0.399851809,0.398262638,-1.003990259,0.315383309,NA,,,,,,,,,,,,,,,
2552,ENSG00000145050,73.41876699,-0.010128308,0.212444663,-0.047675041,0.961975226,0.987467475,,,,,,,,,,,,,,,
2553,ENSG00000259956,562.405658,0.011470072,0.111486535,0.102883026,0.918055809,0.968991928,,,,,,,,,,,,,,,
2554,ENSG00000145041,258.4761461,-0.208314805,0.168362569,-1.237298805,0.215976172,0.548746491,,,,,,,,,,,,,,,
2555,ENSG00000164080,338.4946306,-0.20698895,0.137159743,-1.509108619,0.131271027,0.447429432,,,,,,,,,,,,,,,
2556,ENSG00000164081,241.270617,-0.297942717,0.150985236,-1.973323514,0.048458716,0.32462704,,,,,,,,,,,,,,,
2557,ENSG00000164082,14.78372921,-0.964569905,0.538494976,-1.791232878,0.073255932,NA,,,,,,,,,,,,,,,
2558,ENSG00000114767,53.99414607,-0.594527468,0.29409969,-2.021516811,0.043226294,NA,,,,,,,,,,,,,,,
2559,ENSG00000041880,41.77048695,0.154632938,0.349440095,0.442516299,0.658115638,NA,,,,,,,,,,,,,,,
2560,ENSG00000090097,39.12100216,-0.061840743,0.31156478,-0.198484381,0.842666104,NA,,,,,,,,,,,,,,,
2561,ENSG00000114779,143.5354763,-0.296902161,0.199981573,-1.484647592,0.137637201,0.455087207,,,,,,,,,,,,,,,
2562,ENSG00000248487,27.16417279,-0.348542274,0.337475428,-1.03279304,0.301700762,NA,,,,,,,,,,,,,,,
2563,ENSG00000162244,1519.564395,-0.06342962,0.174456975,-0.363583169,0.716169297,0.885577418,,,,,,,,,,,,,,,
2564,ENSG00000164086,401.9393378,-0.15827097,0.151473694,-1.044874297,0.296081071,0.616562929,,,,,,,,,,,,,,,
2565,ENSG00000164087,20.32072319,-0.579281314,0.497592512,-1.164168069,0.244355908,NA,,,,,,,,,,,,,,,
2566,ENSG00000023330,274.3531533,0.335300228,0.157320281,2.131322334,0.033062596,0.296416498,,,,,,,,,,,,,,,
2567,ENSG00000239732,19.41899566,0.599998646,0.481612659,1.245811618,0.212833563,NA,,,,,,,,,,,,,,,
2568,ENSG00000247596,371.4510531,0.228052861,0.154634819,1.474783378,0.140270791,0.460242865,,,,,,,,,,,,,,,
2569,ENSG00000164088,712.4683171,0.218706688,0.129089428,1.69422618,0.090222312,0.392191751,,,,,,,,,,,,,,,
2570,ENSG00000164091,1358.587097,-0.064210981,0.093989024,-0.683175316,0.494496069,0.76321642,,,,,,,,,,,,,,,
2571,ENSG00000168237,123.9079442,-0.3349245,0.184135457,-1.818902813,0.068926259,0.355072287,,,,,,,,,,,,,,,
2572,ENSG00000114841,980.5478841,-0.337043051,0.138196194,-2.438873621,0.01473312,0.244916229,,,,,,,,,,,,,,,
2573,ENSG00000163930,579.2305482,0.007788582,0.115011582,0.067719983,0.946008542,0.980199655,,,,,,,,,,,,,,,
2574,ENSG00000010318,48.30754029,-0.104872548,0.290884657,-0.360529666,0.718451076,NA,,,,,,,,,,,,,,,
2575,ENSG00000010319,9.217866273,0.550886683,0.642831832,0.856968581,0.391462249,NA,,,,,,,,,,,,,,,
2576,ENSG00000010322,910.4568869,-0.048390854,0.101806371,-0.475322454,0.634557157,0.845023536,,,,,,,,,,,,,,,
2577,ENSG00000010327,802.6302846,0.21401474,0.235085125,0.910371256,0.362626751,0.667274531,,,,,,,,,,,,,,,
2578,ENSG00000168268,25.65389149,0.113352731,0.390008966,0.290641347,0.771325634,NA,,,,,,,,,,,,,,,
2579,ENSG00000168273,35.95475802,-0.250541285,0.357766266,-0.700293205,0.483744215,NA,,,,,,,,,,,,,,,
2580,ENSG00000163939,562.1261083,-0.170309969,0.104725564,-1.626250186,0.103896444,0.412394574,,,,,,,,,,,,,,,
2581,ENSG00000163938,86.16038317,-0.344593932,0.275473657,-1.25091428,0.210965753,0.543547766,,,,,,,,,,,,,,,
2582,ENSG00000016864,89.03728691,-0.254433487,0.213170796,-1.193566341,0.232647647,0.562306686,,,,,,,,,,,,,,,
2583,ENSG00000114902,157.8389533,0.074990513,0.167913301,0.44660258,0.655162033,0.852949196,,,,,,,,,,,,,,,
2584,ENSG00000114904,151.7726031,-0.296952409,0.186978259,-1.588165441,0.112248933,0.422144664,,,,,,,,,,,,,,,
2585,ENSG00000162267,9.678666199,0.345870224,0.760227489,0.45495622,0.649140736,NA,,,,,,,,,,,,,,,
2586,ENSG00000243696,6.396850677,-0.943341742,0.69241758,-1.362388492,0.173075314,NA,,,,,,,,,,,,,,,
2587,ENSG00000213533,19.66185049,-0.286372328,0.418528654,-0.684235896,0.493826219,NA,,,,,,,,,,,,,,,
2588,ENSG00000163935,107.1204569,-0.330461329,0.244717297,-1.350379939,0.176894142,0.505268207,,,,,,,,,,,,,,,
2589,ENSG00000272305,15.26318978,-0.526745198,0.548518506,-0.960305243,0.336901612,NA,,,,,,,,,,,,,,,
2590,ENSG00000163933,163.3280328,-0.065350336,0.168544233,-0.387734038,0.698212864,0.875328551,,,,,,,,,,,,,,,
2591,ENSG00000163932,1945.937745,0.44706553,0.18846516,2.372138869,0.017685442,0.248806393,,,,,,,,,,,,,,,
2592,ENSG00000163931,4959.447576,0.534302339,0.189333645,2.82201475,0.004772298,0.171974844,,,,,,,,,,,,,,,
2593,ENSG00000272886,315.2962159,-0.036541559,0.123553346,-0.295755314,0.767416951,0.907102279,,,,,,,,,,,,,,,
2594,ENSG00000157388,32.29902774,-0.05935602,0.407110106,-0.145798444,0.884080504,NA,,,,,,,,,,,,,,,
2595,ENSG00000016391,9.818370323,-0.915857864,0.770523734,-1.188617332,0.234590285,NA,,,,,,,,,,,,,,,
2596,ENSG00000056736,22.0318229,0.013368173,0.401988772,0.03325509,0.973471167,NA,,,,,,,,,,,,,,,
2597,ENSG00000113812,160.9838185,-0.016715234,0.162505091,-0.102859756,0.918074278,0.968991928,,,,,,,,,,,,,,,
2598,ENSG00000113811,163.408779,0.500600217,0.25990051,1.926122484,0.054089082,0.333758414,,,,,,,,,,,,,,,
2599,ENSG00000157445,26.3380891,-0.075402127,0.464079518,-0.16247674,0.870930444,NA,,,,,,,,,,,,,,,
2600,ENSG00000180376,161.2116859,-0.357526509,0.235396049,-1.518829696,0.128805369,0.443878826,,,,,,,,,,,,,,,
2601,ENSG00000163946,779.8579327,-0.049155557,0.10640578,-0.461963218,0.644107698,0.848245485,,,,,,,,,,,,,,,
2602,ENSG00000163947,790.4389342,-0.0090045,0.136786056,-0.065829082,0.947513903,0.980239108,,,,,,,,,,,,,,,
2603,ENSG00000157500,253.9645454,0.015246107,0.13789753,0.110561135,0.911964368,0.967812022,,,,,,,,,,,,,,,
2604,ENSG00000239388,30.34595788,-0.319829582,0.40157441,-0.796439151,0.42577683,NA,,,,,,,,,,,,,,,
2605,ENSG00000174840,266.1811986,0.067739947,0.140613843,0.481744513,0.629987451,0.842252168,,,,,,,,,,,,,,,
2606,ENSG00000168374,269.516764,0.398120253,0.136314786,2.920594771,0.003493639,0.163526838,,,,,,,,,,,,,,,
2607,ENSG00000174839,269.6603065,0.160164525,0.147051986,1.089169406,0.276079188,0.600339503,,,,,,,,,,,,,,,
2608,ENSG00000163681,774.7090308,0.196400495,0.12272269,1.600360085,0.109518724,0.420932403,,,,,,,,,,,,,,,
2609,ENSG00000136068,417.2214748,-0.160684494,0.215866668,-0.744369177,0.456653161,0.735382028,,,,,,,,,,,,,,,
2610,ENSG00000163686,71.2510902,-0.114337376,0.254085886,-0.449994993,0.652714051,0.851408598,,,,,,,,,,,,,,,
2611,ENSG00000163684,79.77730713,-0.001826047,0.200404089,-0.009111824,0.992729917,0.997803869,,,,,,,,,,,,,,,
2612,ENSG00000168297,525.3633063,0.436855914,0.174841815,2.498578008,0.01246927,0.234993776,,,,,,,,,,,,,,,
2613,ENSG00000168291,136.1152054,0.039397146,0.161118343,0.244523032,0.806825766,0.923760365,,,,,,,,,,,,,,,
2614,ENSG00000168301,37.43189357,-0.698974885,0.315742717,-2.213748246,0.026846102,NA,,,,,,,,,,,,,,,
2615,ENSG00000168306,6.521390682,0.228628617,0.849521477,0.269126353,0.787832451,NA,,,,,,,,,,,,,,,
2616,ENSG00000189283,112.127757,-0.066241289,0.383311513,-0.172813201,0.86279826,0.947783871,,,,,,,,,,,,,,,
2617,ENSG00000144724,6.958806718,-1.756201955,1.022575725,-1.717429733,0.085900683,NA,,,,,,,,,,,,,,,
2618,ENSG00000163632,18.50426802,0.090548172,0.535153732,0.169200299,0.865639094,NA,,,,,,,,,,,,,,,
2619,ENSG00000163634,64.2288459,0.44684551,0.21419213,2.086190144,0.036961403,0.30395114,,,,,,,,,,,,,,,
2620,ENSG00000163635,1314.77517,0.143198233,0.109282605,1.310347913,0.190078166,0.520886727,,,,,,,,,,,,,,,
2621,ENSG00000163636,480.1362599,-0.018867502,0.10610938,-0.177811818,0.858870766,0.946198825,,,,,,,,,,,,,,,
2622,ENSG00000144741,87.70385151,-0.319785337,0.278990777,-1.146221893,0.251703351,0.578629864,,,,,,,,,,,,,,,
2623,ENSG00000144749,281.7536356,0.131120008,0.190689367,0.687610485,0.491698104,0.760875247,,,,,,,,,,,,,,,
2624,ENSG00000163376,43.61777316,0.009129984,0.30910786,0.029536563,0.976436658,NA,,,,,,,,,,,,,,,
2625,ENSG00000172340,225.9981191,-0.067243918,0.20540677,-0.327369532,0.743388408,0.89623294,,,,,,,,,,,,,,,
2626,ENSG00000183662,10.21191588,-0.289129879,0.619015621,-0.4670801,0.640442571,NA,,,,,,,,,,,,,,,
2627,ENSG00000163378,54.2355581,0.148244248,0.310197506,0.477902773,0.632719407,NA,,,,,,,,,,,,,,,
2628,ENSG00000144747,305.6142045,0.200208241,0.139571866,1.434445543,0.151445159,0.473547497,,,,,,,,,,,,,,,
2629,ENSG00000144744,269.6530152,0.094962235,0.134953804,0.703664749,0.481641578,0.754253478,,,,,,,,,,,,,,,
2630,ENSG00000144746,762.3522129,0.040658131,0.127204971,0.3196269,0.74925118,0.898589737,,,,,,,,,,,,,,,
2631,ENSG00000163380,13.17903956,0.460857849,0.449144329,1.026079636,0.304854048,NA,,,,,,,,,,,,,,,
2632,ENSG00000114541,146.399904,0.247608382,0.195325196,1.267672515,0.204914924,0.537448653,,,,,,,,,,,,,,,
2633,ENSG00000187098,32.35823502,-0.047772262,0.411049575,-0.116220196,0.907478031,NA,,,,,,,,,,,,,,,
2634,ENSG00000114861,1410.177007,0.199199401,0.111996226,1.778626015,0.075301096,0.36593295,,,,,,,,,,,,,,,
2635,ENSG00000163412,1094.284924,0.380007474,0.17323472,2.193598798,0.028264265,0.288135794,,,,,,,,,,,,,,,
2636,ENSG00000170837,162.2728258,0.386545015,0.319842293,1.208548786,0.226836242,0.557793551,,,,,,,,,,,,,,,
2637,ENSG00000163421,924.355894,0.486226032,0.368460362,1.319615572,0.186963401,0.517036123,,,,,,,,,,,,,,,
2638,ENSG00000163602,574.6310746,0.448669656,0.220436788,2.035366507,0.041814009,0.309293817,,,,,,,,,,,,,,,
2639,ENSG00000144736,89.01414317,-0.025214158,0.217176947,-0.116099605,0.907573602,0.96575824,,,,,,,,,,,,,,,
2640,ENSG00000163605,302.7534738,0.294903493,0.204829222,1.439753029,0.149937285,0.470610274,,,,,,,,,,,,,,,
2641,ENSG00000255423,35.5042701,0.089129925,0.279792167,0.318557613,0.750062,NA,,,,,,,,,,,,,,,
2642,ENSG00000227124,64.39079347,-0.238091012,0.263100329,-0.904943802,0.36549516,0.670234992,,,,,,,,,,,,,,,
2643,ENSG00000169855,10.87160004,-1.146297048,0.922341589,-1.242811841,0.213937178,NA,,,,,,,,,,,,,,,
2644,ENSG00000114480,171.7001792,0.56462455,0.231422681,2.439797804,0.014695485,0.244916229,,,,,,,,,,,,,,,
2645,ENSG00000083937,157.4765277,0.152757394,0.175159133,0.872106359,0.383150357,0.681789505,,,,,,,,,,,,,,,
2646,ENSG00000163320,672.0341808,0.101510867,0.08657755,1.172484868,0.241002444,0.569070245,,,,,,,,,,,,,,,
2647,ENSG00000175105,91.68110555,0.026172651,0.253737757,0.10314843,0.917845168,0.968991928,,,,,,,,,,,,,,,
2648,ENSG00000179021,131.7461651,-0.004625111,0.196723335,-0.023510741,0.98124287,0.994249725,,,,,,,,,,,,,,,
2649,ENSG00000184500,30.59233803,-0.27635128,0.57121322,-0.483797066,0.628529898,NA,,,,,,,,,,,,,,,
2650,ENSG00000169379,44.18124921,-0.268133935,0.283986794,-0.944177477,0.345078963,NA,,,,,,,,,,,,,,,
2651,ENSG00000178750,5.126963739,0.028567527,0.986197547,0.028967348,0.976890632,NA,,,,,,,,,,,,,,,
2652,ENSG00000178700,55.47617222,-0.041875807,0.280784873,-0.149138401,0.881444425,NA,,,,,,,,,,,,,,,
2653,ENSG00000178694,169.45515,0.190661418,0.198465649,0.96067717,0.336714514,0.646691893,,,,,,,,,,,,,,,
2654,ENSG00000113966,17.93733581,-0.644450939,0.566747533,-1.137104092,0.255494774,NA,,,,,,,,,,,,,,,
2655,ENSG00000080200,121.8530268,-0.077570928,0.288389777,-0.268979466,0.787945485,0.91670785,,,,,,,,,,,,,,,
2656,ENSG00000170854,113.3575325,-0.331779869,0.217473082,-1.525613494,0.12710615,0.442455857,,,,,,,,,,,,,,,
2657,ENSG00000080822,152.0855005,-0.074918855,0.200711865,-0.373265701,0.708950702,0.88177754,,,,,,,,,,,,,,,
2658,ENSG00000080819,141.4802982,-0.092053368,0.164643112,-0.559108529,0.576087654,0.809081544,,,,,,,,,,,,,,,
2659,ENSG00000154165,46.0796574,0.693524414,0.663301484,1.045564393,0.295762196,NA,,,,,,,,,,,,,,,
2660,ENSG00000064225,179.0445237,0.372886829,0.252935151,1.474238864,0.140417289,0.460556489,,,,,,,,,,,,,,,
2661,ENSG00000057019,26.87770235,-0.083933492,0.397902763,-0.210939707,0.83293432,NA,,,,,,,,,,,,,,,
2662,ENSG00000184220,42.35442835,-0.502484755,0.37395523,-1.343702974,0.179044455,NA,,,,,,,,,,,,,,,
2663,ENSG00000168386,47.52362741,0.00497932,0.344664255,0.014446871,0.988473466,NA,,,,,,,,,,,,,,,
2664,ENSG00000036054,239.2005041,0.030890485,0.156626018,0.19722448,0.843651874,0.939655317,,,,,,,,,,,,,,,
2665,ENSG00000114021,118.5934576,-0.566884618,0.238359431,-2.378276437,0.017393781,0.247443166,,,,,,,,,,,,,,,
2666,ENSG00000154174,179.8880833,-0.031468318,0.185096271,-0.170010545,0.865001843,0.949382028,,,,,,,,,,,,,,,
2667,ENSG00000114354,243.9893085,-0.036157223,0.132738049,-0.272395318,0.785318072,0.916109739,,,,,,,,,,,,,,,
2668,ENSG00000154175,32.49204742,-0.182180936,0.313463804,-0.581186516,0.561114755,NA,,,,,,,,,,,,,,,
2669,ENSG00000081148,18.89027457,-0.041404253,0.446554035,-0.092719469,0.92612643,NA,,,,,,,,,,,,,,,
2670,ENSG00000138468,366.8158009,0.105733401,0.136337705,0.775525753,0.438029054,0.723595841,,,,,,,,,,,,,,,
2671,ENSG00000174173,36.89108305,0.047114201,0.443372619,0.106263217,0.915373515,NA,,,,,,,,,,,,,,,
2672,ENSG00000081154,329.9023765,0.026286304,0.1333775,0.197081994,0.843763373,0.939655317,,,,,,,,,,,,,,,
2673,ENSG00000066422,275.7731347,0.110930283,0.130524699,0.849879635,0.395392009,0.688757195,,,,,,,,,,,,,,,
2674,ENSG00000114391,439.893942,-0.171049158,0.235936424,-0.724979868,0.468464381,0.744636934,,,,,,,,,,,,,,,
2675,ENSG00000182504,121.140579,0.256708644,0.240825741,1.065951849,0.286445409,0.609117341,,,,,,,,,,,,,,,
2676,ENSG00000144815,318.7535716,0.021275889,0.132968584,0.160006885,0.87287565,0.95366116,,,,,,,,,,,,,,,
2677,ENSG00000144802,1048.200025,0.430620201,0.151651516,2.839537736,0.004517895,0.171974844,,,,,,,,,,,,,,,
