"","logFC.groupAIHelevatedALT....Intercept.","logFC.groupAIHelevatedALT...groupAIHnormalALT","logFC.groupAIHnormalALT....Intercept.","logCPM","F","PValue"
"ENSG00000186092",25.2377781026054,-0.464637893634528,25.7024159962399,-1.44973125395963,54.5568128367808,9.34971139513269e-17
"ENSG00000187634",19.2753581630824,-0.0966750509301858,19.3720332140126,0.0881352584105883,48.6549691742621,1.71334492660607e-15
"ENSG00000188976",14.1858565892453,-0.0608893562304728,14.2467459454758,5.6198484944712,1714.7539169325,3.11245381376209e-78
"ENSG00000187961",16.0584299671398,-0.371153739888652,16.4295837070284,3.27223054013658,510.920570077864,2.71020520784564e-53
"ENSG00000187583",19.3518285279224,-0.16683560998773,19.5186641379102,1.07640291502008,123.437603230779,9.25711898668335e-28
"ENSG00000187642",18.6359972748301,-0.750340751591563,19.3863380264217,-0.60490623078501,32.9190484179708,1.02494840590828e-11
"ENSG00000188290",17.7788065437307,-0.00705088656325938,17.7858574302939,2.66272609974537,190.291496926441,1.29087657531777e-33
"ENSG00000187608",15.5538948486028,0.216244660384014,15.3376501882187,5.98650041934447,138.342926714585,3.41312352785199e-27
"ENSG00000188157",15.8936166560101,-0.0427268648315633,15.9363435208417,4.10983572282258,236.208707427128,2.80969234486874e-35
"ENSG00000237330",21.0406233860179,-0.12652552234502,21.1671489083629,-0.902242192224127,33.6713609100367,6.52239650962884e-12
"ENSG00000131591",15.6446204975427,-0.118993475725717,15.7636139732684,3.91958242673306,849.589914793868,1.42995063220364e-63
"ENSG00000162571",20.5710883114161,-0.411243990002641,20.9823323014187,-0.119870207761932,42.4805733403052,4.35217159800732e-14
"ENSG00000186891",18.0695013437804,0.50887999358442,17.560621350196,2.24332127871402,252.20667668304,7.73070249273823e-40
"ENSG00000186827",17.4400253264417,0.228702721571916,17.2113226048697,2.7076731376563,389.072172118116,5.77525078078411e-48
"ENSG00000078808",12.6874617624951,0.0467321048343236,12.6407296576608,7.26698335131302,3342.15742580537,1.87751866371811e-92
"ENSG00000176022",14.7306439309742,0.0907400337401978,14.639903897234,5.16666223649987,1788.27537012701,4.0264865294274e-79
"ENSG00000184163",18.2855280376269,0.138225167641871,18.147302869985,0.888418010093954,86.6626212446005,1.40819875258453e-22
"ENSG00000160087",13.3094788243902,0.0422505255138284,13.2672282988764,6.62737578078148,2380.45780525049,3.37520207691511e-85
"ENSG00000162572",17.3254330793593,-0.0542965111083154,17.3797295904677,1.83376954132907,179.213738711953,7.97721571391142e-34
"ENSG00000131584",13.2969620934624,-0.0702435908774543,13.3672056843398,6.17173369841158,1974.17935860051,3.22564292709548e-81
"ENSG00000169972",17.3034681773138,0.0945007551690685,17.2089674221448,2.80459706226896,488.074757287116,2.17624154420096e-52
"ENSG00000127054",13.2317533742975,-0.00961470200480304,13.2413680763023,6.40684352745758,2463.51233056668,6.26777373399583e-86
"ENSG00000224051",14.9872824609392,0.171499506891901,14.8157829540473,5.15821692533017,1649.90221847524,2.03148734422422e-77
"ENSG00000169962",17.112156488853,-0.109927217606768,17.2220837064598,2.54898323197383,437.777617714223,2.9708840094749e-50
"ENSG00000107404",14.192166339439,-0.159580146349587,14.3517464857885,5.14104010002175,1365.88900777585,1.93118858899364e-73
