Elite.vs.Healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8343,ENSG00000139410,16.77628981,-0.448733871,0.411918736,-1.089374752,0.275988661,NA
8344,ENSG00000122965,433.5796405,-0.21412493,0.114127815,-1.876185308,0.060629839,NA
8345,ENSG00000123066,2219.459821,0.245734335,0.106778978,2.301336267,0.021372631,0.089778489
8346,ENSG00000258102,22.37667246,0.357268725,0.324517241,1.100923711,0.270929861,NA
8347,ENSG00000111412,263.4472254,-0.158132286,0.118588293,-1.333456134,0.182382162,NA
8348,ENSG00000135119,30.46420458,-0.245243118,0.286205824,-0.856876755,0.391513001,NA
8349,ENSG00000135116,17.2569457,0.857497498,0.630243668,1.360580901,0.173646171,NA
8350,ENSG00000174989,137.3818697,-0.011926412,0.15182111,-0.07855569,0.937386033,NA
8351,ENSG00000088992,945.1182896,0.574054933,0.308044424,1.863545935,0.062385496,0.142306987
8352,ENSG00000135108,235.1142338,-0.19115785,0.138326044,-1.3819368,0.166991107,NA
8353,ENSG00000171435,7.721617518,-2.184137953,1.149136605,-1.900677382,0.057344283,NA
8354,ENSG00000111445,56.95200874,-0.076935476,0.180222292,-0.426892119,0.669457906,NA
8355,ENSG00000176871,249.1078452,0.029192733,0.104841472,0.278446424,0.780669687,NA
8356,ENSG00000176834,39.34265281,0.085439502,0.339020895,0.252018397,0.801026844,NA
8357,ENSG00000089220,174.0106854,-0.096096564,0.170837295,-0.562503431,0.573773067,NA
8358,ENSG00000135090,886.5701067,0.088431967,0.073147179,1.208959352,0.226678462,0.321376373
8359,ENSG00000111707,469.668813,0.129405881,0.095819642,1.350515177,0.176850789,NA
8360,ENSG00000111725,209.8004918,0.138199029,0.099041867,1.395359686,0.162907402,NA
8361,ENSG00000122966,30.14207679,-0.491962704,0.333148176,-1.476708382,0.139753824,NA
8362,ENSG00000135127,203.8051474,-0.246405757,0.152433088,-1.616484718,0.105989555,NA
8363,ENSG00000111737,634.5578046,0.15853168,0.109761949,1.444322752,0.148648209,NA
8364,ENSG00000089154,829.3214966,-0.179501455,0.097252006,-1.84573524,0.064930658,0.144894762
8365,ENSG00000089157,1921.535488,-0.242906931,0.15558966,-1.561202274,0.118476033,0.208535622
8366,ENSG00000089159,2699.8456,0.224822181,0.138765462,1.620159498,0.105198019,0.192924497
8367,ENSG00000111775,16.31283243,0.172180679,0.321845678,0.534978998,0.59266438,NA
8368,ENSG00000170855,25.73029628,-0.401821459,0.364018323,-1.103849542,0.26965841,NA
8369,ENSG00000257218,61.24189249,-0.311571406,0.177241937,-1.757887621,0.078766633,NA
8370,ENSG00000111786,330.273997,0.062698183,0.08629139,0.726586785,0.467479126,NA
8371,ENSG00000088986,165.2016103,0.101725383,0.148616099,0.684484278,0.493669414,NA
8372,ENSG00000110871,42.38913401,-0.42646999,0.244780895,-1.742251941,0.081464369,NA
8373,ENSG00000022840,7397.618766,0.665176133,0.33618888,1.978578628,0.047863468,0.125787528
8374,ENSG00000167272,72.01707703,-0.132382972,0.187231334,-0.707055644,0.479531899,NA
8375,ENSG00000110917,349.2155012,-0.141481348,0.115084856,-1.229365472,0.21893481,NA
8376,ENSG00000175970,158.4226691,-0.159583253,0.122693164,-1.300669476,0.193371615,NA
8377,ENSG00000122971,79.27532545,-0.102632272,0.178765775,-0.574115887,0.565889383,NA
8378,ENSG00000157837,393.2887841,0.129782506,0.091864101,1.412766293,0.157724452,NA
8379,ENSG00000157895,74.1226686,-0.126303777,0.179901158,-0.702073175,0.48263353,NA
8380,ENSG00000135114,294.8035939,0.85124928,0.362653045,2.347282872,0.018910892,NA
8381,ENSG00000089041,186.914273,0.196731874,0.164393738,1.196711479,0.231419031,NA
8382,ENSG00000135124,218.6516242,-0.137003896,0.11517503,-1.189527757,0.234232055,NA
8383,ENSG00000110931,1363.289339,0.367280888,0.135672765,2.707108437,0.006787208,0.060765759
8384,ENSG00000089053,569.678626,-0.041091519,0.081523428,-0.504045526,0.614229385,NA
8385,ENSG00000170633,376.3236005,0.098804196,0.086863403,1.13746633,0.255343392,NA
8386,ENSG00000089094,468.9591963,-0.124643185,0.106022988,-1.175624157,0.239745098,NA
8387,ENSG00000276045,403.4626056,-0.161972324,0.111658247,-1.450607794,0.146889104,NA
8388,ENSG00000139714,70.49473232,-0.34459092,0.196622348,-1.752552153,0.07967891,NA
8389,ENSG00000188735,105.4392826,-0.342165631,0.151223382,-2.262650306,0.023657254,NA
8390,ENSG00000139725,87.32191645,0.103128111,0.197275122,0.522762881,0.601139273,NA
8391,ENSG00000139718,1903.010707,0.129494332,0.09700432,1.334933662,0.181898059,0.277024959
8392,ENSG00000158104,19.03628734,0.24014887,0.37227207,0.645089678,0.518869073,NA
8393,ENSG00000110801,56.64416311,-0.182487214,0.191749458,-0.951696115,0.34125112,NA
8394,ENSG00000158023,18.54687657,-0.133479231,0.440177249,-0.303239732,0.761707172,NA
8395,ENSG00000110987,73.20198549,-0.715027487,0.315850696,-2.263814824,0.023585506,NA
8396,ENSG00000175727,1126.423398,0.040191901,0.111043058,0.361948799,0.717390292,0.772023011
8397,ENSG00000158113,5.759243378,-1.52465792,0.81159986,-1.87858327,0.060301417,NA
8398,ENSG00000176383,12.40427817,0.156755097,0.408078421,0.384129836,0.700882219,NA
8399,ENSG00000184047,53.9578566,-0.109285642,0.185190497,-0.590125542,0.555106486,NA
8400,ENSG00000139719,88.16671435,6.32E-05,0.166958022,0.000378386,0.999698092,NA
8401,ENSG00000130779,769.8351913,0.245863407,0.083948153,2.928753019,0.003403247,NA
8402,ENSG00000033030,209.832405,-0.034038777,0.095267602,-0.357296458,0.720869882,NA
8403,ENSG00000111011,462.747785,0.028712015,0.083654498,0.343221412,0.731431897,NA
8404,ENSG00000184445,156.7904027,-0.192018276,0.13749865,-1.396510263,0.162560892,NA
8405,ENSG00000182782,311.3355698,0.399391354,0.220795892,1.808871307,0.070470999,NA
8406,ENSG00000255398,164.4653827,0.348523657,0.249178739,1.398689382,0.16190615,NA
8407,ENSG00000139726,186.5899075,-0.198731982,0.106468053,-1.866587923,0.061959155,NA
8408,ENSG00000130783,10.09642469,-0.186361797,0.476324452,-0.391249696,0.695612678,NA
8409,ENSG00000130787,398.0956907,-0.304865309,0.130946499,-2.32816693,0.019903241,NA
8410,ENSG00000139722,309.0144244,0.043999038,0.13783557,0.319213959,0.749564273,NA
8411,ENSG00000150967,26.7567735,-0.230876988,0.30903855,-0.747081514,0.455014358,NA
8412,ENSG00000111325,16.68517561,-0.006967986,0.385338789,-0.018082754,0.985572836,NA
8413,ENSG00000090975,305.8337237,-0.316324114,0.139568894,-2.266437063,0.023424637,NA
8414,ENSG00000051825,221.6881951,-0.084560473,0.135625754,-0.623483893,0.532966583,NA
8415,ENSG00000130921,140.4715013,-0.051333237,0.150422227,-0.341260984,0.732907117,NA
8416,ENSG00000111328,44.29628481,-0.134163314,0.236697101,-0.566814351,0.570840319,NA
8417,ENSG00000139697,651.3449396,0.086970442,0.070194985,1.238983707,0.215351532,NA
8418,ENSG00000183955,154.1433436,0.189578225,0.135388571,1.400252802,0.161437629,NA
8419,ENSG00000150977,530.6763477,0.343501813,0.118666535,2.89468141,0.003795435,NA
8420,ENSG00000184209,132.9401867,-0.124342486,0.116519093,-1.067142584,0.285907455,NA
8421,ENSG00000188026,65.17482123,0.090131962,0.226632286,0.397701332,0.690850355,NA
8422,ENSG00000086598,298.3379815,-0.226183113,0.086201762,-2.623880376,0.008693431,NA
8423,ENSG00000111364,110.0182062,-0.539673037,0.145935985,-3.698012101,0.000217295,NA
8424,ENSG00000111361,191.7765587,-0.278085396,0.138558262,-2.00699252,0.044750459,NA
8425,ENSG00000111358,52.92124021,-0.265338001,0.186667358,-1.42144831,0.15518647,NA
8426,ENSG00000168778,22.68961542,0.030214257,0.384439513,0.078593007,0.93735635,NA
8427,ENSG00000185344,264.156606,0.029225903,0.114797314,0.254586997,0.799042103,NA
8428,ENSG00000197653,27.96555952,-1.076376316,0.427885583,-2.51557042,0.011883993,NA
8429,ENSG00000119242,265.6329463,-0.087931389,0.112330501,-0.782791745,0.433749416,NA
8430,ENSG00000179195,153.9904825,-0.195453759,0.113677356,-1.719372844,0.085546504,NA
8431,ENSG00000196498,1864.778569,0.093769503,0.085852843,1.092211975,0.27473994,0.369063113
8432,ENSG00000073060,109.6325364,-0.21593708,0.1677915,-1.286936942,0.198116268,NA
8433,ENSG00000150991,4421.239982,0.230712323,0.095962953,2.404181161,0.016208739,0.082919482
8434,ENSG00000150990,215.6715922,-0.234277394,0.123438283,-1.897931408,0.057705118,NA
8435,ENSG00000184992,159.4189764,-0.062224591,0.13826932,-0.450024566,0.652692727,NA
8436,ENSG00000081760,121.383883,-0.33990367,0.159723434,-2.128076394,0.03333075,NA
8437,ENSG00000139370,869.8058006,0.209054866,0.130114559,1.606698493,0.108120524,0.196210299
8438,ENSG00000151948,1384.691906,0.47224928,0.187182994,2.52292834,0.011638211,0.076290025
8439,ENSG00000151952,14.64048552,-0.021185425,0.497712788,-0.042565563,0.966047847,NA
8440,ENSG00000111450,102.7091372,-0.275304336,0.228378473,-1.205474106,0.228020328,NA
8441,ENSG00000132341,300.6318714,-0.13962749,0.132976269,-1.05001811,0.293709787,NA
8442,ENSG00000111452,61.58027008,-0.134491709,0.222615466,-0.604143598,0.545748175,NA
8443,ENSG00000061936,705.5073462,0.030604475,0.070929569,0.43147696,0.666121602,NA
8444,ENSG00000198598,79.52330888,-0.173388043,0.266336176,-0.651011987,0.515038749,NA
8445,ENSG00000177169,1197.947447,0.18889978,0.142498398,1.32562739,0.184963149,0.280454238
8446,ENSG00000177192,137.4009657,-0.236879816,0.144623097,-1.637911375,0.101440183,NA
8447,ENSG00000183495,1032.569193,-0.015558251,0.105263248,-0.147803262,0.882498035,0.909400246
8448,ENSG00000185163,140.5926587,-0.369932792,0.162872787,-2.271298963,0.023128886,NA
8449,ENSG00000184967,84.48399142,0.03716329,0.158084823,0.235084491,0.814143156,NA
8450,ENSG00000182870,7.970412335,-0.379691445,0.704067955,-0.539282383,0.589692023,NA
8451,ENSG00000112787,855.1472294,-0.11510687,0.085522527,-1.34592456,0.178326847,0.273519114
8452,ENSG00000177084,276.3857215,-0.378581034,0.122547982,-3.089247386,0.002006643,NA
8453,ENSG00000176894,6.644629766,-1.426594836,0.4659062,-3.061978647,0.002198791,NA
8454,ENSG00000247077,145.4348873,-0.149681758,0.113893956,-1.314220378,0.188772053,NA
8455,ENSG00000176915,727.864151,-0.023618019,0.064403212,-0.366721137,0.713827038,NA
8456,ENSG00000090615,904.4939329,0.059566954,0.089695065,0.664105139,0.506623021,0.598231567
8457,ENSG00000072609,934.9519491,0.108884255,0.08463748,1.286477979,0.198276299,0.2948919
8458,ENSG00000196458,72.34091632,-0.140730081,0.192798439,-0.72993372,0.4654307,NA
8459,ENSG00000198393,244.6597636,-0.269671985,0.127796639,-2.110164921,0.034844153,NA
8460,ENSG00000198040,137.3379979,-0.279163455,0.175888114,-1.587164987,0.112475282,NA
8461,ENSG00000196387,101.5801275,0.136535724,0.157728138,0.865639607,0.386687828,NA
8462,ENSG00000214029,125.9041869,-0.271414783,0.162884305,-1.666304084,0.095652864,NA
8463,ENSG00000256223,26.71611816,-0.298442181,0.326739965,-0.913393563,0.36103559,NA
8464,ENSG00000090612,60.09402412,-0.590985124,0.231906569,-2.548375956,0.010822577,NA
8465,ENSG00000196199,664.3136336,-0.03970853,0.085172149,-0.466214963,0.64106164,NA
8466,ENSG00000121390,526.9763493,0.095494963,0.096919502,0.98530183,0.324475834,NA
8467,ENSG00000132950,131.6303371,0.072342593,0.122024484,0.592853097,0.55327947,NA
8468,ENSG00000121741,689.5168604,0.08148385,0.079076576,1.030442305,0.302802423,NA
8469,ENSG00000165475,68.51762518,0.159237974,0.194642741,0.818103843,0.413297895,NA
8470,ENSG00000032742,60.50763755,-0.057008138,0.213176066,-0.267422788,0.789143656,NA
8471,ENSG00000150456,18.42330065,0.113558316,0.347776772,0.326526453,0.744026079,NA
8472,ENSG00000132953,263.7075965,-0.171364374,0.121117231,-1.414863704,0.157108462,NA
8473,ENSG00000150457,268.9775208,0.212879939,0.122408164,1.739099191,0.082017317,NA
8474,ENSG00000150459,265.3979745,0.064414549,0.10295185,0.625676462,0.531527175,NA
8475,ENSG00000165480,26.05176488,0.698405964,0.366562609,1.905284249,0.056743132,NA
8476,ENSG00000173141,60.88412274,-0.115411485,0.194965156,-0.591959545,0.553877679,NA
8477,ENSG00000180776,547.1892941,-0.00099667,0.110294796,-0.009036423,0.992790076,NA
8478,ENSG00000165487,212.8447419,-0.146660928,0.127368016,-1.151473755,0.249537386,NA
8479,ENSG00000151835,285.5359165,-0.218501983,0.146684106,-1.489609126,0.136327041,NA
8480,ENSG00000027001,43.9484687,-0.163438673,0.258340469,-0.632648353,0.526963303,NA
8481,ENSG00000182957,656.1812738,0.12026027,0.097721892,1.23063797,0.218458297,NA
8482,ENSG00000102699,1216.843495,0.100531438,0.103666456,0.969758611,0.332166828,0.428634439
8483,ENSG00000151849,38.02189614,0.013910249,0.261920466,0.053108676,0.957645318,NA
8484,ENSG00000139505,340.5919569,0.094127834,0.128220593,0.73410855,0.462882583,NA
8485,ENSG00000139496,487.6124821,0.2025587,0.105937539,1.912057811,0.055868779,NA
8486,ENSG00000132932,12.39509169,-1.676408487,0.509697009,-3.289029479,0.001005335,NA
8487,ENSG00000127870,216.3830451,-0.129538738,0.106673356,-1.214349514,0.224614286,NA
8488,ENSG00000132964,145.6010106,-0.025228121,0.15500769,-0.162753999,0.870712129,NA
8489,ENSG00000132970,20.49448391,-0.319039782,0.463880232,-0.687763262,0.491601875,NA
8490,ENSG00000152484,388.4789161,0.38688404,0.267551962,1.446014585,0.148173111,NA
8491,ENSG00000122026,806.0366936,0.415684162,0.28407873,1.463270984,0.143393244,0.235887359
8492,ENSG00000122035,19.02395752,-0.159096583,0.355099657,-0.448033616,0.654128936,NA
8493,ENSG00000122034,375.4591232,0.005154235,0.110532839,0.0466308,0.962807484,NA
8494,ENSG00000122033,106.0194632,0.031579513,0.148653808,0.212436621,0.831766418,NA
8495,ENSG00000139517,109.7291568,-0.224950337,0.136007332,-1.653957427,0.098136163,NA
8496,ENSG00000186184,559.1489241,0.472391124,0.222568814,2.122449753,0.033799988,NA
8497,ENSG00000122025,41.24035417,0.043860865,0.505671928,0.08673779,0.930879938,NA
8498,ENSG00000152520,1099.204349,0.139025285,0.085285904,1.630108586,0.103078549,0.190673197
8499,ENSG00000102755,23.54851845,-0.122316518,0.424910978,-0.287863868,0.773450946,NA
8500,ENSG00000132963,93.82182161,0.111345752,0.164307509,0.677666852,0.497982948,NA
8501,ENSG00000139508,151.877376,0.018372859,0.145650044,0.126143863,0.899618047,NA
8502,ENSG00000132938,7.446473384,-1.181149021,0.736868851,-1.602929774,0.108950159,NA
8503,ENSG00000139514,247.0460016,-0.002554989,0.143968862,-0.017746819,0.98584083,NA
8504,ENSG00000122042,459.9931671,-0.045325929,0.097178127,-0.466421101,0.640914111,NA
8505,ENSG00000102781,55.48973408,-0.009595647,0.21651567,-0.044318487,0.964650535,NA
8506,ENSG00000189403,541.1129164,-0.081989761,0.120732776,-0.679101095,0.497073808,NA
8507,ENSG00000132952,158.8731601,-0.168093208,0.134342154,-1.251232042,0.210849831,NA
8508,ENSG00000132965,748.1696795,0.292272477,0.211274411,1.3833785,0.16654884,NA
8509,ENSG00000120694,242.2928898,-0.009282299,0.132877292,-0.069856173,0.944308136,NA
8510,ENSG00000187676,32.56775862,-0.344872146,0.273337678,-1.261707308,0.207054126,NA
8511,ENSG00000133105,14.5999674,-0.523884127,0.481870102,-1.087189524,0.27695306,NA
8512,ENSG00000073910,1626.203382,0.536947468,0.140984865,3.808546884,0.000139786,0.026430888
8513,ENSG00000139618,45.38217489,-0.089727462,0.239053162,-0.375345221,0.707403739,NA
8514,ENSG00000139597,188.5021427,0.09148934,0.104842272,0.872637893,0.38286048,NA
8515,ENSG00000244754,1513.986206,0.124571402,0.073296209,1.69956133,0.089213469,0.175575366
8516,ENSG00000083642,424.4810409,0.068260482,0.08678827,0.786517374,0.431564444,NA
8517,ENSG00000133116,7.057869784,-0.452158871,0.66797476,-0.676910114,0.498462987,NA
8518,ENSG00000133121,8.137928863,-0.314155594,0.694800038,-0.452152529,0.651159104,NA
8519,ENSG00000133119,35.64986602,-0.22461152,0.246972332,-0.909460254,0.363107229,NA
8520,ENSG00000172915,66.7730441,-0.488551031,0.226483648,-2.157113927,0.030996789,NA
8521,ENSG00000133104,211.340847,-0.005602675,0.121249721,-0.046207739,0.963144674,NA
8522,ENSG00000133111,63.13792409,-0.465813317,0.218774331,-2.129195481,0.033238091,NA
8523,ENSG00000120693,16.20102164,-1.350637341,0.368744456,-3.662800399,0.000249473,NA
8524,ENSG00000120697,51.32897933,0.086119481,0.255906238,0.336527479,0.736473133,NA
8525,ENSG00000120699,81.80305455,-0.092838605,0.165212774,-0.561933575,0.574161277,NA
8526,ENSG00000102710,512.9594581,0.089711772,0.089377124,1.00374423,0.315501912,NA
8527,ENSG00000180138,137.0171566,0.499953452,0.252885819,1.976992833,0.04804244,NA
8528,ENSG00000120686,155.585831,-0.387621363,0.159733203,-2.426679958,0.015237691,NA
8529,ENSG00000120685,312.8556926,0.039243759,0.105745103,0.371116559,0.710550718,NA
8530,ENSG00000188811,158.411146,-0.191945244,0.118729361,-1.616661974,0.105951266,NA
8531,ENSG00000133103,92.93744856,-0.231915095,0.179773162,-1.290042918,0.197035757,NA
8532,ENSG00000150907,626.1673542,-0.039932203,0.086094725,-0.463817075,0.642778809,NA
8533,ENSG00000102738,93.25191949,-0.235545625,0.188135945,-1.251996925,0.210570984,NA
8534,ENSG00000102743,41.98961917,-0.5588315,0.219128328,-2.550247628,0.010764643,NA
8535,ENSG00000120690,1112.54592,0.219833884,0.095555766,2.300582083,0.021415265,0.089778489
8536,ENSG00000120688,53.81943018,-0.30134571,0.189729615,-1.588290314,0.112220707,NA
8537,ENSG00000165572,81.69792099,-0.221519024,0.195152531,-1.135107101,0.256330447,NA
8538,ENSG00000120696,229.2536617,0.293181854,0.186754574,1.569877767,0.116443551,NA
8539,ENSG00000120662,77.5588506,-0.160151388,0.162680123,-0.984455789,0.324891459,NA
8540,ENSG00000172766,194.2512773,-0.121335221,0.131862802,-0.920162615,0.357487788,NA
8541,ENSG00000102760,264.9387844,0.22296867,0.208880278,1.067447209,0.28576994,NA
8542,ENSG00000102763,256.7820546,0.118912137,0.131589241,0.903661545,0.366174896,NA
8543,ENSG00000102780,181.4118706,0.005917887,0.163349632,0.036228345,0.971100285,NA
8544,ENSG00000023516,506.4511029,-0.088399618,0.104155402,-0.848728114,0.396032599,NA
8545,ENSG00000133106,389.6556063,1.115099212,0.349405056,3.191422662,0.00141574,NA
8546,ENSG00000120675,87.59449396,-0.221761979,0.207329741,-1.06961007,0.284794861,NA
8547,ENSG00000151773,16.32494107,-0.226212092,0.465933122,-0.485503352,0.627319336,NA
8548,ENSG00000179630,17.1525959,0.089775311,0.358578092,0.25036474,0.802305295,NA
8549,ENSG00000102804,355.7931325,0.07743768,0.18248006,0.424362419,0.671301524,NA
8550,ENSG00000083635,20.60011894,-0.759415762,0.31944597,-2.37729016,0.017440363,NA
8551,ENSG00000133114,119.72684,-0.121787361,0.163336781,-0.745621167,0.455896292,NA
8552,ENSG00000188342,97.48460257,0.029429091,0.155829251,0.188854727,0.850206677,NA
8553,ENSG00000180332,10.75294269,0.60263569,0.465044888,1.295865637,0.19502178,NA
8554,ENSG00000133112,597.4190151,-0.01317329,0.265689207,-0.049581577,0.960455828,NA
8555,ENSG00000174032,109.4136623,-0.310933845,0.150574298,-2.064986183,0.038924308,NA
8556,ENSG00000136152,280.4252246,-0.079946947,0.107877995,-0.741086698,0.458640875,NA
8557,ENSG00000123200,612.391672,0.060156705,0.093363503,0.644327852,0.519362858,NA
8558,ENSG00000136167,10512.53305,0.353684571,0.126700809,2.791494166,0.00524653,0.05549091
8559,ENSG00000102445,544.0868249,0.148610478,0.196037561,0.758071448,0.448408211,NA
8560,ENSG00000136141,215.7844262,-0.00234875,0.142760193,-0.016452413,0.986873466,NA
8561,ENSG00000139684,124.8087718,-0.02161314,0.128990638,-0.167555878,0.866932684,NA
