row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc
ENSG00000158786,4.347378838,2.26139418,2.999433447,0.753940442,0.450884985,0.999480687,PLA2G2F
ENSG00000187980,1.971412712,3.230164102,4.131860205,0.781769939,0.43434979,0.999480687,PLA2G2C
ENSG00000162543,15.77259814,0.838666733,1.500782744,0.558819547,0.576284881,0.999480687,UBXN10
ENSG00000158816,3.876228955,3.408014749,3.164706077,1.076881918,0.281533022,0.999480687,VWA5B1
ENSG00000162545,4.214814903,0.770600693,2.661082165,0.289581698,0.77213627,0.999480687,CAMK2N1
ENSG00000090432,119.7618776,-0.670937537,0.709708425,-0.945370681,0.344469665,0.999480687,MUL1
ENSG00000183114,0.98585294,2.574501223,4.92343629,0.52290739,0.601038701,0.999480687,FAM43B
ENSG00000158825,437.4274369,-0.060357568,0.635266085,-0.095011475,0.924305712,0.999480687,CDA
ENSG00000158828,408.6325393,-0.095688699,0.507484314,-0.188554989,0.850441613,0.999480687,PINK1
ENSG00000244038,343.2239263,-0.534274276,0.516296523,-1.034820596,0.300752702,0.999480687,DDOST
ENSG00000117245,0.884933691,3.335154384,4.856192858,0.686783759,0.492219006,0.999480687,KIF17
ENSG00000189410,1.314470586,2.795191024,4.888595335,0.571777951,0.567472417,0.999480687,SH2D5
ENSG00000127483,713.9847913,-0.101511796,0.462144802,-0.219653657,0.826140899,0.999480687,HP1BP3
ENSG00000075151,412.002084,0.478474514,0.503917513,0.949509596,0.342361494,0.999480687,EIF4G3
ENSG00000117298,1924.803589,-0.200653367,0.472355582,-0.424793047,0.670987546,0.999480687,ECE1
ENSG00000142794,43.75487604,-0.151736115,0.973331739,-0.155893524,0.87611695,0.999480687,NBPF3
ENSG00000162551,3466.51333,0.734641564,0.552497649,1.329673648,0.183625821,0.999480687,ALPL
ENSG00000076864,583.6546999,-2.122460793,1.786283851,-1.18819906,0.234754994,0.999480687,RAP1GAP
ENSG00000090686,398.0287424,0.412457833,0.499611914,0.825556441,0.409055753,0.999480687,USP48
ENSG00000187942,2.579741727,4.935954494,4.036158923,1.222933633,0.221354764,0.999480687,LDLRAD2
ENSG00000142798,38.18693885,0.075097191,1.154712446,0.065035405,0.948145811,0.999480687,HSPG2
ENSG00000142789,2.300323526,3.224122855,4.697101746,0.686406859,0.492456581,0.999480687,CELA3A
ENSG00000070831,1323.419209,0.036392567,0.438372105,0.083017524,0.933837606,0.999480687,CDC42
ENSG00000162552,89.39380273,1.066635299,0.76017248,1.403149058,0.160572395,0.999480687,WNT4
ENSG00000184677,217.7727565,-0.486949256,0.570558437,-0.853460792,0.393403821,0.999480687,ZBTB40
ENSG00000070886,4.272029406,3.753692286,3.615750752,1.038150178,0.299200144,0.999480687,EPHA8
ENSG00000173372,7.023689989,-0.665365401,2.144315965,-0.310292612,0.756338449,0.999480687,C1QA
ENSG00000159189,6.307286949,0.984008698,2.289436462,0.42980389,0.667338303,0.999480687,C1QC
ENSG00000173369,6.882527743,-1.904519893,2.488774576,-0.765244033,0.444126244,0.999480687,C1QB
ENSG00000133216,16.31647576,-1.837972301,1.482226454,-1.240007758,0.214972525,0.999480687,EPHB2
ENSG00000215906,2.957558819,3.434028358,4.215896241,0.814542902,0.415334005,0.999480687,LACTBL1
ENSG00000227868,0.282096294,-1.047725066,4.979464997,-0.210409164,0.833348341,0.999480687,TEX46
ENSG00000004487,139.8172849,-0.49335206,0.672603521,-0.733496102,0.463255905,0.999480687,KDM1A
ENSG00000169641,111.9882848,0.069625855,0.678799627,0.102572028,0.918302644,0.999480687,LUZP1
ENSG00000179546,0.98585294,2.574501223,4.92343629,0.52290739,0.601038701,0.999480687,HTR1D
ENSG00000125944,298.7909354,-0.25609001,0.529251362,-0.48387218,0.628476585,0.999480687,HNRNPR
ENSG00000125945,27.02021963,0.141692447,1.177333366,0.12035032,0.904205644,0.999480687,ZNF436
ENSG00000204219,14.36868511,0.321407394,1.672891087,0.192126909,0.847642797,0.999480687,TCEA3
ENSG00000088280,8.530752538,2.466987645,2.236215209,1.103197776,0.269941287,0.999480687,ASAP3
ENSG00000007968,1461.949681,1.093101855,0.638483876,1.712027345,0.086891629,0.999480687,E2F2
ENSG00000117318,33.30223301,0.368003769,1.063936982,0.34588869,0.729426369,0.999480687,ID3
ENSG00000142676,300.7998729,-0.696898975,0.528934223,-1.317553195,0.187653263,0.999480687,RPL11
ENSG00000011007,128.3014644,-0.054213784,0.66636068,-0.081358017,0.935157236,0.999480687,ELOA
ENSG00000057757,1267.368141,0.191346894,0.580290585,0.329743235,0.741593983,0.999480687,PITHD1
ENSG00000011009,191.5697558,-0.406617304,0.582559734,-0.697983882,0.485187274,0.999480687,LYPLA2
ENSG00000117308,38.32609159,1.013102224,1.05385111,0.961333355,0.336384582,0.999480687,GALE
ENSG00000117305,99.21916573,-0.410037416,0.713593839,-0.574608963,0.565555789,0.999480687,HMGCL
ENSG00000179163,100.4755004,-0.86837527,0.713864309,-1.21644304,0.223816197,0.999480687,FUCA1
ENSG00000188822,59.48141987,-0.589616649,0.920137823,-0.640791667,0.521658048,0.999480687,CNR2
ENSG00000189266,288.4486937,-0.363010397,0.530844444,-0.683835728,0.494078903,0.999480687,PNRC2
ENSG00000142661,4.272029406,3.753692286,3.615750752,1.038150178,0.299200144,0.999480687,MYOM3
ENSG00000142677,3.943411759,3.682712166,3.736744105,0.985540369,0.324358712,0.999480687,IL22RA1
ENSG00000001460,19.20878888,-0.510303194,1.41401417,-0.360889732,0.71818188,0.999480687,STPG1
ENSG00000001461,241.7562813,-0.232107187,0.550817148,-0.421387002,0.673472509,0.999480687,NIPAL3
ENSG00000117602,262.5476071,-0.39758455,0.582735351,-0.68227292,0.495066393,0.999480687,RCAN3
ENSG00000133226,458.4256384,-0.207876787,0.492990881,-0.421664568,0.67326987,0.999480687,SRRM1
ENSG00000020633,832.0162064,-0.185985268,0.481394698,-0.386346731,0.699239895,0.999480687,RUNX3
ENSG00000117616,1247.827101,0.75555155,0.447925512,1.686779452,0.091645768,0.999480687,RSRP1
ENSG00000187010,189.2351779,1.244168123,0.620231741,2.005972994,0.044859129,0.999480687,RHD
ENSG00000183726,326.6750923,0.147107986,0.518200361,0.283882445,0.77650047,0.999480687,TMEM50A
ENSG00000188672,35.79379773,0.465877366,1.093015934,0.426231084,0.66993947,0.999480687,RHCE
ENSG00000204178,120.6363305,0.128543961,0.708801711,0.181353909,0.856089794,0.999480687,MACO1
ENSG00000157978,490.9174477,-0.159395428,0.53482711,-0.29803169,0.765678977,0.999480687,LDLRAP1
ENSG00000117643,126.5041026,-0.25685046,0.678906907,-0.378329426,0.705185888,0.999480687,MAN1C1
ENSG00000162430,111.9752632,-0.720189416,0.743263135,-0.968956192,0.332567047,0.999480687,SELENON
ENSG00000117640,41.67985842,0.985818316,0.9787106,1.007262327,0.313808729,0.999480687,MTFR1L
ENSG00000127423,7.203790211,-1.125145778,2.432995528,-0.462452875,0.643756589,0.999480687,AUNIP
ENSG00000182749,28.58243901,0.682748282,1.185312916,0.576006785,0.564610596,0.999480687,PAQR7
ENSG00000117632,26.18996842,-0.667845984,1.179738957,-0.566096406,0.571328246,0.999480687,STMN1
ENSG00000158006,76.30371578,-0.369502044,0.787896046,-0.468973091,0.63908887,0.999480687,PAFAH2
ENSG00000158008,6.610766462,2.692309166,2.518593079,1.068973464,0.285081627,0.999480687,EXTL1
ENSG00000158014,1.97170588,3.103228809,4.847664231,0.640149289,0.522075548,0.999480687,SLC30A2
ENSG00000158022,0.328617647,1.642013671,4.979464343,0.32975709,0.741583513,0.999480687,TRIM63
ENSG00000175087,36.77929575,-0.381379814,1.087936128,-0.350553497,0.725923349,0.999480687,PDIK1L
ENSG00000142684,1.870786631,4.152360781,4.646313815,0.893689266,0.37148817,0.999480687,ZNF593
ENSG00000142675,2.528021924,4.459941982,4.103687088,1.086813367,0.277119299,0.999480687,CNKSR1
ENSG00000130695,72.13832417,-0.238097752,0.819394447,-0.290577697,0.771374319,0.999480687,CEP85
ENSG00000142669,1339.724745,-0.133743444,0.484825002,-0.275859214,0.782656201,0.999480687,SH3BGRL3
ENSG00000158062,276.02671,-1.10769933,0.643929606,-1.720218049,0.085392813,0.999480687,UBXN11
ENSG00000169442,48.11484487,0.603169875,0.963807704,0.625819728,0.531433191,0.999480687,CD52
ENSG00000176092,32.71949852,0.560484196,1.081335448,0.518325925,0.604230888,0.999480687,CRYBG2
ENSG00000176083,50.56342227,0.975764883,0.903652374,1.079801161,0.280230734,0.999480687,ZNF683
ENSG00000117682,195.7228305,-0.323402166,0.607099643,-0.532700306,0.594241054,0.999480687,DHDDS
ENSG00000198830,544.3401065,-0.322233094,0.490208191,-0.657339268,0.510962792,0.999480687,HMGN2
ENSG00000117676,1908.624749,0.145335621,0.429386623,0.338472632,0.735007048,0.999480687,RPS6KA1
ENSG00000117713,2026.952452,0.097186517,0.427462647,0.227356748,0.82014635,0.999480687,ARID1A
ENSG00000060642,100.7566074,0.198379398,0.703907354,0.281826005,0.778076929,0.999480687,PIGV
ENSG00000204160,2223.208595,0.535611197,0.432081926,1.23960565,0.21512129,0.999480687,ZDHHC18
ENSG00000175793,7.209710429,1.326420089,2.086459904,0.635727572,0.524954002,0.999480687,SFN
ENSG00000142751,117.8493659,-0.084847352,0.685457979,-0.123781989,0.901487893,0.999480687,GPN2
ENSG00000198746,50.8831282,-0.218287049,0.912086521,-0.239327129,0.810851931,0.999480687,GPATCH3
ENSG00000090273,177.3616246,-0.463235287,0.631394861,-0.733669713,0.463150062,0.999480687,NUDC
ENSG00000131910,4.675246922,-1.248029503,3.132611708,-0.398399042,0.690336064,0.999480687,NR0B2
ENSG00000175707,2.481500572,3.246667593,3.838605647,0.845793471,0.397667969,0.999480687,KDF1
ENSG00000253368,2.436842779,-1.576261724,4.142322849,-0.380526043,0.703554968,0.999480687,TRNP1
ENSG00000158246,1.85489503,-2.10249272,4.273901426,-0.491937579,0.622763471,0.999480687,TENT5B
ENSG00000090020,373.0274074,-0.371763656,0.535749031,-0.69391382,0.487736256,0.999480687,SLC9A1
ENSG00000142784,1636.363697,0.271673565,0.475332898,0.571543787,0.567631087,0.999480687,WDTC1
ENSG00000186501,168.576872,-0.03807325,0.602078118,-0.063236396,0.949578263,0.999480687,TMEM222
ENSG00000142765,459.7558479,-0.19617664,0.49082777,-0.399685292,0.689388327,0.999480687,SYTL1
ENSG00000142733,48.90177271,-1.042019275,0.961327421,-1.083937951,0.278392311,0.999480687,MAP3K6
ENSG00000142748,0.657235293,2.229456189,4.938509839,0.4514431,0.651670226,0.999480687,FCN3
ENSG00000174950,1.314470586,2.795191024,4.888595335,0.571777951,0.567472417,0.999480687,CD164L2
ENSG00000181773,1.138491991,2.834346841,4.905745681,0.577760656,0.563425722,0.999480687,GPR3
ENSG00000158195,4159.353342,-0.106273968,0.469604468,-0.226305275,0.820963996,0.999480687,WASF2
ENSG00000126705,111.7230523,0.133872054,0.686986329,0.194868586,0.845495828,0.999480687,AHDC1
ENSG00000000938,2626.451111,-0.160946517,0.458491063,-0.351035233,0.725561916,0.999480687,FGR
ENSG00000126709,432.778259,1.388079712,0.541070743,2.565431101,0.010304768,0.999480687,IFI6
ENSG00000009780,42.91525018,0.467770504,0.976291254,0.479130077,0.631846094,0.999480687,FAM76A
ENSG00000117751,77.10655464,0.183189261,0.768969094,0.238227079,0.811704975,0.999480687,PPP1R8
ENSG00000130775,2504.184582,0.348657375,0.431709569,0.807620216,0.419309245,0.999480687,THEMIS2
ENSG00000117748,253.6224629,0.742527187,0.5496469,1.350916719,0.176722112,0.999480687,RPA2
ENSG00000130768,4.22282996,5.671434746,3.306381338,1.715299648,0.086290303,0.999480687,SMPDL3B
ENSG00000158156,277.1422196,0.305123877,0.590968545,0.516311536,0.605636841,0.999480687,XKR8
ENSG00000158161,210.7771853,0.35872791,0.58194898,0.616425017,0.537614046,0.999480687,EYA3
ENSG00000169403,2030.372975,0.227757156,0.429115347,0.530759754,0.595585273,0.999480687,PTAFR
ENSG00000126698,89.9165438,-1.460674242,0.743680161,-1.964116187,0.049516619,0.999480687,DNAJC8
ENSG00000130770,77.35241885,0.175648953,0.772239336,0.227454035,0.820070707,0.999480687,ATP5IF1
ENSG00000130766,136.6771971,0.697686787,0.646324378,1.079468471,0.280378942,0.999480687,SESN2
ENSG00000130772,79.10848579,0.533289686,0.768618252,0.693829069,0.487789411,0.999480687,MED18
ENSG00000204138,131.5053308,0.423625231,0.645674452,0.656097248,0.511761555,0.999480687,PHACTR4
ENSG00000180198,52.77897313,0.140228257,0.923357608,0.151867766,0.879291232,0.999480687,RCC1
ENSG00000180098,36.95965644,-1.584731339,1.0649108,-1.488135288,0.136715219,0.999480687,TRNAU1AP
ENSG00000188060,17.5360944,0.594194029,1.545131115,0.384558969,0.700564199,0.999480687,RAB42
ENSG00000162419,96.24382542,0.640917518,0.742982355,0.862628182,0.38834193,0.999480687,GMEB1
ENSG00000198492,192.2235224,-0.228375287,0.58169115,-0.392605745,0.694610696,0.999480687,YTHDF2
ENSG00000116329,1.236304547,1.506063462,4.790782448,0.314366907,0.753242387,0.999480687,OPRD1
ENSG00000159023,14531.51461,0.098496343,0.535981418,0.183768206,0.854195299,0.999480687,EPB41
ENSG00000253304,11.79329321,0.449277502,1.750675599,0.256630927,0.797463698,0.999480687,TMEM200B
ENSG00000116350,604.3309785,0.098866732,0.470358774,0.210194298,0.83351603,0.999480687,SRSF4
ENSG00000060656,9.20027917,1.155366657,2.286893267,0.505212321,0.613409717,0.999480687,PTPRU
ENSG00000162510,4.90101679,2.82721082,2.862521399,0.987664518,0.323316977,0.999480687,MATN1
ENSG00000162511,5869.450337,-0.1454202,0.425300291,-0.341923585,0.7324084,0.999480687,LAPTM5
ENSG00000162512,25.83337132,-0.786427334,1.193192307,-0.65909521,0.509834631,0.999480687,SDC3
ENSG00000134644,556.8945365,-0.439405385,0.479214855,-0.916927721,0.359180517,0.999480687,PUM1
ENSG00000084628,1.97170588,3.103228809,4.847664231,0.640149289,0.522075548,0.999480687,NKAIN1
ENSG00000060688,103.3274312,-0.510663333,0.703336116,-0.726058738,0.467802763,0.999480687,SNRNP40
ENSG00000121766,21.80879125,-0.230200026,1.288127772,-0.178709,0.858166202,0.999480687,ZCCHC17
ENSG00000121769,16.14464659,-0.878550752,1.455664198,-0.603539438,0.546149888,0.999480687,FABP3
ENSG00000168528,32.24296774,0.940341314,1.09924514,0.855442776,0.392306071,0.999480687,SERINC2
ENSG00000142910,0.328617647,1.642013671,4.979464343,0.32975709,0.741583513,0.999480687,TINAGL1
ENSG00000121764,16.15182916,-1.085572697,1.581647972,-0.686355445,0.492488994,0.999480687,HCRTR1
ENSG00000162517,77.27634457,0.095668704,0.769066686,0.12439585,0.901001859,0.999480687,PEF1
ENSG00000084636,7.907775055,3.067446232,2.399122979,1.278569819,0.201048584,0.999480687,COL16A1
ENSG00000134668,32.43457383,2.370183162,1.642237998,1.44326411,0.148946086,0.999480687,SPOCD1
ENSG00000184007,751.3225883,-0.263426751,0.46097469,-0.571455996,0.567690581,0.999480687,PTP4A2
ENSG00000121774,404.8903003,-0.351489624,0.500923187,-0.701683678,0.482876454,0.999480687,KHDRBS1
ENSG00000121775,60.35161186,-0.484672928,0.896253759,-0.540776452,0.588661675,0.999480687,TMEM39B
ENSG00000025800,401.9248637,-0.309460417,0.514574203,-0.601391239,0.547579433,0.999480687,KPNA6
ENSG00000084652,230.9542358,-0.653841869,0.557880553,-1.172010506,0.241192838,0.999480687,TXLNA
ENSG00000160050,26.50747598,0.14283217,1.182109375,0.120828219,0.903827099,0.999480687,CCDC28B
ENSG00000160051,14.26569333,-0.719957822,1.564038778,-0.460319675,0.645286781,0.999480687,IQCC
ENSG00000222046,23.32640536,-0.13202059,1.247063629,-0.10586516,0.915689337,0.999480687,DCDC2B
ENSG00000160055,36.58740312,1.112457818,1.028769176,1.081348318,0.279542202,0.999480687,TMEM234
ENSG00000084623,130.1570223,-1.048254082,0.717774267,-1.460423046,0.144173843,0.999480687,EIF3I
ENSG00000183615,0.282096294,-1.047725066,4.979464997,-0.210409164,0.833348341,0.999480687,FAM167B
ENSG00000182866,506.4687947,-0.70044781,0.482536674,-1.451594972,0.146614258,0.999480687,LCK
ENSG00000116478,377.2839644,-0.519771191,0.530272712,-0.980195999,0.326989379,0.999480687,HDAC1
ENSG00000162526,3.951578388,1.21342355,3.14172634,0.386228277,0.699327614,0.999480687,TSSK3
ENSG00000225828,31.44743074,0.50999334,1.107967983,0.460296099,0.645303701,0.999480687,FAM229A
ENSG00000160062,0.657235293,2.229456189,4.938509839,0.4514431,0.651670226,0.999480687,ZBTB8A
ENSG00000176261,50.70842852,1.532744362,0.956445783,1.602541817,0.109035848,0.999480687,ZBTB8OS
ENSG00000162521,315.6818515,-0.284913822,0.535092077,-0.532457561,0.594409128,0.999480687,RBBP4
ENSG00000162520,0.784014443,3.239341794,4.8662539,0.665674636,0.505619089,0.999480687,SYNC
ENSG00000162522,17.36287809,-0.523521344,1.419088363,-0.368913845,0.712191944,0.999480687,KIAA1522
ENSG00000134684,148.6991497,-0.396195698,0.625976888,-0.632923844,0.526783376,0.999480687,YARS
ENSG00000116497,191.2976235,0.453478175,0.582332261,0.77872755,0.436140224,0.999480687,S100PBP
ENSG00000160097,12.58108179,-1.181371083,1.656041092,-0.713370633,0.47561644,0.999480687,FNDC5
ENSG00000121905,1.643088233,2.965099062,4.864969962,0.609479418,0.542206711,0.999480687,HPCA
ENSG00000121900,0.98585294,2.574501223,4.92343629,0.52290739,0.601038701,0.999480687,TMEM54
ENSG00000116514,946.087532,0.326150293,0.455278593,0.716375199,0.473759705,0.999480687,RNF19B
ENSG00000004455,248.1652458,-0.714908894,0.562057069,-1.271950719,0.203390629,0.999480687,AK2
ENSG00000142920,35.46473366,-1.00430465,1.043161943,-0.96275047,0.335672762,0.999480687,AZIN2
ENSG00000116525,110.6913892,0.526357847,0.681051901,0.77286011,0.439605175,0.999480687,TRIM62
ENSG00000160094,170.8479703,-0.046393529,0.614049936,-0.075553348,0.939774453,0.999480687,ZNF362
ENSG00000184389,13.56116468,3.2311644,1.833504913,1.762288379,0.078020586,0.999480687,A3GALT2
ENSG00000134686,2493.141452,0.937777753,0.507640306,1.847327215,0.064699731,0.999480687,PHC2
ENSG00000121903,10.13690179,1.964485408,2.165233407,0.907285746,0.36425571,0.999480687,ZSCAN20
ENSG00000121904,3.943411759,3.682712166,3.736744105,0.985540369,0.324358712,0.999480687,CSMD2
ENSG00000176256,0.328617647,1.642013671,4.979464343,0.32975709,0.741583513,0.999480687,HMGB4
ENSG00000163866,144.6183354,0.053773789,0.628581349,0.08554786,0.931825848,0.999480687,SMIM12
ENSG00000189280,1.314470586,2.795191024,4.888595335,0.571777951,0.567472417,0.999480687,GJB5
ENSG00000189433,3.614794112,3.606474955,3.874159647,0.930905095,0.351902659,0.999480687,GJB4
ENSG00000188910,5.433567773,2.534785706,3.02185424,0.838817992,0.401571453,0.999480687,GJB3
ENSG00000187513,4.644780398,2.29694822,2.913837417,0.788289768,0.430527232,0.999480687,GJA4
ENSG00000116544,6.58484159,2.244030665,2.214018521,1.013555508,0.310794897,0.999480687,DLGAP3
ENSG00000163867,47.74632395,-0.317850963,0.931130498,-0.341360276,0.732832377,0.999480687,ZMYM6
ENSG00000197056,27.82091241,0.592438632,1.159635341,0.51088356,0.609432593,0.999480687,ZMYM1
ENSG00000116560,1164.740069,-0.29728681,0.442062442,-0.672499586,0.501265703,0.999480687,SFPQ
ENSG00000146463,79.98312773,-0.072344629,0.767593829,-0.094248581,0.924911694,0.999480687,ZMYM4
ENSG00000142687,590.1329807,0.655126723,0.47201708,1.38793012,0.165158325,0.999480687,KIAA0319L
ENSG00000020129,108.9742951,-0.223788611,0.698363627,-0.320447116,0.748629413,0.999480687,NCDN
ENSG00000116819,15.77427744,-1.506333688,1.484240429,-1.014885229,0.31016054,0.999480687,TFAP2E
ENSG00000126067,117.0885894,-0.319635785,0.672282792,-0.475448411,0.634467396,0.999480687,PSMB2
ENSG00000142686,35.26650481,-1.612726161,1.135866643,-1.419819986,0.155660095,0.999480687,C1orf216
ENSG00000092853,13.42113807,-0.680746015,1.637499677,-0.415722839,0.677612827,0.999480687,CLSPN
ENSG00000134698,1263.915016,0.463960134,0.442451417,1.048612606,0.294356452,0.999480687,AGO4
ENSG00000092847,500.1811379,-0.240270192,0.498315372,-0.482164921,0.629688794,0.999480687,AGO1
ENSG00000126070,323.6295314,0.264567733,0.524228359,0.504680314,0.61378339,0.999480687,AGO3
ENSG00000116863,93.2723655,0.253242869,0.731958757,0.345979697,0.729357973,0.999480687,ADPRHL2
ENSG00000171812,6.1904761,-0.780662465,2.266158924,-0.344487077,0.730480013,0.999480687,COL8A2
ENSG00000054116,92.33413236,0.082177099,0.724344694,0.113450267,0.90967359,0.999480687,TRAPPC3
ENSG00000116871,1581.733891,-0.16053567,0.434565542,-0.369416473,0.711817321,0.999480687,MAP7D1
ENSG00000054118,932.8816464,0.032334704,0.455175736,0.071037846,0.943367634,0.999480687,THRAP3
ENSG00000214193,16.07609379,-0.574103876,1.457062138,-0.394014683,0.693570199,0.999480687,SH3D21
ENSG00000142694,7.904819933,-0.885988571,2.067851946,-0.428458417,0.668317402,0.999480687,EVA1B
ENSG00000196182,1753.715602,-0.08582942,0.430495455,-0.19937358,0.841970525,0.999480687,STK40
ENSG00000181817,168.3379909,-0.484333369,0.635344598,-0.762316025,0.445871412,0.999480687,LSM10
ENSG00000116885,10.31297315,0.627940521,1.802918782,0.348291075,0.727621596,0.999480687,OSCP1
ENSG00000116898,38.78255481,-0.65864039,1.018079625,-0.646943887,0.517668261,0.999480687,MRPS15
ENSG00000119535,17291.14413,0.810753201,0.41021366,1.976416879,0.048107581,0.999480687,CSF3R
ENSG00000163873,3.614794112,3.606474955,3.874159647,0.930905095,0.351902659,0.999480687,GRIK3
ENSG00000163874,226.6406454,-0.053780546,0.612457344,-0.087811088,0.930026825,0.999480687,ZC3H12A
ENSG00000163875,111.3605303,-0.710529954,0.681675647,-1.042328499,0.297259404,0.999480687,MEAF6
ENSG00000163877,132.8203137,0.236453246,0.683534083,0.345927513,0.729397191,0.999480687,SNIP1
ENSG00000163879,5.819396841,4.795794426,2.810555928,1.706350825,0.087942781,0.999480687,DNALI1
ENSG00000134697,58.67401029,-0.725163323,0.854061768,-0.849075968,0.395839022,0.999480687,GNL2
ENSG00000169218,0.564192588,-1.635159419,4.938512705,-0.331103617,0.74056622,0.999480687,RSPO1
ENSG00000116922,36.76195204,-1.309350373,1.044764578,-1.253249201,0.210115029,0.999480687,C1orf109
ENSG00000134690,4.09062108,-1.786113603,3.052017678,-0.585223872,0.558397196,0.999480687,CDCA8
ENSG00000183317,2.957558819,3.434028358,4.215896241,0.814542902,0.415334005,0.999480687,EPHA10
