,no.vs.notx,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
12074,ENSG00000083828,397.7719028,0.028584804,0.127311065,0.224527259,0.822347058,0.998439576
12075,ENSG00000178935,270.7398415,0.125852446,0.148284407,0.848723401,0.396035222,0.971960494
12076,ENSG00000269343,150.5368278,-0.022420472,0.15590007,-0.143813096,0.885648062,0.999331445
12077,ENSG00000204514,252.5561041,0.04126836,0.135480397,0.304607608,0.760665025,0.994388703
12078,ENSG00000198466,273.6146636,0.074309002,0.128641455,0.57764429,0.563504298,0.990233021
12079,ENSG00000173480,168.6983749,-0.150892755,0.141353142,-1.067487806,0.285751617,0.959371175
12080,ENSG00000196724,48.94867314,-0.000671285,0.318513065,-0.00210756,0.998318412,0.99955869
12081,ENSG00000152454,29.00227951,-0.298953477,0.325616903,-0.918114124,0.358559121,0.969839461
12082,ENSG00000166704,82.52978798,-0.207587494,0.187848692,-1.105078197,0.269125707,0.959371175
12083,ENSG00000176293,21.69011697,0.20910111,0.480240459,0.435409191,0.66326544,0.993936736
12084,ENSG00000121413,124.548517,0.006695289,0.216897677,0.030868424,0.975374472,0.999377886
12085,ENSG00000181894,54.95746845,0.058138171,0.249525126,0.232995256,0.81576509,0.998439576
12086,ENSG00000171606,340.3988808,0.089123827,0.104437959,0.853366231,0.393456242,0.971960494
12087,ENSG00000198131,156.5500066,0.086993105,0.183340386,0.474489591,0.635150819,0.993936736
12088,ENSG00000278129,104.1907278,0.095276677,0.169001681,0.563761712,0.572916313,0.9907667
12089,ENSG00000267216,25.19874481,-0.345479148,0.355440162,-0.971975552,0.331062711,0.964255927
12090,ENSG00000142396,107.5069763,-0.277377182,0.176276039,-1.573538772,0.115594118,0.916946994
12091,ENSG00000182318,71.82186711,0.168736694,0.188422467,0.89552322,0.370507459,0.970956301
12092,ENSG00000121410,6.831635667,1.047966081,0.578029992,1.812996032,0.069832433,0.872095678
12093,ENSG00000174586,17.43391335,-0.465936224,0.378002197,-1.232628349,0.217714455,0.948316465
12094,ENSG00000152475,25.95170024,-0.018995009,0.3679805,-0.051619607,0.958831796,0.999331445
12095,ENSG00000083845,1091.265971,-0.388056404,0.192442313,-2.016481711,0.043749629,0.827494238
12096,ENSG00000171574,33.23662813,0.312095953,0.292225849,1.067995712,0.285522446,0.959371175
12097,ENSG00000131849,48.1467874,-0.011531989,0.251543245,-0.045844955,0.963433828,0.999331445
12098,ENSG00000249471,74.92368068,0.230987712,0.180971289,1.276377673,0.201822045,0.93744967
12099,ENSG00000083812,219.7759944,-0.00615842,0.126834498,-0.048554768,0.961274118,0.999331445
12100,ENSG00000083838,45.7546991,0.035193259,0.268384488,0.131130003,0.895672467,0.999331445
12101,ENSG00000083807,24.03075684,0.308429117,0.321178684,0.960303821,0.336902327,0.965268311
12102,ENSG00000119574,203.5189467,0.093452797,0.133424716,0.700415931,0.48366759,0.978315746
12103,ENSG00000130726,889.7047342,0.150846443,0.099541095,1.515418767,0.129666388,0.916946994
12104,ENSG00000130724,602.7557982,0.132228345,0.149219601,0.886132542,0.375546109,0.971053785
12105,ENSG00000130725,330.1369914,0.049322158,0.182859723,0.269726744,0.787370484,0.995324289
12106,ENSG00000099326,255.5849053,-0.071496609,0.131051599,-0.545560751,0.58536791,0.991846699
12107,ENSG00000196476,9.618771604,-0.024928577,0.509165357,-0.048959688,0.960951422,0.999331445
12108,ENSG00000247315,217.516796,-0.10126619,0.110780312,-0.914117209,0.360655261,0.969839461
12109,ENSG00000177732,85.03606276,-0.101897488,0.166449814,-0.612181447,0.540417715,0.986508026
12110,ENSG00000125841,11.25527046,0.296982353,0.480342501,0.618272072,0.536396009,0.986508026
12111,ENSG00000101255,59.24813473,-0.352761105,0.22026582,-1.601524491,0.1092608,0.916946994
12112,ENSG00000125826,1000.03547,0.059173219,0.113049003,0.523429819,0.600675178,0.992182545
12113,ENSG00000125875,316.2555217,-0.037493614,0.108984365,-0.344027458,0.730825637,0.993936736
12114,ENSG00000101266,359.6160009,0.30827076,0.102901944,2.99577199,0.00273751,0.51959403
12115,ENSG00000271303,24.448991,-0.291018504,0.368212952,-0.790353795,0.429321178,0.973509277
12116,ENSG00000215397,166.0926249,0.213791954,0.250910708,0.852063893,0.394178631,0.971960494
12117,ENSG00000125898,460.4536368,0.044051367,0.158043425,0.278729514,0.780452411,0.99455917
12118,ENSG00000101280,18.45047005,-0.062551972,0.420777481,-0.14865808,0.881823441,0.999331445
12119,ENSG00000125818,3522.886008,-0.271356689,0.316367439,-0.85772635,0.391043586,0.971960494
12120,ENSG00000125895,11.86026412,0.184723724,0.48513462,0.380767969,0.703375429,0.993936736
12121,ENSG00000101298,103.3135249,0.385590607,0.252989553,1.524136482,0.127474621,0.916946994
12122,ENSG00000125775,22.59523721,-0.062817515,0.27066364,-0.232087011,0.816470433,0.998439576
12123,ENSG00000274322,30.65040091,0.350301391,0.277940942,1.260344695,0.207545043,0.941291969
12124,ENSG00000088832,809.8811489,-0.084557672,0.128363797,-0.65873458,0.510066223,0.98078938
12125,ENSG00000088833,833.6910455,-0.1030186,0.144666518,-0.712110868,0.476396125,0.978315746
12126,ENSG00000196209,1148.161891,-0.043447825,0.179575787,-0.241947009,0.808821224,0.998270704
12127,ENSG00000125900,75.09025235,-0.099206359,0.23748086,-0.41774465,0.676133823,0.993936736
12128,ENSG00000260861,10.33534085,-0.241089679,0.522172132,-0.461705373,0.644292617,0.993936736
12129,ENSG00000101307,1165.966536,0.080808908,0.189590023,0.42622975,0.669940442,0.993936736
12130,ENSG00000089012,124.0466527,0.092410639,0.22403598,0.412481242,0.679986726,0.993936736
12131,ENSG00000198053,2492.871654,0.009802749,0.18682023,0.052471559,0.958152957,0.999331445
12132,ENSG00000125834,497.9061635,-0.0585591,0.108321189,-0.540606144,0.588779082,0.991846699
12133,ENSG00000125780,33.29744044,-0.031558116,0.448182585,-0.070413527,0.943864525,0.999331445
12134,ENSG00000125835,157.6553619,-0.208110215,0.139564811,-1.491136718,0.135925604,0.923599333
12135,ENSG00000088876,39.44347425,0.349220776,0.250822641,1.392301644,0.163831074,0.926051041
12136,ENSG00000149488,7.610724669,-0.301855837,0.722921242,-0.4175501,0.676276087,0.993936736
12137,ENSG00000101361,202.2995665,-0.172286946,0.153439616,-1.12283223,0.261508754,0.959371175
12138,ENSG00000101365,188.3976278,-0.017000309,0.126070208,-0.134847948,0.892732095,0.999331445
12139,ENSG00000088881,16.36178387,-0.406528207,0.533313537,-0.762268683,0.445899661,0.973509277
12140,ENSG00000132635,196.5110598,0.038640285,0.164703316,0.234605389,0.814515027,0.998439576
12141,ENSG00000215305,176.1671672,0.040120396,0.114316138,0.350960036,0.72561833,0.993936736
12142,ENSG00000132670,451.1799487,0.041650798,0.088207181,0.472192822,0.636789163,0.993936736
12143,ENSG00000125787,10.37331097,0.088008901,0.455254305,0.193318108,0.846709846,0.998439576
12144,ENSG00000125901,89.36179596,0.113377926,0.16076993,0.705218481,0.480674282,0.978315746
12145,ENSG00000101405,19.18304065,0.425955493,0.381331916,1.117020305,0.263985644,0.959371175
12146,ENSG00000185019,107.1283427,0.241324402,0.172272907,1.400826203,0.161266051,0.926051041
12147,ENSG00000215251,110.2099039,0.164979988,0.163619023,1.008317886,0.313301879,0.962384307
12148,ENSG00000088899,16.86636575,0.41929091,0.456546638,0.918396666,0.358411236,0.969839461
12149,ENSG00000198171,173.5881897,0.198963076,0.134081029,1.483901769,0.137834983,0.92446394
12150,ENSG00000125877,121.2472012,0.022791156,0.152040581,0.149901796,0.880842095,0.999331445
12151,ENSG00000088854,154.5476493,0.045177729,0.152520773,0.296207055,0.767071962,0.99455917
12152,ENSG00000088812,230.1900288,0.239852686,0.116953469,2.050838578,0.040282669,0.820465872
12153,ENSG00000088827,165.3943258,0.611151004,0.570427785,1.071390666,0.283993808,0.959371175
12154,ENSG00000132622,20.65488061,0.121689987,0.415984848,0.292534662,0.769877862,0.99455917
12155,ENSG00000101220,194.7340913,-0.056285453,0.202733656,-0.277632504,0.781294478,0.99455917
12156,ENSG00000125817,474.6708878,-0.189331624,0.128363695,-1.474962401,0.140222652,0.92446394
12157,ENSG00000101224,793.9186502,-0.006827536,0.140697411,-0.048526378,0.961296743,0.999331445
12158,ENSG00000125843,73.06072115,-0.01036294,0.1912012,-0.054199139,0.956776507,0.999331445
12159,ENSG00000088888,1163.76532,0.020807869,0.080028406,0.260006036,0.794859118,0.996501387
12160,ENSG00000125779,688.2330157,-0.017109218,0.084524039,-0.202418371,0.839589667,0.998439576
12161,ENSG00000101236,2082.502871,-0.000261378,0.186737674,-0.001399706,0.998883197,0.999570096
12162,ENSG00000088826,379.5691131,0.060144192,0.382431016,0.15726808,0.875033576,0.999331445
12163,ENSG00000171867,234.3534853,-0.124339375,0.127371495,-0.976194671,0.328968004,0.964255927
12164,ENSG00000101265,5450.546313,-0.040729173,0.162715173,-0.25030962,0.802347918,0.99740493
12165,ENSG00000089057,429.7236824,0.008490316,0.112771155,0.075288009,0.939985562,0.999331445
12166,ENSG00000089063,250.8039984,-0.102806147,0.118663629,-0.866366116,0.386289419,0.971960494
12167,ENSG00000132646,114.1479642,0.019077237,0.189616929,0.100609358,0.919860568,0.999331445
12168,ENSG00000101290,1192.16637,0.000571613,0.105040386,0.005441838,0.995658063,0.99955869
12169,ENSG00000125772,1364.454084,0.122501228,0.126565248,0.967889922,0.333099348,0.96508974
12170,ENSG00000171984,48.2028005,0.070666184,0.234715716,0.301071377,0.763360067,0.99455917
12171,ENSG00000089195,66.31813264,0.078875047,0.20118346,0.392055324,0.695017337,0.993936736
12172,ENSG00000125885,59.50491275,0.167874645,0.221758317,0.757016228,0.44904014,0.973509277
12173,ENSG00000088766,123.0486403,0.057771308,0.153607127,0.376097836,0.706844163,0.993936736
12174,ENSG00000125872,13.23891286,0.171439208,0.498409789,0.343972393,0.730867048,0.993936736
12175,ENSG00000125827,1120.484059,0.00050098,0.162027357,0.003091945,0.997532989,0.99955869
12176,ENSG00000182621,187.6249515,-0.115688256,0.175522997,-0.659105975,0.509827719,0.98078938
12177,ENSG00000125869,5.976301068,0.031693157,0.724484026,0.043745832,0.965107005,0.999331445
12178,ENSG00000132623,21.64932225,-0.076240348,0.362288924,-0.210440735,0.833323702,0.998439576
12179,ENSG00000125863,91.88418719,0.040324643,0.170799309,0.236093713,0.813359952,0.998439576
12180,ENSG00000149346,113.7892954,0.119280507,0.159497132,0.747853616,0.454548458,0.973509277
12181,ENSG00000101384,68.06408959,0.352818418,0.236614826,1.49110867,0.135932966,0.923599333
12182,ENSG00000132640,29.17392226,-0.005676145,0.3033212,-0.018713316,0.985069806,0.99955869
12183,ENSG00000172296,5.95756321,0.435080955,0.762519643,0.570583275,0.568282158,0.990233021
12184,ENSG00000101230,16.33661827,1.024401104,0.481812058,2.126142522,0.033491394,0.814969381
12185,ENSG00000089123,62.26825875,-0.095800391,0.191103071,-0.501302206,0.616158453,0.993936736
12186,ENSG00000089048,45.0992117,0.274590178,0.256232776,1.071643459,0.283880206,0.959371175
12187,ENSG00000101247,54.12445301,0.286996216,0.227895784,1.259330958,0.207910816,0.941291969
12188,ENSG00000172264,12.54801826,0.401621061,0.646285427,0.621429858,0.534316832,0.986508026
12189,ENSG00000089177,116.4468712,0.260644347,0.201482652,1.293631707,0.195792665,0.933636941
12190,ENSG00000125870,65.45381405,0.021168628,0.206935039,0.102296007,0.918521725,0.999331445
12191,ENSG00000125864,9.741250899,0.328787881,0.598712623,0.549158091,0.582896963,0.991846699
12192,ENSG00000125868,128.9877739,-0.032021487,0.153677841,-0.208367626,0.834941932,0.998439576
12193,ENSG00000125844,507.6884947,0.177454183,0.123818041,1.433185194,0.15180492,0.925037519
12194,ENSG00000089006,328.6345544,-0.040855392,0.120198762,-0.33989861,0.733932884,0.993936736
12195,ENSG00000125871,99.87427013,-0.179484237,0.184962767,-0.970380361,0.331856934,0.964255927
12196,ENSG00000149474,71.95104149,-0.184114705,0.203629315,-0.904166008,0.365907382,0.969896845
12197,ENSG00000125846,68.54729528,-0.318186563,0.21359712,-1.489657555,0.1363143,0.92446394
12198,ENSG00000089091,19.6674082,0.141783763,0.382542562,0.370635263,0.710909214,0.993936736
12199,ENSG00000132664,38.43167774,0.09399177,0.272255883,0.345233201,0.72991906,0.993936736
12200,ENSG00000089050,42.35521873,-0.354442725,0.256706376,-1.38073207,0.167361357,0.926051041
12201,ENSG00000101310,334.2941277,0.038064738,0.116271482,0.32737811,0.74338192,0.993936736
12202,ENSG00000232388,7.716113924,0.222032518,0.492135612,0.45116125,0.651873336,0.993936736
12203,ENSG00000125821,95.89671909,0.127037953,0.15971589,0.795399585,0.426381101,0.973509277
12204,ENSG00000185052,34.34353358,0.042239749,0.396850639,0.106437397,0.915235323,0.999331445
12205,ENSG00000132669,174.0382539,0.234937489,0.229867973,1.02205403,0.306755329,0.961063605
12206,ENSG00000173418,94.5988324,-0.335518408,0.169468079,-1.979832486,0.047722355,0.83215856
12207,ENSG00000101343,289.4571576,-0.070005489,0.105384163,-0.664288511,0.506505673,0.98039072
12208,ENSG00000188559,1388.003296,0.060496495,0.142358321,0.42495932,0.67086633,0.993936736
12209,ENSG00000088970,124.6607179,0.248881903,0.169893638,1.46492774,0.142940633,0.92446394
12210,ENSG00000088930,577.9489074,-0.068637127,0.113422909,-0.605143419,0.545083707,0.986508026
12211,ENSG00000178726,420.7178766,0.299601776,0.254140683,1.178881605,0.238445323,0.954113172
12212,ENSG00000125810,2721.126001,0.346571567,0.204710765,1.692981641,0.090458962,0.908425393
12213,ENSG00000132661,28.43603202,-0.324503153,0.27820538,-1.166415808,0.24344637,0.954113172
12214,ENSG00000125812,128.202328,-0.065457521,0.135037397,-0.484736251,0.627863449,0.993936736
12215,ENSG00000125814,114.0065183,-0.131649064,0.156608011,-0.840627905,0.400556421,0.971960494
12216,ENSG00000101439,1881.472189,0.080610474,0.169075403,0.476772333,0.633524249,0.993936736
12217,ENSG00000077984,559.8185886,-0.311563067,0.27706219,-1.124523945,0.260790818,0.959371175
12218,ENSG00000101474,1192.688577,0.027406863,0.200586631,0.136633546,0.89132046,0.999331445
12219,ENSG00000154930,487.9899854,0.071033295,0.105027207,0.676332321,0.498829676,0.98039072
12220,ENSG00000197586,248.7029562,-0.108294402,0.118945302,-0.910455479,0.362582351,0.969896845
12221,ENSG00000100994,548.4247531,0.156884349,0.110373704,1.421392444,0.155202702,0.925037519
12222,ENSG00000100997,171.4005153,-0.080169926,0.124429176,-0.644301676,0.519379829,0.984401933
12223,ENSG00000101003,7.365661594,0.339817677,0.607660359,0.559223047,0.576009506,0.99095598
12224,ENSG00000101004,18.51216253,0.123879122,0.477044272,0.259680557,0.795110192,0.996501387
12225,ENSG00000170191,16.56116014,-0.749570086,0.384141544,-1.951286179,0.051023012,0.844310182
12226,ENSG00000130684,49.97270565,-0.2258954,0.27013891,-0.83621941,0.403031481,0.971978676
12227,ENSG00000101294,1031.197529,0.134741222,0.087911,1.532700363,0.1253497,0.916946994
12228,ENSG00000101898,6.980761463,1.438255024,0.563113816,2.554110702,0.01064594,0.723486462
12229,ENSG00000171552,3801.507516,0.034371817,0.411204471,0.083588141,0.933383896,0.999331445
12230,ENSG00000088325,21.34079396,-0.003136513,0.415780037,-0.007543683,0.993981069,0.99955869
12231,ENSG00000131044,7.576766068,-0.015808064,0.616868918,-0.025626293,0.979555414,0.999377886
12232,ENSG00000088356,44.72394494,-0.335624358,0.24937626,-1.345855286,0.178349192,0.931897141
12233,ENSG00000260903,14.09626511,0.513318919,0.537566543,0.954893726,0.339631443,0.965268311
12234,ENSG00000101336,3400.470496,0.030489277,0.152752526,0.199599164,0.841794082,0.998439576
12235,ENSG00000101337,566.6188762,0.180971444,0.104188307,1.736965012,0.082393347,0.894195473
12236,ENSG00000126003,458.8865564,0.308021859,0.141886253,2.170906993,0.029938204,0.79819147
12237,ENSG00000101346,184.7900463,0.213305686,0.150717352,1.415269596,0.156989466,0.925037519
12238,ENSG00000101350,220.3894594,0.105299193,0.116678184,0.90247542,0.366804373,0.969896845
12239,ENSG00000171456,583.8760546,0.120395648,0.092369627,1.30341166,0.192434258,0.932345463
12240,ENSG00000197183,621.5548687,0.113437884,0.079019531,1.435567671,0.1511254,0.925037519
12241,ENSG00000149600,134.6162946,0.062404626,0.157115009,0.397190732,0.691226816,0.993936736
12242,ENSG00000088305,9.119814572,0.798290082,0.635490223,1.256179959,0.209050731,0.943263946
12243,ENSG00000101367,616.8681358,0.037162544,0.096291019,0.385939877,0.699541196,0.993936736
12244,ENSG00000215529,26.85039962,-0.598197238,0.330116597,-1.812078649,0.069974045,0.872095678
12245,ENSG00000101391,152.1554689,0.097874652,0.142997139,0.684451818,0.493689904,0.979537738
12246,ENSG00000101400,33.73016096,-0.254226524,0.294002978,-0.864707308,0.387199457,0.971960494
12247,ENSG00000078699,327.7630794,0.06716834,0.109969589,0.610790137,0.541338524,0.986508026
12248,ENSG00000125967,50.30642743,0.055247584,0.231629777,0.23851676,0.811480318,0.998439576
12249,ENSG00000149609,11.16000845,-0.124073473,0.499882493,-0.248205277,0.803975584,0.997503359
12250,ENSG00000182584,35.93691617,-0.213889159,0.295893846,-0.722857745,0.469767286,0.976434663
12251,ENSG00000101412,28.92417582,-0.103849118,0.319324195,-0.325215314,0.745018119,0.993936736
12252,ENSG00000101417,75.91508037,0.17307905,0.196921271,0.878925112,0.379441882,0.971053785
12253,ENSG00000131061,105.8897854,0.19713415,0.16083802,1.225668847,0.220323318,0.948316465
12254,ENSG00000101421,816.9194792,-0.015104015,0.175361268,-0.086130849,0.931362401,0.999331445
12255,ENSG00000125970,1276.516481,-0.057045947,0.072983789,-0.781624901,0.434435048,0.973509277
12256,ENSG00000125977,259.2741184,-0.090607779,0.101727243,-0.89069335,0.373093703,0.971053785
12257,ENSG00000101444,133.7688717,-0.197074935,0.160284374,-1.229533054,0.218872013,0.948316465
12258,ENSG00000078747,755.8888984,0.033379198,0.087828467,0.380049876,0.703908392,0.993936736
12259,ENSG00000125971,274.4210576,-0.023057305,0.117154492,-0.196811108,0.843975358,0.998439576
12260,ENSG00000101460,45.1479205,0.19492596,0.285536821,0.682664883,0.494818625,0.980186704
12261,ENSG00000101464,60.90385734,0.485648319,0.215528861,2.253286718,0.024241077,0.784127404
