,no.vs.healthy,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
6171,ENSG00000148187,104.9497539,-0.061665448,0.137577849,-0.448222214,0.653992832,0.90643358
6172,ENSG00000095303,493.9033968,-0.165613093,0.218584242,-0.757662541,0.448653029,0.827370059
6173,ENSG00000136940,103.7418488,0.071450878,0.121421975,0.588450962,0.55622964,0.871828907
6174,ENSG00000056586,674.5901107,0.029079099,0.057102041,0.509247981,0.610578415,0.892493011
6175,ENSG00000186130,95.70198112,-0.002865297,0.153228584,-0.018699497,0.985080829,0.998008445
6176,ENSG00000171448,61.9541289,-0.042669595,0.180346575,-0.236597759,0.812968859,0.950898791
6177,ENSG00000011454,352.1382837,-0.030126149,0.081402376,-0.370089301,0.711315954,0.921145079
6178,ENSG00000165209,160.7355227,-0.181176977,0.162015795,-1.11826737,0.263452819,0.734923094
6179,ENSG00000148204,40.81138211,-0.151491531,0.218019325,-0.694853681,0.487147003,0.841138817
6180,ENSG00000119522,678.6807942,0.215200566,0.09414379,2.285871059,0.022261803,0.427918728
6181,ENSG00000119408,957.9133589,0.137497993,0.110821721,1.240713389,0.214711646,0.705451022
6182,ENSG00000136930,313.7749855,0.198529331,0.082319023,2.411706593,0.015878053,0.390163105
6183,ENSG00000148200,91.33438712,-0.075570162,0.178397805,-0.423604774,0.671854073,0.912425684
6184,ENSG00000185585,7.780863056,-0.503506884,0.512655702,-0.98215407,0.326023951,0.767387404
6185,ENSG00000136918,11.92144399,-0.352605857,0.359622829,-0.980487969,0.326845305,0.76757393
6186,ENSG00000136942,332.300595,-0.075019751,0.234446923,-0.319986076,0.748978885,0.932879951
6187,ENSG00000136950,163.9316529,-0.156770319,0.120266405,-1.303525447,0.192395435,0.688367529
6188,ENSG00000136935,210.2652178,-0.13283578,0.099104735,-1.34035755,0.18012913,0.675566796
6189,ENSG00000173611,103.3148798,-0.482228754,0.162038381,-2.976015624,0.0029202,0.266036165
6190,ENSG00000119414,353.0663079,0.099279356,0.080201317,1.237876884,0.215761715,0.705717551
6191,ENSG00000136933,71.41890772,-0.056783468,0.152874629,-0.371438141,0.710311222,0.920883101
6192,ENSG00000044574,945.1819357,0.122298725,0.107339992,1.13935843,0.254553687,0.730490452
6193,ENSG00000165219,723.4503003,0.135520509,0.07286309,1.859933585,0.062894923,0.537619929
6194,ENSG00000119487,419.7759023,0.075359472,0.070331672,1.071486997,0.283950514,0.748603332
6195,ENSG00000167081,112.2780051,0.109545293,0.124861811,0.877332249,0.380306201,0.791068807
6196,ENSG00000196814,135.6840062,-0.037408707,0.1563356,-0.239284636,0.810884878,0.95032557
6197,ENSG00000169155,148.990088,-0.019946875,0.101535356,-0.196452501,0.844256007,0.960169201
6198,ENSG00000177125,717.8813173,0.090212164,0.115240997,0.78281312,0.433736862,0.819262937
6199,ENSG00000136828,147.0628036,-0.136210683,0.118892262,-1.145664825,0.251933863,0.729196103
6200,ENSG00000136859,35.9824427,0.023487204,0.215928397,0.108773115,0.913382449,0.978170152
6201,ENSG00000136895,22.66658026,-0.712035602,0.273669079,-2.601812396,0.009273256,0.344009558
6202,ENSG00000136856,34.0907496,-0.025226214,0.225874971,-0.1116822,0.911075393,0.977340729
6203,ENSG00000196152,118.1442007,0.192662585,0.134254442,1.435055566,0.151271264,0.649927742
6204,ENSG00000197958,1462.761606,0.246583173,0.116113997,2.123630042,0.033701091,0.460535731
6205,ENSG00000148356,265.3405124,0.029421613,0.093787636,0.313704602,0.753745405,0.934218354
6206,ENSG00000136830,296.677604,0.14186153,0.163987156,0.865077079,0.386996484,0.795088971
6207,ENSG00000136854,35.30418051,-0.055670997,0.238804794,-0.233123447,0.815665549,0.951515072
6208,ENSG00000160401,23.38372153,-0.608253295,0.27511801,-2.210881419,0.02704405,0.441137532
6209,ENSG00000167094,95.66286073,-0.325718919,0.236751134,-1.375786095,0.168887868,0.664339174
6210,ENSG00000160404,166.0788771,-0.10552862,0.110304083,-0.956706384,0.338715475,0.772955667
6211,ENSG00000095370,1347.224848,0.080842592,0.099687105,0.810963387,0.417386697,0.811033466
6212,ENSG00000136807,418.6222834,-0.01011472,0.067759717,-0.149273343,0.881337949,0.96807439
6213,ENSG00000136877,204.3839334,-0.231351643,0.102965224,-2.24689108,0.024646989,0.434878097
6214,ENSG00000106991,134.6394624,-0.040787864,0.145801835,-0.279748635,0.779670362,0.944483554
6215,ENSG00000106992,23.47650379,0.063894851,0.318238504,0.20077662,0.840873245,0.959453126
6216,ENSG00000160408,286.6189292,-0.013688222,0.131197426,-0.104333006,0.916905086,0.979045839
6217,ENSG00000136840,840.8627058,0.651665558,0.293186243,2.222701689,0.026235922,0.439832311
6218,ENSG00000167103,13.90087408,-0.247464316,0.321838058,-0.768909426,0.441947081,0.824231907
6219,ENSG00000136908,1065.950413,0.430757098,0.277551697,1.551988705,0.120664926,0.623614868
6220,ENSG00000167106,1182.977218,-0.187453749,0.141150721,-1.328039609,0.184165022,0.680070613
6221,ENSG00000171169,97.31909406,-0.073780381,0.127090892,-0.580532406,0.56155564,0.873951555
6222,ENSG00000148339,141.4492155,-0.154428225,0.113946328,-1.355271626,0.175331031,0.672981706
6223,ENSG00000148334,195.2359604,-0.1044558,0.109363252,-0.955127044,0.339513454,0.773785599
6224,ENSG00000148346,152.8243341,-0.065450241,0.448978727,-0.145775817,0.884098367,0.968811499
6225,ENSG00000171159,153.2526018,0.06272058,0.134217255,0.467306388,0.640280687,0.901211513
6226,ENSG00000148337,620.4531053,0.313115578,0.123850161,2.528180634,0.011465535,0.363503778
6227,ENSG00000106976,31.64370992,-0.543909801,0.283343006,-1.919616118,0.054906407,0.523777083
6228,ENSG00000167110,229.1860439,0.05210781,0.123856481,0.420711207,0.673965977,0.912425684
6229,ENSG00000175854,36.191558,-0.302287977,0.2268514,-1.332537408,0.182683657,0.678640649
6230,ENSG00000167112,93.82841227,-0.230823274,0.132934875,-1.736363576,0.082499568,0.577083979
6231,ENSG00000167113,119.5724663,-0.19221009,0.13341096,-1.440736874,0.149659033,0.647221316
6232,ENSG00000167114,98.83251277,-0.127442639,0.132896686,-0.958960245,0.337578773,0.771872106
6233,ENSG00000167118,153.3932876,-0.041691264,0.104528253,-0.39885163,0.690002531,0.915933943
6234,ENSG00000167123,14.52192887,-0.759162298,0.405087639,-1.874069277,0.060920877,0.537098346
6235,ENSG00000136811,153.2825302,-0.049504008,0.100730859,-0.491448287,0.623109419,0.895961955
6236,ENSG00000119392,262.2859095,0.007421046,0.095216093,0.077938986,0.937876588,0.984588281
6237,ENSG00000197694,1463.926098,-0.087495908,0.111635366,-0.78376514,0.433177932,0.819251358
6238,ENSG00000119333,36.97801161,-0.446606524,0.228988927,-1.950341141,0.051135472,0.520010713
6239,ENSG00000119335,834.0134458,0.100686284,0.066048662,1.524425795,0.127402381,0.631214458
6240,ENSG00000160447,31.91071898,-0.127173312,0.30160884,-0.421649818,0.673280638,0.912425684
6241,ENSG00000160446,144.4955616,0.062701929,0.126100407,0.497238115,0.619021147,0.894631337
6242,ENSG00000160445,1691.500048,0.363927639,0.22358625,1.627683449,0.103592024,0.604200161
6243,ENSG00000107021,227.8743686,-0.063924503,0.069894177,-0.914589832,0.360406999,0.782593918
6244,ENSG00000167136,20.89080948,-0.299158143,0.289287,-1.034122319,0.301078984,0.755323944
6245,ENSG00000198917,138.9790682,-0.077863062,0.134183947,-0.580271066,0.561731836,0.874053394
6246,ENSG00000171097,56.50801372,-0.301675554,0.183831866,-1.641040596,0.100788989,0.599845329
6247,ENSG00000136802,472.3851915,0.14527786,0.12633564,1.149935677,0.250170365,0.728931205
6248,ENSG00000175287,7.602536053,0.09933373,0.459920661,0.215980144,0.829003225,0.956163224
6249,ENSG00000175283,49.23459388,-0.029533661,0.169050722,-0.174702957,0.861313044,0.963199661
6250,ENSG00000095319,259.4652201,-0.167621521,0.122809677,-1.36488855,0.172288082,0.668583596
6251,ENSG00000148341,502.1535799,0.012425184,0.106253444,0.116939119,0.906908298,0.975988031
6252,ENSG00000148343,215.1054834,-0.070379438,0.095103199,-0.740032285,0.459280405,0.831756476
6253,ENSG00000167130,47.34722309,-0.267364788,0.187395391,-1.426741532,0.15365441,0.651492435
6254,ENSG00000095321,230.1018579,0.110289029,0.230078479,0.479353955,0.631686844,0.898709255
6255,ENSG00000119383,451.049895,0.105444846,0.122178491,0.863039356,0.388115829,0.795430548
6256,ENSG00000188483,46.61713239,0.479587151,0.229601255,2.088782799,0.03672728,0.471574043
6257,ENSG00000148335,68.55275442,-0.15525976,0.147163429,-1.055015914,0.291418047,0.751603744
6258,ENSG00000148331,208.2021089,-0.040416839,0.09273804,-0.43581726,0.66296932,0.908153996
6259,ENSG00000148344,7.619744724,-0.944102835,0.605061352,-1.560342323,0.118679007,0.622065249
6260,ENSG00000136816,316.9001334,0.406258185,0.13337231,3.04604595,0.002318724,0.231308
6261,ENSG00000136827,343.8379344,0.131294505,0.090265254,1.454540922,0.145796397,0.645111487
6262,ENSG00000136819,1359.016942,0.645492441,0.307395016,2.099879333,0.035739457,0.47004605
6263,ENSG00000136878,590.9500171,-0.16406389,0.079704072,-2.058412904,0.039550514,0.485703193
6264,ENSG00000187239,1848.934358,0.018882866,0.064895272,0.290974444,0.771070865,0.941858775
6265,ENSG00000148358,605.9748955,0.165070073,0.08340125,1.979227806,0.047790364,0.512738469
6266,ENSG00000107164,249.0767748,-0.092009643,0.096791429,-0.95059701,0.341808987,0.774725218
6267,ENSG00000130713,138.262104,0.059519135,0.133354862,0.446321449,0.655365065,0.90665736
6268,ENSG00000097007,248.7571092,0.013364891,0.098934988,0.135087607,0.892542608,0.971130559
6269,ENSG00000188710,10.85196174,0.021902238,0.36416148,0.060144301,0.952040707,0.988659511
6270,ENSG00000050555,10.63319808,-0.373054962,0.603069487,-0.618593661,0.536184079,0.862989004
6271,ENSG00000126883,882.5645481,0.077989022,0.066350752,1.175405253,0.239832623,0.721275205
6272,ENSG00000126882,979.6352081,-0.169547494,0.064679288,-2.621356843,0.008758054,0.341184931
6273,ENSG00000160539,6.943138749,0.129311523,0.427752781,0.302304343,0.762420068,0.938190715
6274,ENSG00000130723,1811.816734,-0.123503904,0.083010646,-1.48780802,0.13680153,0.637488486
6275,ENSG00000130714,112.8311731,-0.224471984,0.147982316,-1.516883845,0.129296013,0.633088533
6276,ENSG00000130717,151.1529242,-0.174287447,0.112448575,-1.54993024,0.121158261,0.623614868
6277,ENSG00000107263,1942.094324,0.078806064,0.07974805,0.988187973,0.323060597,0.764791854
6278,ENSG00000160563,89.60056799,0.01488314,0.150953138,0.098594437,0.921460287,0.980202763
6279,ENSG00000196358,817.5665682,0.318855391,0.181806925,1.753813232,0.079462515,0.568340982
6280,ENSG00000107290,2337.114944,0.013729074,0.067122558,0.204537408,0.837933562,0.958804222
6281,ENSG00000125482,113.2873212,0.252162761,0.124721359,2.021808963,0.043196092,0.504830073
6282,ENSG00000125492,6.114100661,0.259650517,0.523244873,0.496231363,0.619731185,0.895011327
6283,ENSG00000125485,97.30738063,-0.252152733,0.147851299,-1.705448215,0.088110863,0.584148847
6284,ENSG00000125484,129.6413257,-0.012232008,0.116387993,-0.105096818,0.916298984,0.979045839
6285,ENSG00000165698,7.078936443,-0.445255597,0.440553519,-1.010673114,0.312172909,0.759352177
6286,ENSG00000165699,391.1001516,0.099262537,0.081861178,1.212571572,0.225293663,0.713936335
6287,ENSG00000165702,187.232246,0.048037474,0.234885816,0.204514156,0.837951731,0.958804222
6288,ENSG00000148308,220.5507109,-0.132118922,0.101422038,-1.302664829,0.192689215,0.688866514
6289,ENSG00000170835,4.819615628,-2.10970971,0.609841736,-3.459438058,0.000541304,0.146429465
6290,ENSG00000160271,577.4608492,-0.132728162,0.102304048,-1.29738915,0.194497324,0.689623553
6291,ENSG00000148288,431.0785104,0.153517323,0.140931313,1.089305987,0.276018974,0.743602111
6292,ENSG00000175164,29.21923051,-0.180805977,0.394487084,-0.458331803,0.646714079,0.903517017
6293,ENSG00000148296,232.3957714,0.01732487,0.091052923,0.190272525,0.849095582,0.960645459
6294,ENSG00000148297,402.7039547,-0.173040723,0.084686869,-2.043300528,0.041022697,0.493599249
6295,ENSG00000148303,2483.797781,0.065366873,0.095707279,0.682987479,0.494614755,0.846282828
6296,ENSG00000148290,107.0444659,0.085768586,0.130237826,0.658553577,0.510182481,0.851847039
6297,ENSG00000148291,36.56579429,-0.251031674,0.194692173,-1.28937733,0.197266939,0.692916316
6298,ENSG00000148248,694.4411105,-0.04600232,0.071655041,-0.641996977,0.520875146,0.85758052
6299,ENSG00000198870,46.26809761,-0.634803389,0.204920104,-3.097809222,0.001949569,0.21727947
6300,ENSG00000148300,168.5419038,-0.096213518,0.11024552,-0.87272043,0.382815479,0.793164443
6301,ENSG00000160323,17.17065517,-0.305706537,0.347483799,-0.87977206,0.378982803,0.790414906
6302,ENSG00000160325,80.38981063,0.042241754,0.151713609,0.278430882,0.780681616,0.944483554
6303,ENSG00000160326,322.9437659,0.166497765,0.15539831,1.071425841,0.283977999,0.748603332
6304,ENSG00000123454,9.025939736,-0.290091862,0.476006665,-0.609428151,0.542240683,0.865723323
6305,ENSG00000123453,49.02997362,-0.328056304,0.272067492,-1.205790156,0.227898412,0.715763493
6306,ENSG00000160293,221.1845351,0.031658913,0.133931318,0.236381702,0.813136493,0.950898791
6307,ENSG00000235106,73.15736482,-0.293314772,0.154380801,-1.89994332,0.057440558,0.531088281
6308,ENSG00000169925,522.9759671,0.121538853,0.087506115,1.388918393,0.164857567,0.661631072
6309,ENSG00000196363,157.0558457,0.049550962,0.110670493,0.447734176,0.654345053,0.906450329
6310,ENSG00000186350,3896.126296,0.316413456,0.127038502,2.490689452,0.01274955,0.374171569
6311,ENSG00000130635,12.02519509,-1.480164983,0.621165551,-2.382883243,0.017177641,0.401175449
6312,ENSG00000085265,5152.104332,0.317340461,0.146813844,2.16151592,0.030655509,0.450151941
6313,ENSG00000130558,21.91450424,-0.046051056,0.419928678,-0.109663994,0.912675857,0.977774649
6314,ENSG00000196422,53.93542775,0.109434048,0.208522796,0.524806161,0.599717948,0.889315992
6315,ENSG00000122140,39.93063257,-0.183883172,0.211042029,-0.871310671,0.383584545,0.793417821
6316,ENSG00000107147,15.56377401,-0.716541133,0.414639336,-1.728106984,0.083969046,0.578751137
6317,ENSG00000130559,264.6291493,0.039282696,0.083597337,0.469903683,0.638423833,0.900798342
6318,ENSG00000130560,267.1168363,0.234321723,0.123825352,1.892356611,0.058443483,0.531549368
6319,ENSG00000148411,1100.942318,0.055026495,0.106688037,0.515770059,0.606015017,0.890966975
6320,ENSG00000238227,518.2914139,0.017786237,0.0717504,0.247890427,0.804219187,0.948072479
6321,ENSG00000165661,211.4061916,0.117242706,0.122547139,0.956715165,0.338711042,0.772955667
6322,ENSG00000160360,49.98199355,-0.24198662,0.210667525,-1.148665984,0.250693737,0.728931205
6323,ENSG00000213221,10.10745001,-0.607943308,0.333017618,-1.825558995,0.067916717,0.544452933
6324,ENSG00000187796,191.7503534,0.019875913,0.182252893,0.109056776,0.913157458,0.978007412
6325,ENSG00000165684,157.4853929,-0.123552053,0.125443573,-0.984921342,0.324662709,0.766171259
6326,ENSG00000165689,120.7137939,-0.050998693,0.152235846,-0.334997928,0.73762665,0.928776301
6327,ENSG00000165688,158.3926072,-0.20277765,0.103642014,-1.956519772,0.050403956,0.518440686
6328,ENSG00000148384,111.2743543,-0.386423946,0.149018125,-2.593133868,0.009510574,0.346479117
6329,ENSG00000148396,1185.592511,-0.027758296,0.079772878,-0.347966591,0.727865274,0.926944942
6330,ENSG00000148400,4911.814377,0.016461575,0.131538709,0.12514624,0.900407777,0.974203681
6331,ENSG00000172889,25.44424761,-0.234623634,0.265747111,-0.882883103,0.377299434,0.789736267
6332,ENSG00000169692,250.3626752,0.182296811,0.128408105,1.419667485,0.155704508,0.652643123
6333,ENSG00000165716,17.43826573,0.482615787,0.296921532,1.625398416,0.104077693,0.604816948
6334,ENSG00000244187,19.46542107,0.0676055,0.271582531,0.248931694,0.803413618,0.947797099
6335,ENSG00000213213,11.43591396,-0.390445483,0.326671229,-1.195224583,0.231999296,0.718395339
6336,ENSG00000196642,398.3672218,-0.141922852,0.081302145,-1.745622485,0.080876572,0.573979363
6337,ENSG00000232434,91.42284828,-0.29259276,0.21905134,-1.335726867,0.181638564,0.677888243
6338,ENSG00000054148,55.20484373,-0.151173792,0.166492103,-0.907993771,0.363881513,0.783582555
6339,ENSG00000177943,131.7618821,-0.162531906,0.121400259,-1.338810203,0.180632468,0.676383179
6340,ENSG00000107223,367.6918375,0.08885465,0.085375044,1.040756714,0.297988474,0.753731504
6341,ENSG00000127191,199.1337104,-0.094183207,0.118812,-0.792707867,0.427948046,0.817091564
6342,ENSG00000159069,931.683511,-0.128778127,0.076504497,-1.683275256,0.092321818,0.58915619
6343,ENSG00000176919,8.963525021,-0.767913919,0.480418879,-1.598425773,0.109948252,0.61610978
6344,ENSG00000184925,11.31812552,-0.116842726,0.453276038,-0.257773886,0.79658142,0.946797748
6345,ENSG00000107317,60.99579229,-0.49268645,0.327157505,-1.505961019,0.132077181,0.635907876
6346,ENSG00000148362,104.2278559,-0.076570004,0.127607426,-0.600043475,0.548477262,0.868813667
6347,ENSG00000169583,75.5376511,-0.549452109,0.251345396,-2.186044055,0.028812382,0.446603425
6348,ENSG00000107331,815.6761041,-0.373433558,0.105986781,-3.523397488,0.000426052,0.138561402
6349,ENSG00000180549,106.6351073,0.092269261,0.217016756,0.425171137,0.670711923,0.912155636
6350,ENSG00000107281,64.53393072,0.298409485,0.266950463,1.117845918,0.263632806,0.734923094
6351,ENSG00000054179,13.18459365,0.117585391,0.497665548,0.236273923,0.813220121,0.950898791
6352,ENSG00000186193,17.76058373,-0.373616096,0.452678427,-0.825345483,0.409175476,0.808486442
6353,ENSG00000197355,103.8508444,-0.138336543,0.165663863,-0.835043568,0.403693178,0.803565951
6354,ENSG00000177239,393.5012374,-0.183846092,0.092681891,-1.983624739,0.047297689,0.512738469
6355,ENSG00000176978,395.9198434,-0.149387084,0.082089956,-1.819797351,0.068789871,0.546726384
6356,ENSG00000176248,390.877615,-0.123557,0.092084847,-1.34177343,0.17966947,0.675566796
6357,ENSG00000176101,226.4296331,-0.028973399,0.116232034,-0.249272066,0.803150338,0.947797099
6358,ENSG00000176058,51.52491548,-0.147982964,0.182025208,-0.812980607,0.416229177,0.810327301
6359,ENSG00000187713,137.0522235,-0.094056074,0.121220823,-0.775906914,0.43780395,0.821733777
6360,ENSG00000188566,208.1496959,0.009807205,0.093632921,0.104740989,0.916581336,0.979045839
6361,ENSG00000212864,14.03841,-0.245634067,0.348957636,-0.703907987,0.481490077,0.839397832
6362,ENSG00000198569,17.76093015,-0.142326365,0.356666548,-0.399046017,0.689859298,0.915933943
