AIHpartial.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8611,ENSG00000185896,1031.431825,0.059094046,0.109115515,0.541573266,0.588112513,0.936457712
8612,ENSG00000139835,32.72589517,-0.42342533,0.254394722,-1.664442278,0.096024077,0.795328658
8613,ENSG00000153531,12.47559647,0.346012154,0.446401554,0.775114133,0.438272221,0.903372885
8614,ENSG00000150401,132.933794,0.022549638,0.14052221,0.160470274,0.872510636,0.984522503
8615,ENSG00000150403,438.7138567,-0.033542041,0.146055437,-0.229652804,0.818361572,0.976692309
8616,ENSG00000198176,539.1162984,0.649506452,0.260341028,2.494829406,0.01260177,0.629526335
8617,ENSG00000184497,39.73426456,-0.142321126,0.27951859,-0.509165155,0.610636465,0.942929932
8618,ENSG00000183087,98.12620481,0.033229256,0.194071252,0.171221939,0.864049257,0.983212537
8619,ENSG00000185989,1622.560344,-0.167713766,0.104225285,-1.609146628,0.107584284,0.797162813
8620,ENSG00000130177,248.2115064,-0.076382143,0.122191228,-0.625103327,0.531903245,0.923221511
8621,ENSG00000169062,201.4078106,-0.038383562,0.126564013,-0.303273902,0.761681133,0.963285656
8622,ENSG00000198824,128.9855931,-0.009414841,0.133247144,-0.070656983,0.943670758,0.992241856
8623,ENSG00000136319,111.5293962,0.069108598,0.140802745,0.490818544,0.623554793,0.94372444
8624,ENSG00000100814,45.53843187,-0.049665388,0.218528275,-0.227272137,0.820212138,0.976936209
8625,ENSG00000129484,32.39838036,-0.092191661,0.261730064,-0.352239476,0.724658674,0.960143521
8626,ENSG00000129566,1022.818625,-0.026457951,0.095072997,-0.278290912,0.780789052,0.967648189
8627,ENSG00000092094,118.4479605,-0.354536597,0.148328912,-2.390205612,0.016838943,0.633887767
8628,ENSG00000100823,245.5199412,0.025435697,0.125751347,0.202269779,0.839705825,0.980620402
8629,ENSG00000165782,188.9846806,0.168095621,0.098549625,1.705695185,0.088064847,0.783461598
8630,ENSG00000198805,157.2410346,0.228773091,0.16120901,1.419108589,0.15586736,0.82377338
8631,ENSG00000169413,172.5383332,0.406629199,0.274173783,1.483107517,0.138045847,0.813955115
8632,ENSG00000169397,11.15638636,-0.98096215,0.738180653,-1.32889171,0.183883699,0.838933006
8633,ENSG00000169385,56.46268112,0.328862115,0.420989934,0.781163845,0.434706135,0.903372885
8634,ENSG00000165792,69.0992399,-0.190103434,0.195460428,-0.972592949,0.330755648,0.883453845
8635,ENSG00000165795,39.40868313,-0.046791866,0.215038363,-0.217597761,0.827742529,0.978079255
8636,ENSG00000165801,1018.03717,0.159229151,0.231975737,0.686404332,0.492458174,0.916897077
8637,ENSG00000165804,189.7517261,-0.042926864,0.246717557,-0.173991929,0.861871805,0.983212537
8638,ENSG00000092199,1900.728925,0.15374695,0.061511407,2.499486805,0.012437333,0.629526335
8639,ENSG00000092200,63.97808711,-0.210961505,0.249611171,-0.845160512,0.398021226,0.898675787
8640,ENSG00000092201,386.4023142,0.003331417,0.100476931,0.03315604,0.973550154,0.996649069
8641,ENSG00000100888,818.715223,0.001146798,0.079150761,0.014488786,0.988440025,0.998021772
8642,ENSG00000129472,570.7668649,0.430390644,0.321796843,1.33746074,0.181072289,0.836974018
8643,ENSG00000092203,454.2192226,0.069189861,0.087548316,0.790304873,0.429349742,0.903263175
8644,ENSG00000165819,249.4710695,-0.075735388,0.11840992,-0.639603406,0.522430468,0.922359622
8645,ENSG00000165821,17.68884513,-0.099305498,0.383256219,-0.259109946,0.795550411,0.971554347
8646,ENSG00000129562,206.1432576,-0.012042775,0.111745424,-0.107769734,0.914178352,0.989505008
8647,ENSG00000100439,251.2790363,7.82E-05,0.163384519,0.000478579,0.999618149,0.9996813
8648,ENSG00000155463,440.5189539,0.076954809,0.077945975,0.987283933,0.323503465,0.88114295
8649,ENSG00000155465,731.2684358,0.475715418,0.127987789,3.716881295,0.000201697,0.27104063
8650,ENSG00000172590,64.09968754,-0.096395391,0.183589971,-0.525058044,0.599542841,0.940445176
8651,ENSG00000157227,24.11465675,-0.115124296,0.383699295,-0.30003781,0.764148315,0.963452374
8652,ENSG00000197324,5614.772995,0.146812103,0.160448938,0.915008256,0.360187296,0.889833696
8653,ENSG00000139890,154.9140346,0.051659891,0.194344765,0.265815707,0.790381146,0.970397203
8654,ENSG00000100461,898.4119459,-0.014954234,0.106863014,-0.139938351,0.8887087,0.986600461
8655,ENSG00000100462,34.11063214,-0.118532464,0.218891885,-0.541511457,0.588155103,0.936457712
8656,ENSG00000092036,74.08476216,0.470198265,0.248340789,1.893358991,0.058310145,0.740455472
8657,ENSG00000129474,7.73430213,-0.947394378,0.605915512,-1.563575051,0.117917398,0.797162813
8658,ENSG00000100802,60.43759922,-0.149712487,0.180686289,-0.828576906,0.40734386,0.900735483
8659,ENSG00000100804,38.1408969,0.176759578,0.216288324,0.817240497,0.413791004,0.901454063
8660,ENSG00000139880,7.223764895,-1.052983216,0.516892186,-2.037142839,0.04163573,0.718175155
8661,ENSG00000100813,1598.686837,-0.033272332,0.055982147,-0.59433825,0.5522859,0.927136359
8662,ENSG00000179933,103.0392644,0.272490904,0.135213634,2.015262049,0.043877199,0.718175155
8663,ENSG00000092067,60.27588078,0.055812094,0.368832732,0.151320881,0.879722598,0.984947374
8664,ENSG00000092068,28.49154557,-0.656780233,0.436506048,-1.504630315,0.132419148,0.809497416
8665,ENSG00000215271,101.960092,-0.291230711,0.159067661,-1.830860591,0.067121354,0.755424416
8666,ENSG00000235194,217.1565622,-0.218788344,0.13501986,-1.620416016,0.105142942,0.797162813
8667,ENSG00000129473,48.00028811,-0.102670892,0.219513026,-0.467721183,0.63998399,0.945420608
8668,ENSG00000100836,124.550057,0.066099557,0.12339282,0.535683985,0.592176974,0.938281136
8669,ENSG00000092096,21.72126274,-0.459734287,0.405575419,-1.133535876,0.256989284,0.860385029
8670,ENSG00000166091,61.23677099,-0.174433562,0.397854431,-0.43843564,0.661070516,0.950424919
8671,ENSG00000129460,65.15370575,0.08579579,0.190800257,0.449662863,0.652953553,0.948678544
8672,ENSG00000136367,25.47239269,-0.476682602,0.293818974,-1.622368344,0.104724503,0.797162813
8673,ENSG00000259431,39.02263673,0.059448038,0.210545953,0.282351845,0.777673736,0.966697494
8674,ENSG00000213983,213.1179388,-0.057250303,0.119222418,-0.480197465,0.631086989,0.944742653
8675,ENSG00000092051,9.552471491,-0.673110352,0.501711844,-1.34162739,0.179716841,0.836974018
8676,ENSG00000157326,44.48429844,0.295016678,0.226663757,1.301560871,0.193066543,0.843466108
8677,ENSG00000187630,56.73679643,-0.155655261,0.187172227,-0.831615157,0.405626204,0.900356715
8678,ENSG00000186648,25.32711446,-0.09311313,0.377300191,-0.246787922,0.805072358,0.973957671
8679,ENSG00000100884,10.73715056,0.09057617,0.462119282,0.196001711,0.844608827,0.981147635
8680,ENSG00000129535,20.41625792,0.055898525,0.348927372,0.160201033,0.872722716,0.984522503
8681,ENSG00000100889,163.148607,0.266318902,0.143218733,1.859525608,0.062952673,0.7459194
8682,ENSG00000100897,499.2514609,0.061889081,0.136350226,0.453897898,0.649902317,0.947633174
8683,ENSG00000092010,876.2879944,0.2032008,0.096789545,2.099408568,0.0357809,0.701265263
8684,ENSG00000100908,19.03855777,-0.473581349,0.32286362,-1.466815457,0.142426264,0.817294969
8685,ENSG00000100911,245.4027766,0.320075117,0.137252275,2.332020485,0.019699614,0.641846165
8686,ENSG00000092098,266.4531454,-0.071688949,0.126647123,-0.566052727,0.571357938,0.932672717
8687,ENSG00000259529,32.94575649,-0.043915087,0.286148518,-0.153469561,0.878027993,0.984522503
8688,ENSG00000213928,69.69074579,0.050616695,0.180968235,0.279699338,0.779708186,0.967261092
8689,ENSG00000100918,136.8653098,0.000589745,0.163194315,0.003613761,0.997116642,0.999029948
8690,ENSG00000100926,14.9006206,0.21021588,0.330036514,0.63694734,0.524159145,0.922843064
8691,ENSG00000139908,92.77060463,-0.219032849,0.136549345,-1.60405639,0.108701624,0.797162813
8692,ENSG00000254505,19.72571077,0.052811086,0.314492538,0.167924765,0.866642467,0.983212537
8693,ENSG00000129559,40.82044199,0.435810588,0.239775716,1.817576005,0.069128962,0.758263742
8694,ENSG00000100938,438.1002475,0.045483641,0.11304949,0.402333888,0.687438318,0.955522815
8695,ENSG00000092330,412.9009011,0.005076514,0.081945807,0.061949647,0.950602931,0.992711972
8696,ENSG00000092295,20.24680549,-0.05935072,0.425104423,-0.13961445,0.888964623,0.986600461
8697,ENSG00000100949,140.6046417,-0.070013656,0.125410538,-0.558275703,0.576656134,0.93313668
8698,ENSG00000157379,125.7256387,-0.055609243,0.136487972,-0.407429624,0.683692473,0.954680697
8699,ENSG00000196943,130.505426,-0.191381536,0.144294164,-1.326329007,0.184730743,0.838933006
8700,ENSG00000213906,30.76408464,0.004913912,0.264850306,0.018553544,0.985197263,0.997724639
8701,ENSG00000213903,658.5367976,0.151967749,0.165894573,0.916050153,0.35964059,0.889444688
8702,ENSG00000129467,103.3491951,0.195726702,0.197257705,0.992238564,0.321081164,0.880844444
8703,ENSG00000129465,146.970637,0.009117686,0.125004672,0.072938758,0.941854851,0.992241856
8704,ENSG00000205978,7.310502707,-1.36286972,0.597021166,-2.282782916,0.022443159,0.65358885
8705,ENSG00000139899,12.2375976,-0.609214644,0.501885005,-1.213853049,0.224803844,0.849537131
8706,ENSG00000100441,721.1721874,-0.040080251,0.077723703,-0.515676032,0.606080697,0.941822098
8707,ENSG00000100445,18.02681273,-0.049463218,0.301365992,-0.16413006,0.869628759,0.983629369
8708,ENSG00000100448,20.2310314,0.354397013,0.744689437,0.475899074,0.634146282,0.944833957
8709,ENSG00000100450,139.7717541,-0.256721758,0.385826052,-0.665382124,0.505806116,0.92163018
8710,ENSG00000100453,175.7015586,-0.346244569,0.228447436,-1.515642177,0.129609856,0.805923606
8711,ENSG00000092140,143.700405,-0.027364989,0.15800575,-0.173189829,0.862502218,0.983212537
8712,ENSG00000092108,222.6808148,0.099296144,0.11322858,0.876953009,0.380512162,0.896318615
8713,ENSG00000100473,8.365607033,-0.610462184,0.568631141,-1.07356446,0.283017934,0.872479342
8714,ENSG00000196792,171.5401782,0.043700907,0.126113929,0.346519277,0.728952499,0.960791773
8715,ENSG00000100478,114.9055325,-0.163395084,0.150937233,-1.082536633,0.279014147,0.87244594
8716,ENSG00000092148,848.9939792,-0.06547115,0.065275952,-1.002990341,0.315865522,0.880257254
8717,ENSG00000129493,108.5764138,0.038777596,0.157318084,0.246491662,0.805301658,0.973957671
8718,ENSG00000129480,25.63590888,-0.167915091,0.275283716,-0.609971027,0.541881,0.925215005
8719,ENSG00000151413,32.58232474,-0.061659443,0.238746752,-0.258262958,0.796203972,0.971554347
8720,ENSG00000100852,213.8240813,-0.106222271,0.154718277,-0.686552828,0.492364563,0.916897077
8721,ENSG00000151320,27.81424688,-0.067128883,0.396118039,-0.169466866,0.865429433,0.983212537
8722,ENSG00000129521,33.87790332,-0.04310374,0.300813334,-0.143290656,0.886060635,0.986135623
8723,ENSG00000165389,62.0017254,0.115520793,0.194870731,0.592807306,0.553310118,0.927136359
8724,ENSG00000129518,108.8616154,0.057311849,0.119326111,0.480295958,0.631016963,0.944742653
8725,ENSG00000129515,365.8424558,0.197258067,0.103113655,1.913015956,0.05574601,0.737738817
8726,ENSG00000165410,32.51053716,-0.317268047,0.276866994,-1.145922244,0.251827327,0.858895661
8727,ENSG00000198604,888.6272119,0.21956722,0.120689482,1.819273872,0.068869658,0.758263742
8728,ENSG00000100883,201.5884207,-0.044162826,0.118664045,-0.372166869,0.709768612,0.957882289
8729,ENSG00000151327,223.854068,-0.084601009,0.138967734,-0.608781673,0.542669163,0.925336096
8730,ENSG00000092020,121.7725512,-0.130322201,0.171448877,-0.760122802,0.447181184,0.906915296
8731,ENSG00000100890,52.49057131,-0.238098385,0.221322953,-1.075796169,0.282018426,0.872479342
8732,ENSG00000100902,47.10914027,-0.122125443,0.226151827,-0.540015283,0.589186493,0.936559986
8733,ENSG00000100906,1007.730215,0.151318352,0.153850485,0.983541597,0.325340953,0.881168619
8734,ENSG00000174373,349.270691,0.057213897,0.118919553,0.481114299,0.630435266,0.944742653
8735,ENSG00000100916,11.30914761,-0.314814175,0.464506807,-0.677738563,0.497937471,0.917745678
8736,ENSG00000151332,41.01001383,0.316013885,0.263617871,1.198757441,0.230622276,0.852012614
8737,ENSG00000100934,266.3580494,0.095746176,0.091520623,1.046170499,0.295482321,0.873996516
8738,ENSG00000092208,26.42998382,0.108299716,0.275215207,0.3935092,0.69394343,0.957108014
8739,ENSG00000182400,144.783797,0.262175288,0.139223702,1.883122516,0.059683766,0.740455472
8740,ENSG00000100941,403.4429414,0.011128066,0.095805066,0.116153211,0.907531118,0.988911341
8741,ENSG00000150527,51.08419254,0.149072914,0.205061975,0.726965174,0.46724729,0.914104827
8742,ENSG00000165355,304.5911595,0.077413902,0.11300452,0.685051374,0.493311503,0.917100105
8743,ENSG00000179476,28.65332556,-0.278794799,0.27581331,-1.010809808,0.312107468,0.877249615
8744,ENSG00000179454,254.6163718,0.18252314,0.109529943,1.666422305,0.095629331,0.794595107
8745,ENSG00000198718,110.1867328,-0.090802474,0.142395841,-0.637676452,0.523684317,0.922359622
8746,ENSG00000185246,103.4755085,-0.016663307,0.151875834,-0.109716647,0.912634098,0.989505008
8747,ENSG00000100442,52.40397141,0.037371436,0.209489068,0.178393251,0.858414149,0.982743646
8748,ENSG00000187790,65.17240287,-0.172372862,0.211894475,-0.81348446,0.415940352,0.902042725
8749,ENSG00000129534,305.9574833,0.197494856,0.111651212,1.768855452,0.076918,0.762324389
8750,ENSG00000213741,246.5269145,0.043483361,0.208899651,0.208154301,0.83510849,0.980249554
8751,ENSG00000165501,29.89016681,-0.114163539,0.264668004,-0.431346206,0.666216658,0.951120334
8752,ENSG00000165502,238.7785105,0.200172037,0.119677698,1.672592642,0.094407516,0.790654382
8753,ENSG00000165506,71.90729327,-0.112461449,0.23212405,-0.484488571,0.628039174,0.944676961
8754,ENSG00000100479,35.09519625,0.243733083,0.318195115,0.765986249,0.443684484,0.904876627
8755,ENSG00000197776,36.70966399,-0.118543481,0.300844316,-0.394035966,0.693554486,0.957108014
8756,ENSG00000165516,197.3715175,0.032508709,0.122788814,0.264753018,0.791199732,0.970397203
8757,ENSG00000165525,336.149645,-0.219591865,0.099302138,-2.211350842,0.027011551,0.672325093
8758,ENSG00000165527,1276.700424,0.050665561,0.074349503,0.681451246,0.495586006,0.917135015
8759,ENSG00000100483,157.6060117,-0.039174173,0.156452727,-0.250389838,0.802285887,0.972970079
8760,ENSG00000100485,873.7126424,0.150627087,0.146033144,1.031458222,0.30232599,0.87468991
8761,ENSG00000087299,25.56764741,-0.168866045,0.26059704,-0.647996789,0.516987027,0.922359622
8762,ENSG00000125375,138.9665901,-0.171213997,0.155442061,-1.101465049,0.270694308,0.866711964
8763,ENSG00000100490,46.62609851,-0.218740299,0.224862011,-0.972775696,0.330664794,0.883453845
8764,ENSG00000012983,185.490654,-0.144845541,0.129744109,-1.11639397,0.264253533,0.860926395
8765,ENSG00000198513,19.73255851,0.142651458,0.374320294,0.381094639,0.703133025,0.957342674
8766,ENSG00000151748,70.78931657,-0.238996452,0.186380894,-1.282301243,0.199736992,0.843475707
8767,ENSG00000100503,2459.715063,0.070929457,0.0990796,0.715883563,0.474063249,0.915125407
8768,ENSG00000100504,1571.124848,0.272609366,0.202880832,1.34369207,0.179047983,0.836974018
8769,ENSG00000131969,163.0818291,0.259631515,0.248685663,1.044014808,0.296478538,0.873996516
8770,ENSG00000100505,25.10897462,0.070146998,0.418451175,0.167634844,0.866870557,0.983212537
8771,ENSG00000139921,211.9022683,0.166089908,0.144623695,1.148428047,0.250791901,0.858589021
8772,ENSG00000139926,5.936796356,-0.485777896,0.636623225,-0.763053996,0.445431194,0.90568999
8773,ENSG00000186469,578.4221931,0.021143658,0.083754675,0.252447497,0.800695192,0.972783299
8774,ENSG00000087302,136.5156422,0.085583176,0.157703458,0.542684206,0.58734725,0.936457712
8775,ENSG00000087303,13.55592461,0.112173525,0.404742308,0.277148008,0.78166646,0.967842424
8776,ENSG00000168229,227.7992973,-0.830099752,0.245159575,-3.385956893,0.000709305,0.330338716
8777,ENSG00000125384,482.8680798,0.034941123,0.128657147,0.271583223,0.785942501,0.968633052
8778,ENSG00000087301,90.57819915,0.205360872,0.182139592,1.127491671,0.25953466,0.860385029
8779,ENSG00000197930,552.6937891,0.097532323,0.111035393,0.878389497,0.379732382,0.896318615
8780,ENSG00000100519,150.733216,0.106093407,0.143870224,0.737424351,0.460864331,0.913709135
8781,ENSG00000198252,278.0686735,-0.027947847,0.133322528,-0.209625844,0.833959707,0.979654823
8782,ENSG00000100522,34.62812133,0.185417679,0.230558541,0.804210846,0.421275216,0.903157251
8783,ENSG00000100523,464.0708844,-0.012362245,0.121806738,-0.10149065,0.919160979,0.989546176
8784,ENSG00000100526,6.833912055,-0.743167155,0.541580874,-1.372218243,0.169995508,0.830176707
8785,ENSG00000100528,120.7894657,-0.097865686,0.143570502,-0.681655942,0.495456532,0.917100105
8786,ENSG00000197045,191.0125798,0.100283854,0.145105077,0.691111959,0.489495185,0.916228371
8787,ENSG00000100532,37.98296432,0.232173612,0.248936598,0.932661625,0.350994704,0.887532381
8788,ENSG00000020577,51.24946849,0.342253812,0.278833441,1.227448942,0.219653901,0.847347694
8789,ENSG00000131979,309.2026318,0.237969885,0.149170117,1.595291937,0.110646968,0.797162813
8790,ENSG00000198554,25.44364825,0.05174504,0.308920988,0.167502505,0.866974676,0.983212537
8791,ENSG00000180008,157.52101,-0.065150379,0.147703379,-0.44108929,0.659148357,0.94998779
8792,ENSG00000168175,412.4767391,-0.12625577,0.075145666,-1.680147053,0.092928708,0.788712768
8793,ENSG00000131981,730.1241168,0.741419684,0.326206872,2.272851213,0.023035148,0.65358885
8794,ENSG00000126787,10.41278673,0.45915956,0.566788857,0.810106893,0.417878743,0.902156605
8795,ENSG00000178974,219.0943263,0.099524497,0.105101499,0.946936985,0.34367089,0.884575016
8796,ENSG00000126775,166.5804253,0.019700227,0.117153714,0.16815708,0.866459705,0.983212537
8797,ENSG00000126777,362.4040889,-0.038636976,0.125561891,-0.307712599,0.758301032,0.962597587
8798,ENSG00000139946,672.4095989,0.148439263,0.145741414,1.018511204,0.308435079,0.875742301
8799,ENSG00000070269,259.9730475,0.11467565,0.123192596,0.93086479,0.35192351,0.887532381
8800,ENSG00000070367,257.8725638,0.198709618,0.103221062,1.925087901,0.054218362,0.737738817
8801,ENSG00000053770,293.402357,0.008430105,0.108545585,0.077664186,0.938095183,0.992241856
8802,ENSG00000139977,176.9901549,-0.132407057,0.148226966,-0.893272396,0.371711317,0.894788231
