AIHelite.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
7895,ENSG00000121350,109.3247448,-0.180769063,0.178889882,-1.010504676,0.31225356,NA
7896,ENSG00000004700,160.9332002,-0.070309298,0.131255246,-0.535668482,0.59218769,NA
7897,ENSG00000111711,103.5562364,0.056890776,0.13944828,0.407970438,0.683295378,NA
7898,ENSG00000134548,10.2325387,-0.573614851,0.605442299,-0.94743108,0.34341916,NA
7899,ENSG00000111716,658.8488253,-0.184198437,0.149364671,-1.233212888,0.217496348,0.387473693
7900,ENSG00000111726,90.2266437,0.457899648,0.225975569,2.026323689,0.042731625,NA
7901,ENSG00000111728,88.12868204,0.089747457,0.203499086,0.441021423,0.659197488,NA
7902,ENSG00000111731,445.3754656,0.196874932,0.105696988,1.862635213,0.062513607,0.177979139
7903,ENSG00000139163,612.5974309,-0.178421745,0.090581661,-1.969733645,0.048868905,0.153974015
7904,ENSG00000134532,7.131874629,-0.750851078,0.65114052,-1.153132166,0.248856141,NA
7905,ENSG00000060982,49.09956635,0.266324402,0.293135028,0.908538307,0.363593884,NA
7906,ENSG00000118308,659.2210532,0.325938729,0.110400763,2.95232316,0.003153927,0.041625663
7907,ENSG00000118307,11.63331331,-0.416494217,0.501934689,-0.82977771,0.406664475,NA
7908,ENSG00000205707,47.35888906,-0.249507468,0.210573189,-1.184896661,0.236058308,NA
7909,ENSG00000133703,333.5982743,-0.003240252,0.121578429,-0.02665154,0.978737665,0.991224375
7910,ENSG00000123095,14.24030378,-0.316934299,0.440102689,-0.720137157,0.471440552,NA
7911,ENSG00000123096,9.371742116,-0.083995534,0.599084451,-0.1402065,0.888496836,NA
7912,ENSG00000123104,1037.10332,0.265679846,0.067994709,3.907360604,9.33E-05,0.011651667
7913,ENSG00000064102,86.22157879,-0.216270023,0.179486804,-1.204935511,0.228228198,NA
7914,ENSG00000111790,425.8294626,0.381532385,0.136887521,2.787196257,0.005316627,0.051580094
7915,ENSG00000064115,192.7220834,-0.002739844,0.101067661,-0.027109012,0.978372787,NA
7916,ENSG00000152944,119.1798836,-0.099356877,0.156521021,-0.634782961,0.525569978,NA
7917,ENSG00000211455,330.5853112,0.140214522,0.125939175,1.113351124,0.265557658,0.440404885
7918,ENSG00000029153,9.154307056,-0.735554569,0.618403738,-1.189440691,0.234266297,NA
7919,ENSG00000110841,27.19673939,-0.591166778,0.307738561,-1.92100326,0.054731296,NA
7920,ENSG00000061794,78.59581724,-0.227514061,0.175553518,-1.295981213,0.194981957,NA
7921,ENSG00000087448,99.46769876,-0.184521344,0.154847118,-1.191635636,0.233404146,NA
7922,ENSG00000123106,162.0804554,0.054577398,0.167760677,0.32532891,0.744932153,NA
7923,ENSG00000064763,256.4612857,0.306926323,0.157092928,1.953788284,0.05072626,0.157639812
7924,ENSG00000087502,199.8956542,0.126620178,0.129760546,0.975798739,0.32916421,0.505498834
7925,ENSG00000187950,18.15065401,1.025345715,0.800034354,1.281627107,0.199973486,NA
7926,ENSG00000133687,92.95210888,-0.402561971,0.508531511,-0.79161657,0.428584282,NA
7927,ENSG00000133704,380.9571783,0.102724233,0.099662381,1.030722244,0.302671091,0.482664268
7928,ENSG00000110888,241.7289879,0.279197503,0.144692516,1.929591868,0.053657427,0.162538043
7929,ENSG00000013573,143.8906092,-0.513229716,0.381429024,-1.345544475,0.178449469,NA
7930,ENSG00000139146,209.6480256,-0.146277853,0.126648826,-1.154987838,0.248095407,0.423146741
7931,ENSG00000170456,54.49071541,-0.63358683,0.336526259,-1.882726276,0.059737473,NA
7932,ENSG00000139160,42.72577442,0.144053777,0.24464509,0.58882758,0.555976943,NA
7933,ENSG00000151743,84.76037387,0.473549285,0.207403657,2.283225339,0.022417098,NA
7934,ENSG00000174718,5023.545087,0.286858262,0.127219834,2.25482343,0.024144414,0.104348716
7935,ENSG00000151746,113.8976956,-0.299520702,0.199255617,-1.503198283,0.13278792,NA
7936,ENSG00000139132,401.1054477,0.688434317,0.175071773,3.932297634,8.41E-05,0.011651667
7937,ENSG00000087470,263.6262212,-0.265401232,0.124306025,-2.135063303,0.03275584,0.123514697
7938,ENSG00000139131,103.6338304,-0.156588816,0.154711605,-1.012133617,0.311474171,NA
7939,ENSG00000057294,14.72418358,-0.423886587,0.46297185,-0.915577454,0.359888561,NA
7940,ENSG00000139133,37.65269698,-0.056869203,0.253085537,-0.22470349,0.822209949,NA
7941,ENSG00000175548,67.10022949,-0.333739902,0.224053264,-1.489556083,0.136340997,NA
7942,ENSG00000139117,91.7044499,-0.059078993,0.207156606,-0.285190002,0.77549858,NA
7943,ENSG00000139116,60.40506367,-0.198502934,0.223089047,-0.889792379,0.373577379,NA
7944,ENSG00000173208,155.2046011,-0.158445409,0.16960331,-0.934211773,0.350194664,NA
7945,ENSG00000180116,5.16531519,-1.71003528,0.677748005,-2.523113704,0.011632078,NA
7946,ENSG00000151229,69.15127787,-0.24118921,0.19976673,-1.207354247,0.227295748,NA
7947,ENSG00000188906,5021.870859,0.592213713,0.161317854,3.671098389,0.00024151,0.016025456
7948,ENSG00000151233,158.0773439,-0.062795047,0.1240532,-0.506194497,0.612720118,NA
7949,ENSG00000015153,223.1890716,0.031833505,0.10527588,0.30238175,0.762361065,0.857271853
7950,ENSG00000134283,372.8852421,-0.084981408,0.093020362,-0.91357856,0.360938336,0.536438639
7951,ENSG00000139168,36.57152019,0.181941917,0.277191319,0.656376679,0.511581792,NA
7952,ENSG00000139174,19.60254123,-0.788432127,0.394881316,-1.996630618,0.045865324,NA
7953,ENSG00000129317,174.3453228,-0.23706865,0.153733647,-1.542073935,0.123055628,NA
7954,ENSG00000198001,395.7759653,0.071681631,0.095668929,0.74926762,0.45369592,0.617667232
7955,ENSG00000151239,105.1866133,-0.312071322,0.171665514,-1.817903398,0.069078899,NA
7956,ENSG00000139173,19.15929251,-0.981705525,0.341425097,-2.875317407,0.004036215,NA
7957,ENSG00000184613,335.1380273,-0.416168737,0.189298002,-2.198484578,0.027914592,0.113380715
7958,ENSG00000177119,485.6802444,0.096216591,0.136828714,0.703190052,0.481937318,0.64393506
7959,ENSG00000189079,569.4818248,-0.007049116,0.075481747,-0.093388352,0.925595044,0.963160309
7960,ENSG00000139218,1501.68919,0.104068474,0.067030637,1.552550864,0.120530472,0.267746291
7961,ENSG00000111371,1449.629725,-0.260108918,0.107602478,-2.417313449,0.015635546,0.083730833
7962,ENSG00000134294,878.1739782,-0.120993339,0.087645169,-1.380490678,0.167435618,0.328422044
7963,ENSG00000139211,55.36187046,-0.177397792,0.238776216,-0.742945819,0.457514484,NA
7964,ENSG00000179715,392.7917181,-0.205429892,0.157733695,-1.302384319,0.19278504,0.357719192
7965,ENSG00000005175,173.0992347,-0.075392157,0.151301595,-0.498290561,0.61827926,NA
7966,ENSG00000111405,88.5937778,0.473173085,0.21967115,2.154006504,0.031239662,NA
7967,ENSG00000079337,102.5326902,0.550873188,0.221381173,2.488347052,0.012833843,NA
7968,ENSG00000211584,528.567178,0.700425331,0.297552731,2.353953627,0.018574928,0.090904318
7969,ENSG00000061273,1153.352696,-0.043236848,0.097419726,-0.443820258,0.657172541,0.786131373
7970,ENSG00000111424,257.3278751,0.589535183,0.170901851,3.449554108,0.000561513,0.022789836
7971,ENSG00000134291,45.62252609,-0.224292851,0.245320713,-0.914284197,0.360567532,NA
7972,ENSG00000079387,148.3068705,-0.03186029,0.131693739,-0.241927139,0.808836621,NA
7973,ENSG00000152556,86.0372463,-0.163370238,0.167196695,-0.977114038,0.328512699,NA
7974,ENSG00000177981,278.2409208,0.065429466,0.091291511,0.716709198,0.473553549,0.635722969
7975,ENSG00000172640,25.89159202,-0.13031044,0.356595511,-0.365429278,0.71479099,NA
7976,ENSG00000167528,668.7691199,0.133074694,0.135599347,0.981381526,0.326404633,0.502691073
7977,ENSG00000139620,166.9441691,-0.247027194,0.127418849,-1.938702128,0.052537619,NA
7978,ENSG00000129315,348.4136835,0.105222124,0.083608061,1.258516491,0.208205027,0.376891595
7979,ENSG00000174233,7.597588019,-1.118273915,0.755086329,-1.480988163,0.138609728,NA
7980,ENSG00000167535,34.71863364,-0.523617406,0.283654995,-1.845965749,0.064897179,NA
7981,ENSG00000174243,695.0304216,0.009503788,0.08976295,0.105876509,0.915680333,0.956987887
7982,ENSG00000139537,53.94548947,0.253842758,0.222938544,1.138622124,0.254860797,NA
7983,ENSG00000134285,124.2987477,-0.001783804,0.151079301,-0.011807073,0.990579537,NA
7984,ENSG00000134287,683.2071149,0.193623659,0.123333633,1.569917748,0.116434248,0.26253637
7985,ENSG00000169884,20.73804349,-0.457356571,0.336000524,-1.361178145,0.173457399,NA
7986,ENSG00000125084,25.92531169,-0.811029204,0.321563072,-2.522146586,0.011664109,NA
7987,ENSG00000181929,101.6962055,0.32174689,0.146844526,2.191071735,0.028446602,NA
7988,ENSG00000167548,4014.021963,0.147113983,0.100858691,1.458614836,0.144671148,0.298865234
7989,ENSG00000139636,353.1528178,-0.101460655,0.097213284,-1.043691267,0.296628251,0.475528911
7990,ENSG00000123416,142.7027245,0.025800238,0.139624977,0.184782394,0.853399717,NA
7991,ENSG00000167552,1029.097463,0.251282981,0.152248939,1.650474432,0.098845939,0.236302204
7992,ENSG00000167553,63.14910056,-0.010919774,0.266713149,-0.040942017,0.967342121,NA
7993,ENSG00000135451,12.20944452,0.199862142,0.573891553,0.348257682,0.727646672,NA
7994,ENSG00000123352,41.7647434,-0.221867652,0.228979454,-0.968941309,0.332574473,NA
7995,ENSG00000135519,95.23789495,-0.017075546,0.20102321,-0.084943159,0.93230658,NA
7996,ENSG00000187778,282.7322859,0.065665281,0.092148693,0.712601323,0.476092493,0.63865489
7997,ENSG00000110844,39.79598184,-0.485190281,0.245698523,-1.974738291,0.048297855,NA
7998,ENSG00000135436,38.44151427,-0.368213877,0.196244647,-1.876300235,0.060614065,NA
7999,ENSG00000161791,417.1631156,-0.349853476,0.123207114,-2.839555812,0.004517639,0.047723582
8000,ENSG00000139644,3067.454254,0.126422819,0.0827599,1.527585459,0.126615494,0.276261293
8001,ENSG00000167566,331.3580426,0.145223499,0.114103875,1.27273065,0.203113637,0.369658602
8002,ENSG00000186666,26.67795254,-0.14076353,0.290491534,-0.484570164,0.627981282,NA
8003,ENSG00000161800,57.9145433,-0.099500387,0.195284059,-0.509516178,0.610390461,NA
8004,ENSG00000110881,7.154504499,-0.574271582,0.734265,-0.782103984,0.434153465,NA
8005,ENSG00000066117,286.3435461,-0.140100237,0.096768728,-1.44778421,0.14767741,0.303103673
8006,ENSG00000167588,7.444339687,-1.358486403,0.555528504,-2.445394597,0.014469374,NA
8007,ENSG00000178449,48.87040797,-0.094024747,0.233428206,-0.402799424,0.687095785,NA
8008,ENSG00000139624,324.8248452,0.04660884,0.095177472,0.489704536,0.624342991,0.762834646
8009,ENSG00000050405,63.63701988,-0.027013403,0.206527183,-0.130798294,0.895934873,NA
8010,ENSG00000185958,8.703278477,-0.794905378,0.644320711,-1.233710735,0.217310712,NA
8011,ENSG00000161813,183.0892355,-0.134024299,0.141065423,-0.950086107,0.342068502,NA
8012,ENSG00000066084,1404.706529,0.246338833,0.114494748,2.151529539,0.031434427,0.121215975
8013,ENSG00000123268,136.5672555,-0.077754159,0.160102896,-0.485651171,0.627214509,NA
8014,ENSG00000185432,427.9082194,0.083513178,0.125498435,0.665451953,0.505761465,0.66620312
8015,ENSG00000110911,254.2902211,-0.085484125,0.129274644,-0.661259795,0.50844572,0.669575506
8016,ENSG00000050426,245.0170555,-0.253484687,0.111957795,-2.264109317,0.023567392,0.103034018
8017,ENSG00000110925,204.344323,0.065221119,0.091866596,0.709954671,0.477732246,0.639900413
8018,ENSG00000135457,229.5878497,0.195759908,0.099647068,1.964532547,0.049468366,0.155069825
8019,ENSG00000184271,116.4868089,-0.311336094,0.188820588,-1.648846125,0.099179163,NA
8020,ENSG00000183283,2653.5919,0.280390588,0.113768855,2.464563684,0.013718018,0.07802936
8021,ENSG00000170545,42.48850949,-0.228054191,0.255053133,-0.894143855,0.371244928,NA
8022,ENSG00000110934,1953.608133,0.248402519,0.085959568,2.889759971,0.003855361,0.04482644
8023,ENSG00000139629,176.7954259,0.32024497,0.156754926,2.042965904,0.041055813,NA
8024,ENSG00000050438,68.60971608,-0.116408628,0.263286697,-0.442136382,0.658390519,NA
8025,ENSG00000196876,16.54926403,-0.766429207,0.457025664,-1.676993804,0.093543693,NA
8026,ENSG00000261308,46.67772596,-0.455906698,0.208554237,-2.186034219,0.028813102,NA
8027,ENSG00000139567,17.01311694,0.141746308,0.434950093,0.325890971,0.744506847,NA
8028,ENSG00000135503,240.3240771,0.275004418,0.146327913,1.87937088,0.06019387,0.174504032
8029,ENSG00000161835,37.35624284,-0.128668568,0.28970672,-0.444133876,0.656945796,NA
8030,ENSG00000123358,71.61434989,0.31833471,0.293176641,1.08581198,0.277562185,NA
8031,ENSG00000123395,52.83283291,-0.09572591,0.261298833,-0.366346491,0.714106543,NA
8032,ENSG00000186081,6.662131174,-0.549763164,0.687947863,-0.799134925,0.424212181,NA
8033,ENSG00000170486,34.78631769,-1.188478487,0.53315849,-2.229127939,0.025805393,NA
8034,ENSG00000186049,20.86901022,-1.061902057,0.497614362,-2.133985949,0.032843931,NA
8035,ENSG00000167768,1087.496446,0.723923402,0.466781395,1.550883154,0.120929688,0.268412194
8036,ENSG00000063046,1661.588413,-0.08612227,0.098092557,-0.877969474,0.379960285,0.552986146
8037,ENSG00000111077,49.5667715,-0.117754518,0.200700258,-0.586718319,0.557392902,NA
8038,ENSG00000167778,393.1493595,0.092452777,0.090572596,1.020758832,0.307368714,0.487536613
8039,ENSG00000139631,259.7708807,0.004080767,0.149197777,0.02735139,0.978179469,0.991148328
8040,ENSG00000139651,326.1911986,-0.075712655,0.089119086,-0.849567231,0.395565737,0.568040396
8041,ENSG00000139626,377.4839672,-0.065281152,0.145782253,-0.447799031,0.654298242,0.783995985
8042,ENSG00000172819,162.4194096,-0.403663144,0.153138513,-2.635934849,0.008390584,NA
8043,ENSG00000182544,145.145395,0.119562009,0.147746792,0.809235906,0.418379465,NA
8044,ENSG00000135476,15.97093502,-0.057517556,0.463856347,-0.12399864,0.901316352,NA
8045,ENSG00000123349,253.3855396,0.114068065,0.221147054,0.515801876,0.605992792,0.747008242
8046,ENSG00000139637,77.95171066,-0.157740623,0.18171769,-0.868053201,0.385365209,NA
8047,ENSG00000094914,113.7160739,-0.119793042,0.140015844,-0.855567764,0.392236907,NA
8048,ENSG00000170374,8.070583632,-0.929033228,0.544413893,-1.70648332,0.087918129,NA
8049,ENSG00000185591,1736.890382,0.168841654,0.107889354,1.564951938,0.117594179,0.26414658
8050,ENSG00000205352,308.2389102,0.234024785,0.121707691,1.92284302,0.054499767,0.1637116
8051,ENSG00000197111,845.8698465,0.208056787,0.139218223,1.494465184,0.135054075,0.287129538
8052,ENSG00000139625,205.3766854,0.085172405,0.125799521,0.677048724,0.498375041,0.659854911
8053,ENSG00000139546,61.79233376,-0.139136378,0.17706825,-0.785778239,0.431997418,NA
8054,ENSG00000170653,120.1424532,0.11958347,0.140122224,0.853422581,0.393425004,NA
8055,ENSG00000135390,321.461253,-0.103692531,0.101517753,-1.021422634,0.307054246,0.487350432
8056,ENSG00000012822,888.1400036,0.064367022,0.091918246,0.700263823,0.48376256,0.646213883
8057,ENSG00000198353,7.053373691,-1.376352906,0.613494349,-2.243464684,0.024866865,NA
8058,ENSG00000123415,136.8521352,0.273849963,0.150409139,1.820700291,0.068652428,NA
8059,ENSG00000094916,482.5861022,-0.265141342,0.116990937,-2.266340866,0.023430521,0.102744073
8060,ENSG00000135486,1950.866682,-0.123681073,0.082963779,-1.490783984,0.136018218,0.288577815
8061,ENSG00000123405,2631.078828,0.454224022,0.224968357,2.019057386,0.043481255,0.143956407
8062,ENSG00000111481,269.0108193,-0.058405759,0.095517792,-0.611464714,0.540891972,0.69583767
8063,ENSG00000139572,11.65522887,0.025613118,0.491111854,0.052153329,0.95840652,NA
8064,ENSG00000161642,458.2983136,0.075487318,0.143933334,0.524460288,0.599958434,0.744427389
8065,ENSG00000161638,1390.325827,0.126673975,0.12067056,1.049750457,0.293832859,0.473087659
8066,ENSG00000170627,8.275305253,0.574833346,0.542105371,1.060371981,0.288975404,NA
8067,ENSG00000123338,1755.72274,0.120511714,0.07534143,1.599541109,0.109700422,0.252198841
8068,ENSG00000123360,73.60483019,-0.18296966,0.226646708,-0.807290171,0.419499326,NA
8069,ENSG00000135426,525.1285777,-0.386980682,0.122473857,-3.159700303,0.001579315,0.032909311
8070,ENSG00000135424,12.13709377,-0.15594279,0.543230256,-0.287065729,0.774061992,NA
8071,ENSG00000258311,6.293167803,0.393337539,0.501675801,0.784047263,0.433012378,NA
8072,ENSG00000135441,19.05757289,0.188996422,0.309937637,0.609788551,0.542001887,NA
8073,ENSG00000135437,26.83837988,-0.577300299,0.287592223,-2.007357128,0.04471165,NA
8074,ENSG00000135404,596.8727734,0.22835809,0.135313573,1.687621461,0.091483917,0.224264388
8075,ENSG00000135414,179.7800879,-0.272910486,0.127735949,-2.136520591,0.032637004,NA
8076,ENSG00000205323,21.22577287,0.391583997,0.357984532,1.093857308,0.274017565,NA
8077,ENSG00000257390,6.629553225,-1.468928921,0.632828192,-2.321212834,0.02027536,NA
8078,ENSG00000123353,36.96529537,-0.139469326,0.225005222,-0.619849285,0.535357017,NA
8079,ENSG00000135392,76.95747557,0.186506094,0.165368843,1.127818824,0.259396442,NA
8080,ENSG00000170473,87.60645883,0.067349047,0.163024045,0.413123393,0.679516211,NA
8081,ENSG00000065357,1037.306594,-0.369353951,0.118131278,-3.126639755,0.001768164,0.03356889
8082,ENSG00000185664,47.70358475,-0.424300476,0.302038056,-1.404791441,0.160083305,NA
8083,ENSG00000123374,19.75512432,-0.336871644,0.339876999,-0.991157523,0.321608668,NA
8084,ENSG00000111540,1073.511724,0.191297036,0.120101766,1.592791194,0.111207041,0.254359461
8085,ENSG00000139531,71.23312244,0.014721274,0.175914318,0.08368434,0.933307408,NA
8086,ENSG00000123411,56.01695452,0.278130574,0.21449773,1.296659752,0.194748283,NA
8087,ENSG00000197728,342.2697094,-0.024348968,0.402774056,-0.060453169,0.951794714,0.9771694
8088,ENSG00000065361,11.06530613,-0.760361345,0.508314099,-1.495849411,0.134692902,NA
8089,ENSG00000170515,160.5285518,0.423169038,0.218279306,1.938658524,0.052542932,NA
8090,ENSG00000229117,300.6497304,0.249085488,0.319505971,0.77959572,0.435628876,0.604504127
8091,ENSG00000135482,125.8010231,0.001794479,0.143889551,0.012471223,0.990049661,NA
8092,ENSG00000139641,963.8264944,-0.096873863,0.110723707,-0.874915285,0.381620002,0.554206287
8093,ENSG00000196465,23.32449659,0.003745124,0.337884575,0.011084033,0.991156402,NA
8094,ENSG00000092841,438.9209921,0.367194356,0.144143462,2.547422894,0.010852183,0.069988154
8095,ENSG00000139613,863.4381799,0.100235715,0.087510077,1.145419119,0.252035582,0.427154811
8096,ENSG00000181852,394.1429976,0.087248212,0.078919312,1.105536914,0.268927008,0.444070967
8097,ENSG00000139579,51.74271388,0.223378568,0.211334941,1.056988337,0.29051691,NA
8098,ENSG00000139645,367.6297497,-0.199410365,0.111547867,-1.787666316,0.073829859,0.195263881
8099,ENSG00000135469,25.26618906,-0.425747708,0.307176357,-1.386004159,0.165745633,NA
8100,ENSG00000062485,390.0722174,0.052104552,0.106339684,0.489982192,0.6241465,0.762767219
8101,ENSG00000257727,14.31136406,-1.112970491,0.357636394,-3.11201687,0.001858139,NA
8102,ENSG00000135473,214.9100652,-0.376446642,0.138803109,-2.712090859,0.006686026,0.057183402
8103,ENSG00000110944,22.05291451,-0.224610864,0.345854158,-0.649438089,0.516055251,NA
8104,ENSG00000170581,1149.788402,0.321134196,0.150481962,2.134037802,0.032839687,0.123543434
8105,ENSG00000111602,57.67375381,-0.396902832,0.185400031,-2.140791614,0.032290847,NA
