AIHpartial.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1010,ENSG00000248485,10.64823279,-0.500244635,0.462466191,-1.081689093,0.279390701,0.729485548
1011,ENSG00000158887,62.5213035,0.27381524,0.201981338,1.355646234,0.175211754,0.645426845
1012,ENSG00000143252,314.3463137,0.092451169,0.096335913,0.959675014,0.337218802,0.758505649
1013,ENSG00000143226,4094.04395,0.242543133,0.168682541,1.437867444,0.150471669,0.62166018
1014,ENSG00000173110,1559.765407,0.227180575,0.180980033,1.255279773,0.209377215,0.677096475
1015,ENSG00000203747,1581.646385,0.421024149,0.246919373,1.705107805,0.08817432,0.545572134
1016,ENSG00000072694,117.5606704,-0.213271172,0.243502208,-0.875849027,0.381112113,0.780696791
1017,ENSG00000162747,8013.705359,0.09469769,0.195978869,0.483203575,0.628951197,0.895809912
1018,ENSG00000132185,68.11587948,-0.02222448,0.296730679,-0.074897817,0.940296014,0.985023197
1019,ENSG00000162746,31.91055127,-0.22402184,0.270697946,-0.827571259,0.40791335,0.795605363
1020,ENSG00000081721,49.50418212,0.097354576,0.209269875,0.465210659,0.641780607,0.900543777
1021,ENSG00000118217,740.5087859,0.181321128,0.104684731,1.73206853,0.083261362,0.541266838
1022,ENSG00000162745,10.83094538,-0.436855198,0.557180124,-0.784046629,0.43301275,0.806842716
1023,ENSG00000198574,90.98974623,-0.631447866,0.270374439,-2.335456965,0.019519562,0.386887413
1024,ENSG00000152332,1042.704203,0.112330425,0.064365075,1.745207695,0.080948722,0.538067212
1025,ENSG00000117143,60.0377077,-0.382838598,0.186441877,-2.05339382,0.040034398,0.470862873
1026,ENSG00000162733,7.573385024,0.160573971,0.720549643,0.222849282,0.82365281,0.955443096
1027,ENSG00000132196,70.13812081,-0.004331578,0.182688128,-0.023710232,0.981083744,0.995084089
1028,ENSG00000143228,6.042292317,-0.459265128,0.607710875,-0.755729651,0.449811303,0.812616625
1029,ENSG00000185630,134.693097,-0.02415121,0.312279169,-0.077338525,0.938354244,0.984235161
1030,ENSG00000143198,145.9740356,-0.081442339,0.150198945,-0.542229768,0.58766023,0.880611297
1031,ENSG00000143149,242.4494291,0.001040626,0.10631822,0.009787846,0.992190553,0.997838862
1032,ENSG00000143183,139.7128653,0.03813158,0.155657992,0.24497027,0.806479451,0.952265072
1033,ENSG00000143179,58.32157884,-0.341881515,0.197292373,-1.732867369,0.083119245,0.541266838
1034,ENSG00000143157,405.8109882,-0.009843586,0.087863982,-0.112032093,0.910797961,0.978010896
1035,ENSG00000152382,76.5162709,0.304208376,0.18871385,1.612008738,0.106960038,0.569241094
1036,ENSG00000143195,6.472146927,-1.536053287,0.729464913,-2.105726075,0.035228153,0.45634631
1037,ENSG00000143167,59.08579801,-0.88909547,0.253107489,-3.512718937,0.000443546,0.172418189
1038,ENSG00000143190,409.8617976,-0.046479765,0.091914315,-0.505685815,0.613077228,0.890045526
1039,ENSG00000198821,750.0385904,-0.20683997,0.12930019,-1.599688054,0.109667803,0.573529533
1040,ENSG00000143162,609.4505502,0.6525613,0.263919931,2.472573013,0.013414431,0.356089463
1041,ENSG00000198771,1902.286274,0.087988042,0.076502837,1.150127826,0.250091227,0.709605547
1042,ENSG00000197965,580.0473941,0.262474811,0.185812579,1.412578266,0.157779763,0.626253575
1043,ENSG00000143199,15.10104389,-0.196494063,0.445472039,-0.4410918,0.65914654,0.905638342
1044,ENSG00000143158,44.51793646,-0.079668542,0.241112166,-0.33042108,0.741081816,0.930405298
1045,ENSG00000143164,377.5590494,0.154362273,0.153687337,1.004391621,0.315189887,0.748276028
1046,ENSG00000143147,18.54160285,-0.560500533,0.379952892,-1.47518428,0.140163007,0.614844146
1047,ENSG00000143155,113.2147107,0.118943846,0.160129985,0.742795585,0.457605449,0.818165288
1048,ENSG00000213064,962.6721605,0.070588703,0.088003968,0.802108186,0.42249038,0.802719851
1049,ENSG00000143178,41.84989907,0.059067542,0.250134381,0.236143234,0.813321526,0.954060224
1050,ENSG00000143185,9.612076127,-0.383126657,0.486775887,-0.787069916,0.431240939,0.806394784
1051,ENSG00000143153,20.72417068,-0.559572358,0.307967928,-1.816982575,0.069219781,0.525029907
1052,ENSG00000143156,26.16758112,-0.113085661,0.295490138,-0.382705365,0.701938236,0.918441632
1053,ENSG00000117475,91.59332727,0.170909154,0.167987292,1.017393352,0.308966343,0.746415004
1054,ENSG00000117477,12.91751148,-0.612404649,0.411781632,-1.4872073,0.136960069,0.610497023
1055,ENSG00000117479,35.19858715,0.354592701,0.272332199,1.302059402,0.19289608,0.660269953
1056,ENSG00000198734,394.4785732,0.289469837,0.194605478,1.487470137,0.136890685,0.610496251
1057,ENSG00000174175,102.3130999,-0.255943208,0.24255213,-1.055209071,0.291329716,0.736297067
1058,ENSG00000000460,71.68024796,0.15465799,0.160529792,0.963422352,0.335335613,0.757810421
1059,ENSG00000188404,5227.889686,0.353934373,0.158628221,2.23121945,0.025666596,0.41883385
1060,ENSG00000171806,10.3810227,0.326183926,0.532637753,0.612393553,0.540277406,0.860469588
1061,ENSG00000000457,167.9868905,0.002907548,0.110550287,0.026300685,0.979017509,0.99458293
1062,ENSG00000075945,107.4379276,-0.101681208,0.150844254,-0.674080749,0.500259978,0.841691459
1063,ENSG00000120370,45.10449569,-0.264189455,0.24614465,-1.073309759,0.283132158,0.730112647
1064,ENSG00000076258,21.25162146,-0.10290443,0.326597991,-0.315079801,0.752701065,0.93381609
1065,ENSG00000117523,2626.210861,-0.072179689,0.068113249,-1.059701165,0.289280573,0.735242927
1066,ENSG00000117533,108.4030796,0.2281862,0.150922501,1.511942872,0.130548396,0.60229782
1067,ENSG00000010165,187.3099964,-0.21331948,0.127224687,-1.676714517,0.093598321,0.55252016
1068,ENSG00000197959,101.9958969,-0.260915056,0.236677454,-1.102407737,0.27028445,0.72364327
1069,ENSG00000135845,184.1629073,0.342101349,0.207474322,1.648885245,0.099171146,0.560097987
1070,ENSG00000180999,6.905137966,-0.461564416,0.537681122,-0.858435227,0.390652183,0.786081771
1071,ENSG00000094975,347.9088735,0.258952394,0.120376694,2.151183797,0.031461695,0.442755431
1072,ENSG00000117560,43.73090372,-0.52057723,0.329446599,-1.580156637,0.114070999,0.578872869
1073,ENSG00000117586,38.01028924,-0.102088084,0.261230608,-0.390796793,0.695947446,0.916812124
1074,ENSG00000117592,1144.018258,0.268556042,0.279691442,0.96018684,0.336961189,0.758277964
1075,ENSG00000076321,155.6719628,-0.035798198,0.1368106,-0.261662457,0.793581687,0.948888638
1076,ENSG00000120334,25.72016903,0.07176651,0.277603684,0.258521462,0.796004488,0.949567272
1077,ENSG00000117593,90.43064853,-0.155665196,0.172337293,-0.903258914,0.366388497,0.773988221
1078,ENSG00000185278,840.0261596,-0.096165064,0.083885428,-1.146385811,0.251635551,0.709865239
1079,ENSG00000117601,6.089078584,-0.253724889,0.774571859,-0.327567915,0.743238385,0.930958222
1080,ENSG00000135870,1497.016297,0.078325986,0.087711702,0.892993566,0.371860618,0.777526747
1081,ENSG00000152061,1102.871849,0.075854868,0.07557923,1.003647009,0.315548787,0.748276028
1082,ENSG00000203737,30.49468261,0.507275079,0.348539671,1.45542996,0.145550267,0.619776321
1083,ENSG00000116161,173.8873597,0.112394005,0.13037996,0.862049694,0.388660173,0.784658483
1084,ENSG00000120333,81.0357258,0.141099184,0.187990448,0.750565711,0.452914064,0.815318296
1085,ENSG00000235750,965.7359911,0.100861214,0.128150266,0.787054267,0.431250099,0.806394784
1086,ENSG00000116147,8.744831095,-0.865476707,0.952507428,-0.908629878,0.36354553,0.773060914
1087,ENSG00000143207,1214.545877,0.104332703,0.10464787,0.996988311,0.318770184,0.750032336
1088,ENSG00000075391,14.80812349,-0.660629621,0.471380018,-1.4014799,0.161070614,0.630848243
1089,ENSG00000116191,288.6408887,-0.095779596,0.178992869,-0.535102858,0.592578734,0.883061573
1090,ENSG00000116194,69.88642282,-0.01254341,0.260300357,-0.048188217,0.961566241,0.990545198
1091,ENSG00000116199,231.5885697,0.351936223,0.177314795,1.984810247,0.047165587,0.475692832
1092,ENSG00000186283,218.3380038,0.0095556,0.112003467,0.085315215,0.932010796,0.982348531
1093,ENSG00000143322,225.1981784,-0.133674702,0.097602562,-1.369581893,0.170817455,0.640814219
1094,ENSG00000057252,460.3241647,0.199734378,0.096569042,2.0683065,0.038611211,0.469184395
1095,ENSG00000169905,572.3704723,0.102079164,0.078627292,1.298266307,0.19419584,0.66070941
1096,ENSG00000143337,625.876765,0.180695612,0.097842951,1.846792334,0.064777243,0.513675311
1097,ENSG00000135837,1084.769014,0.022030841,0.067864858,0.324628109,0.745462551,0.931802565
1098,ENSG00000116260,558.3469512,0.128531455,0.122532708,1.048956292,0.294198235,0.738198353
1099,ENSG00000121454,66.17476538,0.110105852,0.18296877,0.601774018,0.547324572,0.864418722
1100,ENSG00000230124,221.1754331,0.04683473,0.124973563,0.374757103,0.70784112,0.920819863
1101,ENSG00000143324,262.5323438,0.110100514,0.100239784,1.09837142,0.272042337,0.724481164
1102,ENSG00000135835,61.71815025,0.117741926,0.175566516,0.670639988,0.502449902,0.842545874
1103,ENSG00000135823,314.5853929,0.099722571,0.095452011,1.044740387,0.296142973,0.739395416
1104,ENSG00000153029,390.4684447,0.083271275,0.088510339,0.940808451,0.346803029,0.764006742
1105,ENSG00000162783,544.574409,0.208776829,0.106964592,1.951831217,0.050958247,0.483281436
1106,ENSG00000198216,116.954215,0.068738267,0.249829527,0.275140684,0.783208156,0.945289215
1107,ENSG00000135821,6085.843496,0.411856897,0.186894193,2.20369017,0.027546141,0.430177841
1108,ENSG00000203730,23.06319679,-0.234321895,0.302258597,-0.775236494,0.438199927,0.809559487
1109,ENSG00000135828,403.0418973,0.119004596,0.118913902,1.000762683,0.316941555,0.748276028
1110,ENSG00000143333,8.084787129,-0.184859872,0.552364242,-0.334670238,0.737873855,0.930096705
1111,ENSG00000135838,920.7488165,0.226121268,0.17878806,1.264744795,0.205962827,0.673884175
1112,ENSG00000135829,738.3887406,0.038333922,0.066639663,0.575241828,0.565127758,0.870908234
1113,ENSG00000135862,41.32222087,-0.59171492,0.369166787,-1.60283899,0.108970206,0.572315754
1114,ENSG00000116698,999.590941,0.181413507,0.103003853,1.761230293,0.078199433,0.535207049
1115,ENSG00000116701,4596.662297,0.260390518,0.146180021,1.781300324,0.074863402,0.531750338
1116,ENSG00000162704,2237.723711,0.251126137,0.105550576,2.379201959,0.017350167,0.375583377
1117,ENSG00000143344,41.8175944,0.169287856,0.266842684,0.634410708,0.525812823,0.851911234
1118,ENSG00000198756,21.27081615,-0.490613248,0.54726558,-0.896481097,0.369995872,0.777112
1119,ENSG00000198860,88.18814488,-0.221105487,0.135458799,-1.632271134,0.102622381,0.565538702
1120,ENSG00000116667,97.92557527,-0.286017887,0.282624156,-1.012007928,0.311534263,0.747149516
1121,ENSG00000116406,591.8121835,0.155039455,0.065078988,2.382327381,0.017203595,0.375583377
1122,ENSG00000135842,4024.01249,0.136045768,0.180603032,0.753286182,0.45127796,0.814003814
1123,ENSG00000121481,120.7819073,0.296472298,0.1427138,2.077390539,0.037765529,0.465155747
1124,ENSG00000121486,201.2305323,0.089499259,0.111783863,0.800645613,0.423336836,0.803312386
1125,ENSG00000116668,120.6909333,0.346181795,0.205513643,1.684471113,0.092090658,0.551473249
1126,ENSG00000116679,1160.80259,0.030350488,0.077454496,0.391849267,0.69516959,0.916590966
1127,ENSG00000143341,9.931736322,-1.164986474,0.652610568,-1.785117391,0.074242278,0.531750338
1128,ENSG00000116690,17.98447234,-0.192143434,0.293908927,-0.653751611,0.513271847,0.847941551
1129,ENSG00000047410,1096.856625,0.057282231,0.077579164,0.738371343,0.460288824,0.81946243
1130,ENSG00000157181,93.9045576,0.205492523,0.140286686,1.464804166,0.142974355,0.617013308
1131,ENSG00000262180,16.43056889,-0.325895069,0.35986675,-0.905599276,0.365147992,0.773537194
1132,ENSG00000116703,5.119253838,-0.5099354,0.685108854,-0.744312961,0.456687162,0.817490387
1133,ENSG00000073756,241.1036771,-0.025307577,0.201825666,-0.125393256,0.900212227,0.975127766
1134,ENSG00000116711,40.35719404,0.310361096,0.282980676,1.096757209,0.272747541,0.724968109
1135,ENSG00000150681,502.3771969,-0.026526772,0.149090458,-0.177924013,0.858782652,0.964158279
1136,ENSG00000090104,7.37795665,-0.39342462,0.609809719,-0.645159641,0.518823737,0.84966968
1137,ENSG00000116741,1744.176833,0.462364858,0.163752495,2.823559159,0.004749366,0.28066848
1138,ENSG00000116750,159.0934145,0.014448288,0.157160994,0.091933042,0.926751239,0.981469584
1139,ENSG00000116747,389.4991738,-0.032159605,0.085698148,-0.375266048,0.707462614,0.920795802
1140,ENSG00000023572,21.64282861,-0.082037075,0.294064686,-0.27897629,0.780263021,0.944351076
1141,ENSG00000134371,430.7121781,0.16697818,0.079074409,2.111658903,0.034715716,0.452743827
1142,ENSG00000162630,52.76326844,0.307632077,0.196636417,1.564471535,0.117706873,0.58579995
1143,ENSG00000000971,26.18000664,-0.23454381,0.36232149,-0.647336184,0.517414388,0.849249303
1144,ENSG00000066279,26.44966108,0.158648517,0.356160685,0.445440847,0.656001199,0.903891904
1145,ENSG00000177888,105.5235727,-0.033242344,0.179438485,-0.185257607,0.853026987,0.962144104
1146,ENSG00000213047,211.9714655,0.107722695,0.122746443,0.877603399,0.380158984,0.780374398
1147,ENSG00000151414,697.3359873,0.099696421,0.102165742,0.975830248,0.329148592,0.755694933
1148,ENSG00000081237,9174.838694,0.090247209,0.062960031,1.433404765,0.151742197,0.623803342
1149,ENSG00000162702,361.1149255,0.155396952,0.13601344,1.14251174,0.253241369,0.71077114
1150,ENSG00000118193,18.30667499,0.638905231,0.419470519,1.523123085,0.127727914,0.599372767
1151,ENSG00000118197,152.95767,0.050190234,0.131753834,0.380939458,0.703248172,0.919355078
1152,ENSG00000118200,38.82930763,-0.334632235,0.262210841,-1.276195266,0.201886502,0.669030396
1153,ENSG00000170128,44.69989849,0.330143336,0.316018081,1.044697619,0.296162745,0.739395416
1154,ENSG00000116852,2018.941859,-0.077614399,0.084482576,-0.918703045,0.358250917,0.770634689
1155,ENSG00000232237,9.003886663,-0.410854092,0.478731222,-0.858214533,0.390774013,0.786081771
1156,ENSG00000116857,81.07218053,-0.036815345,0.158190368,-0.232728107,0.815972542,0.954381062
1157,ENSG00000174307,8.264273904,-0.090188126,0.567762302,-0.158848387,0.873788326,0.967397217
1158,ENSG00000159176,262.379808,-0.037865468,0.092305216,-0.410220242,0.681644393,0.913357594
1159,ENSG00000134369,92.70226792,-0.132479676,0.214179646,-0.618544657,0.53621637,0.858301499
1160,ENSG00000198700,350.314725,-0.087358672,0.090678874,-0.963385056,0.335354323,0.757810421
1161,ENSG00000198892,116.5574817,0.382391763,0.431615757,0.88595413,0.375642246,0.779337493
1162,ENSG00000163431,9.802220696,0.607078862,0.791151529,0.767335763,0.442881911,0.809559487
1163,ENSG00000134375,67.99896136,0.088014055,0.186003622,0.473184628,0.636081464,0.897569738
1164,ENSG00000176393,410.4425127,-0.019788804,0.122529742,-0.161502043,0.871698002,0.967062355
1165,ENSG00000163435,7.146181623,-0.901477499,0.654392009,-1.377580236,0.168332926,0.640013378
1166,ENSG00000170075,48.04501696,0.291785939,0.221090145,1.319760043,0.186915146,0.657006553
1167,ENSG00000143862,315.8905304,-0.001106598,0.102212957,-0.010826396,0.991361954,0.997838862
1168,ENSG00000143851,325.1413095,-0.083162036,0.105625825,-0.78732674,0.43109062,0.806394784
1169,ENSG00000133067,55.02544082,-1.096979672,0.347122025,-3.160213394,0.001576536,0.223465602
1170,ENSG00000077157,1082.004502,-0.0048463,0.152929755,-0.031689714,0.974719498,0.99367605
1171,ENSG00000143858,100.2276271,0.1256137,0.218181384,0.575730602,0.564797288,0.870908234
1172,ENSG00000117139,456.9722829,-0.086214221,0.081886381,-1.052851773,0.292408932,0.736297067
1173,ENSG00000183155,108.2335012,0.220166362,0.108782417,2.023914971,0.042978901,0.473777674
1174,ENSG00000117153,202.4286678,0.208599205,0.101093646,2.063425474,0.039072222,0.47052345
1175,ENSG00000159346,8864.064231,0.585980722,0.368715471,1.589249075,0.112004171,0.577151073
1176,ENSG00000159348,174.1211027,0.323012396,0.124966555,2.584790751,0.009743811,0.34404997
1177,ENSG00000163444,353.2002422,0.185970781,0.138259822,1.34508188,0.178598794,0.648252076
1178,ENSG00000143847,59.39581839,0.131939268,0.354068245,0.372637958,0.709417918,0.921370873
1179,ENSG00000163485,5.957367559,-0.274380111,0.82062479,-0.334355133,0.738111592,0.930096705
1180,ENSG00000133055,11.88384752,-0.800458724,0.511084191,-1.566197384,0.117302415,0.584954963
1181,ENSG00000133048,750.8838323,0.103074493,0.324618857,0.317524661,0.75084553,0.933242998
1182,ENSG00000133063,41.93400578,0.091917207,0.268990641,0.341711542,0.732567985,0.928719253
1183,ENSG00000159388,1251.713854,0.020351732,0.096534277,0.210823891,0.833024695,0.957989237
1184,ENSG00000058668,1258.047533,-0.016229555,0.100106534,-0.162122833,0.871209126,0.967062355
1185,ENSG00000122188,146.5319061,-0.257493148,0.166051373,-1.550683642,0.120977517,0.589517439
1186,ENSG00000058673,1119.478729,0.054603204,0.06295213,0.867376591,0.385735704,0.783412307
1187,ENSG00000257315,194.6178739,0.117045243,0.145361877,0.805199033,0.420704834,0.801692572
1188,ENSG00000182004,46.21750049,0.108480956,0.244460845,0.443755957,0.657219034,0.904746562
1189,ENSG00000143842,71.04737709,-0.321306817,0.23758939,-1.352361805,0.176259602,0.646735371
1190,ENSG00000143850,10.02541654,-1.564156336,0.584645269,-2.675393812,0.007464151,0.327485026
1191,ENSG00000158615,1080.57937,0.130155118,0.079421013,1.63879951,0.101255021,0.563212979
1192,ENSG00000133056,306.9916248,-0.33606813,0.168553401,-1.993837719,0.046169792,0.475692832
1193,ENSG00000198625,1714.774647,0.025683321,0.063892327,0.401978182,0.687700083,0.9137814
1194,ENSG00000170382,125.5363832,-0.342018308,0.157798685,-2.16743446,0.030201742,0.43921254
1195,ENSG00000163531,12.38055219,-1.023649363,0.583276166,-1.754999473,0.079259398,0.537776179
1196,ENSG00000184144,22.74355841,-0.007203524,0.33872978,-0.021266286,0.983033237,0.995108458
1197,ENSG00000174529,22.93239836,0.32888698,0.304527829,1.079989902,0.280146677,0.729485548
1198,ENSG00000117222,262.845229,0.123633836,0.103964826,1.189189078,0.234365271,0.702247737
1199,ENSG00000133059,309.4684089,-0.105256565,0.094862212,-1.109573161,0.267183002,0.722963846
1200,ENSG00000133069,658.6165966,0.959149693,0.34909189,2.747556506,0.006004116,0.303329122
