AIHelite.vs.AIHpartial,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
285,ENSG00000162512,31.1521587,0.010208168,0.376291367,0.02712836,0.978357355,0.996275115
286,ENSG00000134644,795.1564329,0.013873715,0.076805478,0.180634447,0.856654516,0.975377929
287,ENSG00000060688,156.7252388,-0.168748856,0.132749674,-1.271180945,0.203664284,0.837531333
288,ENSG00000121766,53.26983017,-0.1704283,0.190311992,-0.895520553,0.370508884,0.877647955
289,ENSG00000121769,27.44899685,-0.660516377,0.334995227,-1.971718774,0.048641719,0.807632706
290,ENSG00000168528,52.11112391,-0.29523031,0.447031956,-0.660423278,0.508982238,0.908689161
291,ENSG00000121764,24.06012118,0.158915704,0.293504389,0.541442344,0.588202728,0.930242233
292,ENSG00000162517,136.6160941,-0.067229016,0.127048246,-0.52916131,0.596693554,0.932429832
293,ENSG00000121753,12.77478623,-0.095282553,0.524029164,-0.181826813,0.855718642,0.97520666
294,ENSG00000134668,18.97984429,0.135054935,0.530572113,0.254545861,0.799073879,0.967679679
295,ENSG00000184007,1133.480721,-0.076207475,0.073496388,-1.036887342,0.299788364,0.858189493
296,ENSG00000121774,664.3577415,-0.028328819,0.072995529,-0.388089785,0.697949591,0.951155438
297,ENSG00000121775,101.5979466,-0.142003048,0.128392082,-1.106010947,0.268721781,0.849866627
298,ENSG00000025800,520.7181641,-0.003308074,0.091655323,-0.036092547,0.971208565,0.995643475
299,ENSG00000084652,365.2642384,-0.032908922,0.105431645,-0.312135144,0.754937819,0.96200998
300,ENSG00000160050,39.67926363,-0.228467599,0.232408314,-0.983044001,0.325585783,0.867771677
301,ENSG00000160051,21.2556666,0.026018304,0.299627958,0.086835369,0.930802373,0.99041716
302,ENSG00000222046,36.97541978,0.079653018,0.251834445,0.316291196,0.751781493,0.960767628
303,ENSG00000160055,62.82441114,-0.014363649,0.175760436,-0.081722883,0.934867081,0.99041716
304,ENSG00000084623,216.5653459,-0.292623937,0.118850768,-2.462112288,0.013812142,0.77486964
305,ENSG00000182866,842.1601014,-0.055131576,0.148212363,-0.371976905,0.709910045,0.952872949
306,ENSG00000116478,594.9886311,-0.050625428,0.073388597,-0.689826895,0.490303054,0.903976953
307,ENSG00000175130,257.732849,0.147177511,0.166967806,0.881472394,0.378062189,0.879972824
308,ENSG00000162526,7.224988917,-0.246095903,0.566821403,-0.434168332,0.664166207,0.946007392
309,ENSG00000225828,41.84776262,0.122438146,0.205928996,0.594564864,0.552134372,0.923592476
310,ENSG00000160058,596.9869996,0.112922632,0.07645509,1.476979916,0.139681021,0.815392512
311,ENSG00000176261,77.59729687,-0.126356212,0.165372853,-0.764068646,0.444826336,0.89763609
312,ENSG00000162521,522.0694236,-0.083423441,0.077834165,-1.071810059,0.283805354,0.852653383
313,ENSG00000162522,29.01667441,-0.308424044,0.350519814,-0.879904736,0.378910919,0.881054217
314,ENSG00000134684,251.3246266,0.003912469,0.122593587,0.031914139,0.974540523,0.995731981
315,ENSG00000116497,327.3359212,-0.098108738,0.102579469,-0.956416904,0.338861648,0.872988383
316,ENSG00000160097,21.45187157,0.023000322,0.330282089,0.069638418,0.944481458,0.99041716
317,ENSG00000116514,1150.930313,0.148853903,0.14672076,1.0145388,0.310325725,0.861858692
318,ENSG00000004455,394.9950903,-0.227068618,0.093455319,-2.429702462,0.015111222,0.791598303
319,ENSG00000142920,42.2580395,0.29093359,0.315906827,0.92094746,0.357077858,0.877647955
320,ENSG00000116525,220.6032442,0.160214379,0.125229181,1.279369373,0.200767014,0.834309095
321,ENSG00000160094,236.3851386,-0.01589929,0.117509481,-0.13530219,0.892372953,0.981403784
322,ENSG00000184389,14.13360094,-0.158721279,0.498142515,-0.318626245,0.750009949,0.960767628
323,ENSG00000134686,2033.705456,0.464707839,0.25062685,1.854182175,0.063713101,0.808449263
324,ENSG00000121903,22.55416902,0.416871723,0.310505205,1.342559535,0.179414641,0.825867691
325,ENSG00000163866,223.5083901,0.044753309,0.10419354,0.429520956,0.667544147,0.946007392
326,ENSG00000187513,8.213636343,-0.366126581,0.637798017,-0.574047852,0.565935421,0.92576762
327,ENSG00000116544,17.70487693,-0.434156692,0.390185943,-1.112691782,0.265840826,0.849866627
328,ENSG00000163867,85.20284204,-0.047650946,0.1804902,-0.264008495,0.791773373,0.965637069
329,ENSG00000197056,76.20975695,-0.148414789,0.204195772,-0.726825967,0.467332574,0.900869845
330,ENSG00000116560,1842.125324,-0.070710169,0.05199224,-1.360013904,0.173825524,0.823398213
331,ENSG00000146463,201.6794595,0.045400164,0.129251771,0.351253708,0.72539802,0.956426471
332,ENSG00000142687,794.7631101,0.086164391,0.132847231,0.648597565,0.51659853,0.910848441
333,ENSG00000020129,164.2031957,0.244864436,0.140955317,1.737177714,0.082355807,0.808449263
334,ENSG00000116819,31.56989301,-0.03798056,0.260099277,-0.14602332,0.883902979,0.979772397
335,ENSG00000126067,196.5282398,-0.167640178,0.106958804,-1.567334071,0.117036626,0.814137503
336,ENSG00000142686,45.53472569,-0.276884689,0.226382318,-1.223084435,0.221297807,0.843041821
337,ENSG00000092853,13.20805101,0.202371639,0.486702349,0.415801648,0.677555153,0.947616255
338,ENSG00000134698,1440.789826,0.164351379,0.14836489,1.107751161,0.267969297,0.849866627
339,ENSG00000092847,708.1351337,0.071368708,0.096979497,0.735915424,0.46178217,0.900753806
340,ENSG00000126070,495.2300383,0.012208484,0.083991909,0.145353098,0.884432094,0.979772397
341,ENSG00000116863,147.9193539,-0.170366581,0.131875311,-1.291876243,0.196400006,0.83412935
342,ENSG00000171812,22.63533401,-0.048613428,0.357986628,-0.13579677,0.891981945,0.981403784
343,ENSG00000054116,156.1519064,-0.159501914,0.119315344,-1.336809744,0.181284748,0.825867691
344,ENSG00000116871,1956.450497,0.104294796,0.126604041,0.823787261,0.410060447,0.889172924
345,ENSG00000054118,1207.237894,0.124394451,0.088408185,1.407046775,0.159413519,0.82223693
346,ENSG00000214193,37.05066442,0.238479814,0.336643254,0.708405146,0.478693698,0.901602138
347,ENSG00000142694,19.80135079,-0.587281064,0.305658246,-1.921365023,0.054685705,0.807632706
348,ENSG00000196182,1922.05968,0.238789803,0.145301654,1.643407331,0.100298684,0.808449263
349,ENSG00000181817,218.4492306,-0.102737196,0.135610016,-0.757592981,0.448694683,0.898189649
350,ENSG00000116885,16.60583969,-0.134464144,0.447400042,-0.300545668,0.763760967,0.962209567
351,ENSG00000116898,71.09881044,0.025629114,0.168673081,0.151945491,0.879229928,0.97823247
352,ENSG00000119535,17055.08489,0.253344315,0.179310112,1.41288359,0.157689955,0.82223693
353,ENSG00000163874,289.8031216,0.016991257,0.112905641,0.150490773,0.88037743,0.978409422
354,ENSG00000163875,193.6146184,-0.018457274,0.121450089,-0.151974151,0.879207323,0.97823247
355,ENSG00000163877,185.2935276,-0.154436328,0.107494522,-1.436690218,0.150806036,0.820790405
356,ENSG00000163879,7.035774286,0.319446308,0.558380551,0.57209426,0.567258118,0.92576762
357,ENSG00000134697,117.6208108,-0.245408454,0.168986153,-1.452240024,0.146434878,0.81840061
358,ENSG00000116922,59.38398959,-0.08597065,0.208327151,-0.412671365,0.679847408,0.948187801
359,ENSG00000134690,11.45512147,-0.200369709,0.447223184,-0.448030684,0.654131052,0.945486602
360,ENSG00000185090,10.34759484,0.230434172,0.577852199,0.398777009,0.690057519,0.948915829
361,ENSG00000196449,35.35203629,-0.300257419,0.239892841,-1.251631428,0.210704197,0.838303557
362,ENSG00000197982,43.61563748,0.085176912,0.226687972,0.375745175,0.70710635,0.952146102
363,ENSG00000188786,515.5145514,0.125059538,0.130322972,0.959612382,0.337250335,0.872203619
364,ENSG00000204084,247.5772203,0.156984828,0.147108725,1.067134719,0.285911006,0.853983574
365,ENSG00000183431,281.2373111,0.121827974,0.114918084,1.060128826,0.289085995,0.856385363
366,ENSG00000183386,285.9029858,0.443736401,0.226192638,1.961763234,0.049790056,0.807632706
367,ENSG00000183520,63.17952372,-0.057310039,0.197622029,-0.289998231,0.771817591,0.963095456
368,ENSG00000116954,63.85046819,0.362180666,0.185719798,1.9501457,0.051158756,0.807632706
369,ENSG00000214114,51.53538347,-0.178214173,0.17886864,-0.996341074,0.319084453,0.863616693
370,ENSG00000174574,454.9234643,0.011032643,0.095556541,0.115456699,0.90808314,0.984917843
371,ENSG00000168653,61.12057633,-0.523280561,0.247760963,-2.112037964,0.034683193,0.807632706
372,ENSG00000127603,3814.220583,0.016862608,0.090858581,0.185591808,0.852764878,0.975103481
373,ENSG00000090621,416.8055026,-0.09439598,0.117905455,-0.800607401,0.423358965,0.891765874
374,ENSG00000116983,43.51653898,-0.500707827,0.359140012,-1.394185583,0.16326157,0.82223693
375,ENSG00000084072,142.2530664,-0.221525663,0.162529287,-1.362989201,0.172885914,0.823398213
376,ENSG00000116985,44.48257013,-0.119663657,0.259237126,-0.461599228,0.644368748,0.943793727
377,ENSG00000043514,58.39373905,-0.207351887,0.202470415,-1.024109557,0.305783531,0.861585957
378,ENSG00000116990,163.4313448,-0.235070103,0.18197558,-1.291767298,0.196437743,0.83412935
379,ENSG00000168389,39.64332656,-0.380287954,0.308720907,-1.231817949,0.218017097,0.843041821
380,ENSG00000131236,3660.701013,0.113973763,0.12999107,0.876781482,0.380605339,0.881519226
381,ENSG00000131238,1186.297333,-0.000369558,0.14815293,-0.002494435,0.998009731,0.99961126
382,ENSG00000117000,310.4987863,0.176416976,0.106389827,1.658212833,0.097274515,0.808449263
383,ENSG00000084073,223.7495615,0.043998394,0.155994239,0.282051404,0.777904095,0.964787746
384,ENSG00000049089,86.73724077,0.354041926,0.314958314,1.124091382,0.260974261,0.84633717
385,ENSG00000084070,4627.704796,0.486338835,0.218104281,2.229845434,0.025757706,0.807632706
386,ENSG00000187801,19.47864189,0.139219317,0.334797911,0.415830902,0.677533745,0.947616255
387,ENSG00000187815,42.88720691,-0.061786787,0.259513485,-0.238087,0.811813618,0.968908949
388,ENSG00000164002,22.27110414,0.397492742,0.349520064,1.137253004,0.255432535,0.845469076
389,ENSG00000117010,22.64626777,-0.239071196,0.341968334,-0.699103315,0.484487467,0.903279763
390,ENSG00000117016,32.62087286,0.047435395,0.257568134,0.184166397,0.85388292,0.975103481
391,ENSG00000066136,531.1036131,0.178975221,0.103758769,1.724916576,0.084542508,0.808449263
392,ENSG00000117013,7.436285925,0.674695709,0.661588176,1.019812224,0.307817525,0.861823763
393,ENSG00000179862,38.92256185,0.158979751,0.302727155,0.52515854,0.599472984,0.932914645
394,ENSG00000171793,101.0756051,-0.216218596,0.187914687,-1.15062106,0.249888165,0.845469076
395,ENSG00000171790,33.89148255,0.118883212,0.274520932,0.433057005,0.664973357,0.946007392
396,ENSG00000010803,139.4712634,-0.128795266,0.146950885,-0.876451109,0.380784844,0.881609576
397,ENSG00000127124,317.8003524,0.079435379,0.182264789,0.435824055,0.66296439,0.946007392
398,ENSG00000198815,450.1090009,0.022799322,0.084241258,0.270643176,0.786665485,0.965637069
399,ENSG00000127125,182.4972194,-0.157850378,0.124184694,-1.271093672,0.203695326,0.837531333
400,ENSG00000186409,71.59463986,-0.044607871,0.223015578,-0.200021322,0.841463905,0.973870571
401,ENSG00000171960,53.4675877,0.076188723,0.195169827,0.390371421,0.696261918,0.951089285
402,ENSG00000065978,5743.018647,0.379025549,0.284975773,1.33002727,0.183509287,0.829499473
403,ENSG00000117385,159.0622401,-0.075354658,0.132327208,-0.569457022,0.569046029,0.92576762
404,ENSG00000164008,50.01518183,-0.376340703,0.215697358,-1.744762695,0.081026185,0.808449263
405,ENSG00000177868,24.76473327,0.486321689,0.290866747,1.671974172,0.094529415,0.808449263
406,ENSG00000164010,80.04119888,0.137699591,0.219145349,0.628348224,0.529775847,0.91561699
407,ENSG00000164011,54.43449977,-0.160441818,0.200613203,-0.799757022,0.423851588,0.892035122
408,ENSG00000117394,800.9342832,0.44461797,0.223574664,1.988677798,0.046736778,0.807632706
409,ENSG00000117395,40.42347531,-0.413485672,0.240664429,-1.71810048,0.085778289,0.808449263
410,ENSG00000066056,9.876884019,-1.248882867,0.636605045,-1.961786005,0.049787404,0.807632706
411,ENSG00000117400,37.5573092,0.195339283,0.317136345,0.615947324,0.537929287,0.918239536
412,ENSG00000117399,20.83384577,-0.349407857,0.372593008,-0.937773519,0.348360813,0.877647955
413,ENSG00000066322,346.9240371,-0.002551698,0.111363504,-0.022913229,0.981719488,0.997187575
414,ENSG00000159479,81.70056355,0.206210092,0.162935844,1.26559072,0.20565965,0.837684033
415,ENSG00000198198,886.4697745,0.015197416,0.077168124,0.196939042,0.843875241,0.974191558
416,ENSG00000178922,14.67755011,-0.503206314,0.364870762,-1.379135757,0.167852901,0.823010852
417,ENSG00000142949,48.63324537,0.242886897,0.507575736,0.478523459,0.632277682,0.939653032
418,ENSG00000066135,347.8008782,-0.030798708,0.084718002,-0.363543839,0.716198671,0.954637626
419,ENSG00000126091,81.14350129,-0.239896135,0.213493619,-1.123668875,0.261153525,0.84633717
420,ENSG00000117408,148.1189269,0.030436886,0.145221427,0.209589501,0.833988075,0.972703614
421,ENSG00000132768,73.18707231,-0.001680795,0.199475881,-0.008426055,0.993277061,0.999343144
422,ENSG00000117410,1016.527813,0.102282019,0.151326827,0.67590143,0.49910323,0.905475895
423,ENSG00000117411,15.93466044,-0.114828099,0.357560583,-0.321143057,0.748101982,0.96037665
424,ENSG00000159214,13.97680328,-0.373339714,0.491474667,-0.759631654,0.447474792,0.897716463
425,ENSG00000196517,168.2332758,0.149718291,0.41382909,0.361787739,0.717510656,0.954687315
426,ENSG00000178028,195.4326655,-0.083579459,0.126841262,-0.658929575,0.509940993,0.909345662
427,ENSG00000117419,120.7507863,-0.127558163,0.178961987,-0.712766798,0.475990074,0.900991527
428,ENSG00000187147,280.4898651,0.031848335,0.091583703,0.347751119,0.728027102,0.957422484
429,ENSG00000126106,23.4146416,0.05344362,0.271994852,0.196487615,0.844228525,0.974191558
430,ENSG00000198520,81.82188493,-0.042670077,0.191894028,-0.222362713,0.824031536,0.969807691
431,ENSG00000142945,17.34336591,0.32555705,0.329132048,0.989138103,0.322595577,0.866494631
432,ENSG00000142937,870.2853524,-0.307894245,0.189918451,-1.621191851,0.1049765,0.808449263
433,ENSG00000142959,7.184354939,-0.339218864,0.568591025,-0.59659553,0.550777456,0.923256324
434,ENSG00000173846,252.7046765,-0.027537382,0.153902063,-0.178927957,0.857994271,0.975442217
435,ENSG00000188396,24.62393685,-0.101391406,0.352594999,-0.287557696,0.773685331,0.963095456
436,ENSG00000222009,58.84158641,0.17783477,0.254788177,0.697971045,0.485195302,0.903279763
437,ENSG00000117425,15.49640959,-0.014300897,0.425722846,-0.033592035,0.973202474,0.995680894
438,ENSG00000070785,68.99332435,-0.013752009,0.193386178,-0.071111646,0.9433089,0.99041716
439,ENSG00000126107,351.3383555,0.210514889,0.147383097,1.428351649,0.153190669,0.82223693
440,ENSG00000126088,129.0761189,-0.023759612,0.165162965,-0.143855569,0.885614521,0.979975031
441,ENSG00000162415,30.52011381,0.520314943,0.34136577,1.524215338,0.127454928,0.814137503
442,ENSG00000186603,7.273802617,-0.004024658,0.571380757,-0.007043741,0.994379954,0.999437384
443,ENSG00000132781,62.59311052,-0.255719493,0.2015375,-1.268843232,0.204496983,0.837684033
444,ENSG00000132773,51.51940429,-0.191260689,0.183646162,-1.041463033,0.297660701,0.856385363
445,ENSG00000070759,129.2228284,-0.068939358,0.141345184,-0.487737577,0.625735731,0.938544999
446,ENSG00000280670,15.64319126,0.456820999,0.498564446,0.916272717,0.359523874,0.877647955
447,ENSG00000132763,34.81854962,-0.407136551,0.290268611,-1.402619969,0.160730194,0.82223693
448,ENSG00000117450,126.2753648,-0.091169395,0.152444038,-0.598051563,0.549805528,0.923200213
449,ENSG00000117448,155.5254528,-0.110476639,0.151542146,-0.729015932,0.465991917,0.900869845
450,ENSG00000132780,292.5966902,-0.011740569,0.105516603,-0.1112675,0.911404227,0.986107085
451,ENSG00000159588,92.74849515,0.076676571,0.191956021,0.399448636,0.689562663,0.948915829
452,ENSG00000159592,883.0906123,0.107646389,0.06987962,1.540454689,0.12344956,0.814137503
453,ENSG00000159596,71.30387098,-0.422450676,0.163496856,-2.583845874,0.009770545,0.76795876
454,ENSG00000197429,65.65712317,-0.010308378,0.205720008,-0.050108779,0.960035704,0.993186764
455,ENSG00000086015,123.2467543,-0.084614874,0.154024527,-0.549359742,0.582758596,0.928645471
456,ENSG00000117461,14.99918443,0.623201115,0.397312971,1.568539565,0.116755264,0.814137503
457,ENSG00000085998,90.78109683,0.063740202,0.183710105,0.346960786,0.728620779,0.957422484
458,ENSG00000085999,9.569254528,0.205852963,0.554578584,0.371188086,0.710497446,0.952926721
459,ENSG00000132128,234.299341,0.013093038,0.101712711,0.128725676,0.897574718,0.981418532
460,ENSG00000173660,83.59528444,-0.003728841,0.178996043,-0.020831972,0.983379693,0.997187575
461,ENSG00000117481,157.1327043,-0.475458088,0.162552698,-2.92494737,0.003445145,0.680821416
462,ENSG00000117480,67.10117449,-0.268116002,0.240626343,-1.114242104,0.265175337,0.849866627
463,ENSG00000079277,680.954176,0.316657469,0.158973854,1.99188396,0.046383791,0.807632706
464,ENSG00000142961,328.4037536,-0.007319359,0.105710387,-0.069239737,0.944798794,0.99041716
465,ENSG00000123472,125.5591186,-0.066071306,0.172982608,-0.381953465,0.702495882,0.951155438
466,ENSG00000186118,8.247306962,-0.180995,0.596327586,-0.303516061,0.761496609,0.962110213
467,ENSG00000159658,808.1269323,-0.025165013,0.073095407,-0.344276256,0.730638539,0.957422484
468,ENSG00000162366,777.528791,0.098820568,0.382616914,0.258275483,0.796194306,0.966622775
469,ENSG00000162367,329.699306,0.247806179,0.297822931,0.832058762,0.405375777,0.886774822
470,ENSG00000123473,200.2698511,0.212020254,0.338691459,0.62599823,0.531316102,0.915831938
471,ENSG00000162368,377.3165144,-0.166953766,0.117697477,-1.418499108,0.156045099,0.82223693
472,ENSG00000186564,28.79503687,0.294113956,0.338689301,0.868388683,0.385181588,0.882839612
473,ENSG00000117834,40.5557117,-0.096118956,0.328989599,-0.292164119,0.770161144,0.963095456
474,ENSG00000132122,77.47840182,0.136600759,0.253751347,0.538325256,0.590352518,0.930792935
475,ENSG00000162373,17.94735914,-0.433498572,0.428528376,-1.01159829,0.311730164,0.861858692
476,ENSG00000185104,184.8958243,-0.20505093,0.106828325,-1.919443473,0.054928234,0.807632706
477,ENSG00000123080,24.36538969,-0.542988345,0.331422802,-1.638355423,0.101347572,0.808449263
478,ENSG00000123091,966.9455559,-0.017824543,0.279446142,-0.063785255,0.949141219,0.991051803
479,ENSG00000085831,22.74009471,0.264151888,0.342504407,0.771236463,0.440566785,0.897375798
480,ENSG00000085832,755.0215145,0.011041682,0.087674727,0.125939165,0.89978008,0.982019681
481,ENSG00000117859,385.0595963,0.117209537,0.106323042,1.102390743,0.270291834,0.851179205
482,ENSG00000078618,1062.133653,0.138589985,0.123771298,1.119726367,0.262830385,0.848202382
483,ENSG00000117862,206.1292588,0.037384959,0.122699885,0.30468618,0.760605176,0.962110213
