Non-elite.vs.Healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8787,ENSG00000100906,912.5726968,0.299641179,0.138591848,2.162040438,0.030615059,0.365433465
8788,ENSG00000174373,370.0486809,0.059611897,0.116280762,0.512654857,0.608192773,0.867690925
8789,ENSG00000100916,12.00583242,-0.27859935,0.407861039,-0.683074192,0.494559962,0.809575455
8790,ENSG00000151332,42.32283859,0.219952364,0.256765366,0.856627852,0.391650588,0.751425764
8791,ENSG00000100934,269.7747805,0.046264941,0.090022605,0.51392582,0.607303855,0.867231597
8792,ENSG00000092208,27.52426015,-0.043108714,0.247842958,-0.173935601,0.861916074,0.964409572
8793,ENSG00000182400,150.4159857,0.234754835,0.135370593,1.734164196,0.082888954,0.472258096
8794,ENSG00000100941,424.6782894,0.01870881,0.095361843,0.196187586,0.844463345,0.958634737
8795,ENSG00000150527,52.51648077,0.199460595,0.196035317,1.017472758,0.308928585,0.692492541
8796,ENSG00000165355,295.8162684,0.115366343,0.10591265,1.089259334,0.27603954,0.667235469
8797,ENSG00000179476,28.05198569,-0.31127117,0.252706572,-1.231749405,0.218042708,0.618087344
8798,ENSG00000179454,266.0719977,0.174033011,0.100606703,1.729835141,0.083659734,0.473371158
8799,ENSG00000198718,111.5837407,-0.006994636,0.12760866,-0.054813174,0.956287305,0.990099828
8800,ENSG00000185246,109.8273013,0.042860305,0.136502254,0.313989723,0.753528844,0.932260238
8801,ENSG00000100442,54.55951236,-0.149466265,0.20191853,-0.74023055,0.459160113,0.789940984
8802,ENSG00000187790,68.57732716,-0.059225324,0.181609989,-0.326112702,0.744339087,0.92840734
8803,ENSG00000129534,314.8917836,0.124090047,0.108184929,1.147017868,0.251374236,0.644977729
8804,ENSG00000213741,239.53857,-0.150358396,0.190051469,-0.791145664,0.428858995,0.772793628
8805,ENSG00000165501,31.23905156,-0.053241798,0.239125603,-0.222652018,0.823806348,0.951944355
8806,ENSG00000165502,238.0478565,0.11997116,0.106950477,1.121744975,0.261970888,0.655077499
8807,ENSG00000165506,73.02164723,-0.200279109,0.190189832,-1.053048456,0.292318785,0.680568333
8808,ENSG00000100479,36.51962534,0.156427255,0.302147901,0.517717495,0.60465539,0.865568771
8809,ENSG00000197776,36.34846218,-0.155010419,0.271720115,-0.57047826,0.568353363,0.848132028
8810,ENSG00000165516,203.6693671,-0.004984426,0.103971745,-0.047940198,0.961763903,0.99107539
8811,ENSG00000165525,356.6820252,-0.160658503,0.091222972,-1.761162776,0.078210856,0.465134284
8812,ENSG00000165527,1286.407368,0.024650644,0.06235564,0.395323415,0.692604221,0.904917343
8813,ENSG00000100483,159.0715214,0.15005979,0.162532516,0.92326012,0.355871665,0.728128554
8814,ENSG00000100485,849.3030618,0.238729339,0.1301559,1.834179929,0.06662729,0.443115614
8815,ENSG00000087299,28.70616188,-0.245237175,0.218572818,-1.121993012,0.261865411,0.655054751
8816,ENSG00000125375,146.3975343,-0.245980721,0.125588854,-1.958619042,0.050157418,0.412396164
8817,ENSG00000100490,46.57666547,-0.081562275,0.207172701,-0.393692192,0.693808307,0.90593645
8818,ENSG00000012983,198.5369592,-0.062438592,0.123621998,-0.505076713,0.613504957,0.870194338
8819,ENSG00000198513,20.3033384,0.277002064,0.333996678,0.829355746,0.406903135,0.760006267
8820,ENSG00000151748,71.35405688,-0.206293439,0.156447536,-1.318610987,0.187299199,0.590202139
8821,ENSG00000100503,2474.604876,0.154035486,0.084395945,1.825152692,0.06797799,0.445856384
8822,ENSG00000100504,1475.362723,0.412316632,0.195937082,2.104331798,0.035349514,0.383044583
8823,ENSG00000131969,164.0477269,0.462212113,0.241572708,1.913345742,0.055703806,0.423571198
8824,ENSG00000100505,23.03024771,0.356310052,0.394412847,0.903393626,0.366317022,0.734591214
8825,ENSG00000139921,208.8468575,0.156322519,0.12783698,1.222827063,0.221395021,0.618087344
8826,ENSG00000139926,5.94199321,-0.228933655,0.596967036,-0.383494634,0.701353048,0.908300875
8827,ENSG00000186469,581.5528539,0.040463503,0.079910438,0.506360675,0.612603476,0.869495419
8828,ENSG00000087302,138.5195649,-0.056389462,0.129437077,-0.435651542,0.663089569,0.893219341
8829,ENSG00000087303,14.49849303,-0.049520189,0.395774708,-0.125122167,0.900426834,0.975700787
8830,ENSG00000168229,231.4317423,-0.794299952,0.214791075,-3.698011907,0.000217295,0.100364574
8831,ENSG00000125384,505.6169508,0.008570045,0.115782729,0.074018336,0.940995795,0.986173519
8832,ENSG00000087301,92.98045258,0.19576485,0.165959839,1.179591706,0.238162643,0.634801588
8833,ENSG00000197930,534.4500429,0.134047145,0.101411493,1.321814131,0.186230052,0.590074117
8834,ENSG00000100519,153.2964524,0.023038199,0.130272219,0.176846601,0.859628884,0.964011732
8835,ENSG00000198252,286.6210689,-0.066998573,0.121129633,-0.553114634,0.580184916,0.85377676
8836,ENSG00000100522,35.96585212,0.265954912,0.209252783,1.270974312,0.203737787,0.604733316
8837,ENSG00000100523,482.0291144,-0.014660898,0.0974062,-0.15051298,0.88035991,0.970500376
8838,ENSG00000100526,6.941881025,-0.460256957,0.538893577,-0.854077644,0.39306197,0.751522437
8839,ENSG00000100528,121.2495487,-0.123716967,0.136104919,-0.90898234,0.363359448,0.732891786
8840,ENSG00000197045,184.6221906,0.200966656,0.134103414,1.498594627,0.133978827,0.543750729
8841,ENSG00000100532,38.8632438,0.229370292,0.23866363,0.961060939,0.336521528,0.714067556
8842,ENSG00000020577,54.96978182,0.1551724,0.25999996,0.596817014,0.550629557,0.84042407
8843,ENSG00000131979,307.4615458,0.254554938,0.115941899,2.195538794,0.028124971,0.358811171
8844,ENSG00000198554,25.7717193,0.092517881,0.302084389,0.306265019,0.759402871,0.934908661
8845,ENSG00000180008,158.8496163,-0.065989484,0.131968544,-0.500039499,0.617047265,0.872468198
8846,ENSG00000168175,429.3976109,-0.116146303,0.072836729,-1.594611726,0.110799089,0.507138727
8847,ENSG00000131981,714.0593165,0.818058308,0.308757748,2.649515075,0.008060738,0.270264731
8848,ENSG00000126787,9.218625831,0.378093401,0.550178883,0.687219034,0.491944711,0.808106463
8849,ENSG00000178974,222.6033763,0.078348031,0.099616031,0.78650023,0.431574484,0.774221247
8850,ENSG00000126775,171.8214967,-0.009838695,0.099332762,-0.099047836,0.921100289,0.980919538
8851,ENSG00000126777,378.9920918,-0.017741222,0.122267323,-0.145101909,0.884630411,0.971913601
8852,ENSG00000139946,657.2429436,0.194173781,0.129562463,1.498688562,0.133954445,0.543750729
8853,ENSG00000070269,263.4014536,0.182140481,0.108782462,1.674355201,0.094060812,0.486831921
8854,ENSG00000070367,263.6157327,0.166024648,0.091987732,1.80485642,0.071097153,0.453947499
8855,ENSG00000053770,302.3532704,-0.023780875,0.093089828,-0.255461589,0.798366607,0.9460054
8856,ENSG00000139977,180.3823805,-0.18588565,0.134435011,-1.382717553,0.166751488,0.574362226
8857,ENSG00000131966,163.2605366,0.069411751,0.09646669,0.719541126,0.471807572,0.798379952
8858,ENSG00000100567,402.3934341,0.028509975,0.096028088,0.296892045,0.76654893,0.936565518
8859,ENSG00000032219,577.3499458,0.084377062,0.098895714,0.853192304,0.393552671,0.751783096
8860,ENSG00000100575,16.91281384,-0.083980418,0.339322864,-0.247494134,0.804525831,0.948118512
8861,ENSG00000100578,199.9661107,-0.077834382,0.147062269,-0.529261394,0.596624133,0.861464553
8862,ENSG00000165617,50.0127381,0.425782345,0.432508012,0.984449612,0.324894495,0.704433661
8863,ENSG00000100592,106.8440418,-0.032972042,0.142612209,-0.231200697,0.817158889,0.951345321
8864,ENSG00000181619,34.49005111,-0.171982029,0.23036636,-0.746558781,0.455329937,0.787774294
8865,ENSG00000126790,92.11892497,-0.068360263,0.164919145,-0.414507746,0.678502295,0.898839061
8866,ENSG00000050130,139.9439987,0.355292969,0.108121804,3.286043674,0.001016053,0.156010251
8867,ENSG00000139970,199.5056584,-0.073776476,0.175380089,-0.420666204,0.673998843,0.897712254
8868,ENSG00000126773,458.3915205,0.118008371,0.080464474,1.46658972,0.142487698,0.552610154
8869,ENSG00000100612,422.8693797,0.136123651,0.118551206,1.148226625,0.250875021,0.644977729
8870,ENSG00000100614,1718.696374,0.348885299,0.189966877,1.836558591,0.066275085,0.442273153
8871,ENSG00000020426,31.59499711,-0.032638074,0.254837283,-0.128074171,0.898090276,0.975646119
8872,ENSG00000126814,30.44829724,0.142525531,0.278920177,0.510990393,0.609357784,0.868200026
8873,ENSG00000139974,50.6666889,0.128489833,0.180407957,0.712218211,0.476329661,0.800041302
8874,ENSG00000027075,1000.057586,-0.232934247,0.107114511,-2.174628298,0.029657982,0.362573018
8875,ENSG00000182107,14.99348496,-0.153176436,0.329657021,-0.464653947,0.642179293,0.883479123
8876,ENSG00000100644,630.6019222,0.243736005,0.110582964,2.20410085,0.027517252,0.357856703
8877,ENSG00000023608,17.42171555,-0.493226627,0.30722642,-1.605417353,0.108401988,0.505506134
8878,ENSG00000154001,389.4606944,-0.056599508,0.065212218,-0.86792797,0.385433766,0.747613845
8879,ENSG00000140006,37.49416935,-0.054041459,0.205782828,-0.262614037,0.79284808,0.944789069
8880,ENSG00000126821,183.081628,-0.028899292,0.120492223,-0.239843627,0.810451484,0.949438222
8881,ENSG00000054654,3188.575582,0.021713319,0.098574677,0.220272786,0.825658714,0.952640827
8882,ENSG00000140009,73.0831292,0.082527559,0.183740581,0.449152598,0.653321579,0.889170143
8883,ENSG00000100714,139.9580383,-0.144158213,0.127664633,-1.129194591,0.258815755,0.652142222
8884,ENSG00000089775,350.551921,-0.229314255,0.123146397,-1.862127195,0.062585164,0.433612429
8885,ENSG00000179841,73.7178474,-0.110920488,0.191167892,-0.580225511,0.561762552,0.844861888
8886,ENSG00000126804,290.416791,-0.003585698,0.124482504,-0.028804832,0.977020247,0.994687882
8887,ENSG00000126803,7.882971602,-0.255569099,0.537279093,-0.47567289,0.634307438,0.879649494
8888,ENSG00000126822,2051.030443,-0.045430789,0.135314477,-0.335742264,0.737065232,0.924816659
8889,ENSG00000070182,1895.421204,0.559568865,0.357031786,1.567280247,0.1170492,0.518814323
8890,ENSG00000258289,330.3812403,-0.01105621,0.095463106,-0.115816571,0.907797917,0.977227968
8891,ENSG00000176153,102.8139384,0.046980944,0.14602151,0.321739889,0.747649756,0.929625795
8892,ENSG00000139998,166.7220864,0.13515608,0.116059917,1.1645371,0.244206417,0.639306602
8893,ENSG00000257365,56.0366274,0.351132192,0.151156646,2.322968928,0.020180822,0.34128068
8894,ENSG00000125952,839.9251338,0.144261992,0.087331349,1.651892409,0.098556486,0.489582379
8895,ENSG00000033170,178.6187685,-0.154998085,0.152797516,-1.014401859,0.310391037,0.694124907
8896,ENSG00000196553,8.759891498,-0.392378672,0.471103837,-0.832892118,0.404905575,0.759655464
8897,ENSG00000171723,80.61207274,0.032132014,0.153983883,0.208671278,0.834704864,0.955320232
8898,ENSG00000072415,117.1748113,0.090388473,0.12500093,0.723102406,0.469616971,0.796968666
8899,ENSG00000100554,149.7906186,0.220292361,0.124074658,1.775482318,0.075818283,0.46118719
8900,ENSG00000134001,152.7214656,0.01150522,0.12682601,0.090716565,0.927717808,0.983084552
8901,ENSG00000100558,124.9974883,0.713444787,0.32316661,2.207668632,0.027267381,0.357494968
8902,ENSG00000198133,324.4685004,-0.013024894,0.116152769,-0.112135893,0.910715658,0.978365874
8903,ENSG00000054690,20.15795562,-0.864813676,0.356240709,-2.427610473,0.015198657,0.310217911
8904,ENSG00000100564,48.10947221,-0.336748941,0.189843456,-1.773824327,0.076092213,0.46118719
8905,ENSG00000081181,26.74311995,0.021520153,0.243204026,0.088486007,0.929490405,0.983164898
8906,ENSG00000100568,184.6765237,0.198526186,0.146386911,1.356174434,0.175043674,0.580670967
8907,ENSG00000072042,118.1338542,-0.171702688,0.12513247,-1.372167341,0.17001135,0.577659876
8908,ENSG00000072121,550.4740403,-0.060061431,0.085750036,-0.700424559,0.483662204,0.802666008
8909,ENSG00000182185,89.05425879,0.128460622,0.166242459,0.772730521,0.43968188,0.779861061
8910,ENSG00000185650,2922.176267,0.072786903,0.127115966,0.57260237,0.566913955,0.847596124
8911,ENSG00000072110,3431.384704,0.154139254,0.144753987,1.064835987,0.286950157,0.675129813
8912,ENSG00000139990,601.6427547,0.114396364,0.061762679,1.8521924,0.0639982,0.43673923
8913,ENSG00000081177,52.01694738,-0.102519755,0.185933575,-0.551378386,0.581374314,0.853894898
8914,ENSG00000100632,32.60006543,-0.157929008,0.25432248,-0.620979349,0.534613211,0.831839441
8915,ENSG00000029364,315.9175413,0.079654675,0.079328139,1.004116267,0.315322576,0.697561004
8916,ENSG00000175985,7.78402476,-1.852233581,0.528779179,-3.502848928,0.00046031,0.11314187
8917,ENSG00000100647,1887.15322,0.16009026,0.120892413,1.324237446,0.185424198,0.58888491
8918,ENSG00000100650,1348.126354,-0.044607732,0.061364665,-0.726928629,0.467269678,0.795353288
8919,ENSG00000100652,91.73531474,0.060540853,0.130607578,0.463532471,0.642982745,0.884149553
8920,ENSG00000100678,10.69457775,-0.813486326,0.472573224,-1.721397415,0.085178733,0.476577657
8921,ENSG00000133983,8.517326844,-0.356053966,0.456097814,-0.780652649,0.435006817,0.777591231
8922,ENSG00000213463,105.6432314,0.034829988,0.160437708,0.217093528,0.828135458,0.953228851
8923,ENSG00000134007,13.67856687,-0.153680985,0.424369704,-0.362139389,0.71724787,0.915497187
8924,ENSG00000133997,102.7510712,0.058672922,0.131266177,0.446976692,0.654891889,0.890280009
8925,ENSG00000133985,223.1961159,-0.089347062,0.130510667,-0.68459586,0.49359898,0.808425384
8926,ENSG00000006432,69.53934322,-0.482922518,0.224650498,-2.149661461,0.031582003,0.368990531
8927,ENSG00000100731,2547.990304,0.170206301,0.102792321,1.655827006,0.097756857,0.487773505
8928,ENSG00000197555,1275.919401,0.248582167,0.110798784,2.243545987,0.024861628,0.349125492
8929,ENSG00000182732,56.1960224,0.382408587,0.328784345,1.163098527,0.244789529,0.64001473
8930,ENSG00000205683,26.97609641,-0.563443978,0.309216007,-1.822169502,0.068429271,0.447033648
8931,ENSG00000119599,68.14446812,0.103260814,0.203493798,0.50743961,0.611846399,0.869049569
8932,ENSG00000165861,322.3477183,0.058129902,0.096114895,0.604795976,0.545314568,0.83726212
8933,ENSG00000119707,925.3360824,0.008165337,0.075401058,0.108292072,0.913764011,0.978990098
8934,ENSG00000080815,1060.95506,0.21571686,0.095257677,2.264561405,0.023539608,0.345654808
8935,ENSG00000100767,58.46335307,-0.226379916,0.232220684,-0.974848203,0.329635562,0.708451681
8936,ENSG00000133961,1868.693364,0.221377786,0.136571769,1.620963018,0.10502557,0.502160476
8937,ENSG00000187105,45.67024655,-0.363713742,0.197015678,-1.84611573,0.064875403,0.439617076
8938,ENSG00000170468,118.8439167,-0.260362449,0.122054836,-2.13315963,0.032911634,0.373494688
8939,ENSG00000119673,70.05305421,-0.173512248,0.226141894,-0.767271581,0.442920061,0.781767973
8940,ENSG00000177465,5.010744264,-1.059388194,0.62686999,-1.689964763,0.091034696,0.484466209
8941,ENSG00000119661,24.82476031,-0.355680055,0.28845089,-1.23306971,0.217549757,0.618087344
8942,ENSG00000176903,191.805983,-0.278220838,0.13033088,-2.134726923,0.032783323,0.373494688
8943,ENSG00000156030,1302.613042,-0.029567878,0.065606879,-0.450682592,0.652218331,0.888474048
8944,ENSG00000140043,10.59258408,-0.766268792,0.318119214,-2.40874728,0.016007378,0.317608948
8945,ENSG00000119725,49.44097584,0.143836965,0.191132288,0.752551894,0.451719234,0.786651668
8946,ENSG00000156050,36.66245,-0.164687501,0.21207475,-0.776554028,0.437421933,0.778641672
8947,ENSG00000119723,26.1470482,-0.295410903,0.292286589,-1.010689214,0.312165201,0.695239337
8948,ENSG00000187097,119.7589597,-0.014768773,0.183665891,-0.080411084,0.935910312,0.985232875
8949,ENSG00000119636,79.79895454,0.327342622,0.315378322,1.037936343,0.299299692,0.684920097
8950,ENSG00000119711,60.53008815,-0.237762941,0.18395165,-1.292529536,0.196173824,0.597947375
8951,ENSG00000205659,43.75354604,0.093568551,0.208157111,0.449509267,0.653064325,0.889036172
8952,ENSG00000119688,200.0088621,-0.365114561,0.103651585,-3.522517891,0.000427468,0.111075965
8953,ENSG00000119655,232.9551123,0.288028499,0.115564423,2.49236307,0.012689625,0.299745961
8954,ENSG00000165898,42.0798051,0.07421862,0.206987162,0.358566296,0.719919565,0.916484283
8955,ENSG00000119681,114.6899614,-0.041714586,0.180348245,-0.231300204,0.817081588,0.951345321
8956,ENSG00000119682,866.8991287,0.070342445,0.104496629,0.673155156,0.500848587,0.813397369
8957,ENSG00000119616,124.5510852,0.149638294,0.128168804,1.167509486,0.24300468,0.638560722
8958,ENSG00000119596,841.7942257,-0.062914928,0.08958571,-0.702287547,0.482499858,0.802532165
8959,ENSG00000119608,28.96524979,-0.21564866,0.274068675,-0.786841692,0.431374544,0.773965322
8960,ENSG00000119689,432.983756,0.017780488,0.078352474,0.226929499,0.820478563,0.951663815
8961,ENSG00000198208,38.54983328,-0.272472262,0.243465668,-1.119140385,0.263080253,0.656098262
8962,ENSG00000119630,26.52838533,2.527593016,0.681176873,3.71062659,0.000206747,0.100364574
8963,ENSG00000119718,81.30797903,-0.035852382,0.157294369,-0.227931759,0.819699293,0.951663815
8964,ENSG00000119684,169.886869,-0.164438461,0.130473061,-1.260325009,0.207552142,0.607811994
8965,ENSG00000119640,35.43060255,-0.274920753,0.205166654,-1.339987502,0.180249408,0.585240818
8966,ENSG00000119703,11.40185062,0.250338163,0.380212586,0.658416299,0.510270665,0.81828515
8967,ENSG00000119638,658.5196351,-0.022495372,0.075512372,-0.297903124,0.765777103,0.936226947
8968,ENSG00000170348,641.6185775,-0.006815748,0.075876218,-0.089827201,0.928424532,0.983084552
8969,ENSG00000170345,875.3986801,0.220515699,0.172047848,1.281711465,0.199943882,0.600735563
8970,ENSG00000140044,315.3183998,0.376483533,0.180745705,2.082945944,0.037256151,0.386639872
8971,ENSG00000156127,65.37971059,-0.030138553,0.175351565,-0.171875017,0.863535788,0.964809562
8972,ENSG00000119686,63.86362844,0.507290987,0.191912455,2.643345821,0.008209114,0.272534527
8973,ENSG00000119685,155.1040787,0.005926675,0.112391727,0.052732304,0.9579452,0.990308799
8974,ENSG00000133935,68.82209358,0.080299721,0.17123567,0.468942718,0.639110581,0.882419531
8975,ENSG00000119650,27.35970759,-0.535788566,0.28675387,-1.868461498,0.061697772,0.433612429
8976,ENSG00000119699,24.08601599,-0.192963013,0.306733492,-0.629090133,0.52929005,0.828362074
8977,ENSG00000089916,844.1512955,0.056170496,0.059934077,0.937204651,0.348653298,0.72287914
8978,ENSG00000071246,136.3759139,0.053556479,0.198769539,0.269440072,0.787591053,0.942534632
