,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc
5226,ENSG00000127412,32.64718827,2.346613305,1.105276667,2.123100374,0.033745442,0.999515697,TRPV5
5227,ENSG00000165131,5.696292944,1.004269425,3.013181237,0.333292074,0.738913821,0.999515697,LLCFC1
5228,ENSG00000197993,87.66673494,1.010070337,0.804706581,1.255203277,0.209404976,0.999515697,KEL
5229,ENSG00000236398,4.481266739,3.588994558,2.98504743,1.202324131,0.229237971,0.999515697,TAS2R39
5230,ENSG00000221937,13.5868783,0.886841148,1.561092304,0.568090142,0.569973761,0.999515697,TAS2R40
5231,ENSG00000197448,497.4781362,-0.080130665,0.483943995,-0.165578384,0.86848876,0.999515697,GSTK1
5232,ENSG00000106144,361.7833668,0.146927185,0.510097754,0.28803731,0.773318179,0.999515697,CASP2
5233,ENSG00000159784,15.5722805,0.816785617,1.472850039,0.554561289,0.579194773,0.999515697,FAM131B
5234,ENSG00000159840,3126.224606,0.152941091,0.452448893,0.338029539,0.735340928,0.999515697,ZYX
5235,ENSG00000146904,65.73784241,-0.100960566,0.819716322,-0.12316525,0.901976242,0.999515697,EPHA1
5236,ENSG00000221855,8.019013547,3.544760434,2.376679031,1.491476295,0.13583649,0.999515697,TAS2R41
5237,ENSG00000170379,43.20909412,-0.208077195,0.972899754,-0.213873212,0.830645931,0.999515697,TCAF2
5238,ENSG00000198420,41.79221595,-1.220031191,0.982181012,-1.242165321,0.214175572,0.999515697,TCAF1
5239,ENSG00000244693,2.27897472,-3.035137896,4.683978129,-0.647982935,0.516995988,0.999515697,CTAGE8
5240,ENSG00000050327,22.62157264,0.873157132,1.243685856,0.702072093,0.482634205,0.999515697,ARHGEF5
5241,ENSG00000196511,119.0981653,0.992361458,0.710099469,1.397496409,0.162264346,0.999515697,TPK1
5242,ENSG00000174469,17.70707612,-0.5650116,1.533907831,-0.368347816,0.712613903,0.999515697,CNTNAP2
5243,ENSG00000055130,158.4928786,-0.044938847,0.635887134,-0.070671106,0.943659518,0.999515697,CUL1
5244,ENSG00000106462,39.86024335,0.38188209,0.98207882,0.388850754,0.697386553,0.999515697,EZH2
5245,ENSG00000155660,206.9355925,-0.464823037,0.569518687,-0.816168192,0.414403946,0.999515697,PDIA4
5246,ENSG00000197362,60.27528539,0.448164089,0.8425448,0.531917221,0.594783329,0.999515697,ZNF786
5247,ENSG00000204947,14.75060844,1.217507225,1.524982646,0.798374479,0.424653209,0.999515697,ZNF425
5248,ENSG00000197024,277.1419672,-0.296294049,0.53487899,-0.553945947,0.579615839,0.999515697,ZNF398
5249,ENSG00000170265,120.6769374,-0.411966357,0.692517695,-0.594882066,0.551922306,0.999515697,ZNF282
5250,ENSG00000170260,70.74656106,-0.341558291,0.787945038,-0.433479842,0.664666207,0.999515697,ZNF212
5251,ENSG00000204946,131.770969,0.63219999,0.666414955,0.948658167,0.342794497,0.999515697,ZNF783
5252,ENSG00000196453,118.6451118,-0.351860858,0.669323134,-0.525696543,0.599099066,0.999515697,ZNF777
5253,ENSG00000181220,1323.231012,0.294762892,0.446576732,0.660049822,0.509221858,0.999515697,ZNF746
5254,ENSG00000133619,52.6137623,-0.690363481,0.897007101,-0.769629895,0.441519466,0.999515697,KRBA1
5255,ENSG00000181444,1072.51609,0.18022473,0.487034632,0.370044999,0.711348962,0.999515697,ZNF467
5256,ENSG00000197558,52.32385918,0.62149082,0.942021496,0.659741655,0.509419631,0.999515697,SSPO
5257,ENSG00000106479,139.8241615,0.15714177,0.696874369,0.225495121,0.82159412,0.999515697,ZNF862
5258,ENSG00000171130,63.88522789,-0.471581811,0.823648731,-0.572552101,0.566947999,0.999515697,ATP6V0E2
5259,ENSG00000106526,33.66215686,0.448811587,1.06308752,0.422177458,0.672895493,0.999515697,ACTR3C
5260,ENSG00000127399,46.38366024,1.237360948,0.930620605,1.329608372,0.183647338,0.999515697,LRRC61
5261,ENSG00000188707,40.02833095,-0.818521023,1.006350868,-0.81335551,0.416014259,0.999515697,ZBED6CL
5262,ENSG00000214022,254.2635871,-0.443825324,0.549116199,-0.808253927,0.418944419,0.999515697,REPIN1
5263,ENSG00000196456,98.83934163,-0.344753113,0.712291258,-0.484005817,0.628381741,0.999515697,ZNF775
5264,ENSG00000171115,371.5451284,-0.474604526,0.516290172,-0.919259269,0.357959977,0.999515697,GIMAP8
5265,ENSG00000179144,204.1662356,-0.783973706,0.609973125,-1.285259421,0.198701645,0.999515697,GIMAP7
5266,ENSG00000133574,1156.507327,0.290609789,0.454464034,0.639456079,0.522526278,0.999515697,GIMAP4
5267,ENSG00000133561,555.0281523,-0.181343604,0.481504025,-0.376619082,0.706456705,0.999515697,GIMAP6
5268,ENSG00000106560,191.9522022,0.446530709,0.692436383,0.64486893,0.519012128,0.999515697,GIMAP2
5269,ENSG00000213203,159.7973529,-1.120506076,0.614816051,-1.822506218,0.068378211,0.999515697,GIMAP1
5270,ENSG00000196329,135.3181736,0.482971755,0.694349688,0.695574237,0.486695505,0.999515697,GIMAP5
5271,ENSG00000106565,91.09182245,1.223815201,0.864281286,1.415991786,0.156777909,0.999515697,TMEM176B
5272,ENSG00000002933,56.16674511,1.221296701,3.931451582,0.310647779,0.756068401,0.999515697,TMEM176A
5273,ENSG00000002726,22.38868272,1.528711467,1.326301162,1.152612627,0.249069418,0.999515697,AOC1
5274,ENSG00000055118,86.16007627,0.730500584,0.898222376,0.813273642,0.416061185,0.999515697,KCNH2
5275,ENSG00000164867,11.26118222,-0.299738746,1.696754903,-0.176654121,0.85978008,0.999515697,NOS3
5276,ENSG00000181652,9.994934341,1.291746951,2.134471705,0.605183451,0.545057111,0.999515697,ATG9B
5277,ENSG00000197150,94.00459553,-0.17381712,0.745400153,-0.233186321,0.815616727,0.999515697,ABCB8
5278,ENSG00000213199,14.30923765,-1.265643361,1.539548471,-0.822087375,0.41102717,0.999515697,ASIC3
5279,ENSG00000164885,25.84458891,-1.309763725,1.24591942,-1.051242724,0.293147125,0.999515697,CDK5
5280,ENSG00000164889,178.8109534,-0.287920607,0.590656683,-0.487458477,0.625933462,0.999515697,SLC4A2
5281,ENSG00000164896,145.4657328,-0.197098074,0.624250395,-0.315735601,0.752203202,0.999515697,FASTK
5282,ENSG00000164897,168.9144389,-0.421737595,0.669249562,-0.630164917,0.52858669,0.999515697,TMUB1
5283,ENSG00000133612,190.0101291,-0.499097223,0.656986254,-0.759676812,0.447447793,0.999515697,AGAP3
5284,ENSG00000033050,114.1543442,0.014166458,0.671596059,0.021093718,0.983170896,0.999515697,ABCF2
5285,ENSG00000033100,530.8159517,0.050350982,0.478260642,0.105279377,0.916154127,0.999515697,CHPF2
5286,ENSG00000082014,136.2311872,0.096937252,0.669695717,0.144748204,0.884909679,0.999515697,SMARCD3
5287,ENSG00000013374,364.5185779,0.284085972,0.506909692,0.560427186,0.575188092,0.999515697,NUB1
5288,ENSG00000187260,26.79122136,0.845511645,1.288307487,0.656296461,0.511633394,0.999515697,WDR86
5289,ENSG00000106615,78.10194409,-0.62159277,0.762205102,-0.815519036,0.414775273,0.999515697,RHEB
5290,ENSG00000106617,242.4564292,-0.141477319,0.548855577,-0.257767845,0.796586082,0.999515697,PRKAG2
5291,ENSG00000178234,119.5722283,0.003367787,0.674780268,0.004990939,0.996017824,0.999515697,GALNT11
5292,ENSG00000055609,2326.806947,0.50526448,0.426220512,1.185453223,0.235838299,0.999515697,KMT2C
5293,ENSG00000196584,7.782030585,-3.014992004,2.33445857,-1.291516604,0.196524602,0.999515697,XRCC2
5294,ENSG00000133627,47.56924965,0.276629406,0.958982886,0.288461254,0.772993685,0.999515697,ACTR3B
5295,ENSG00000157212,82.0252975,-0.172985867,0.747534741,-0.231408464,0.81699749,0.999515697,PAXIP1
5296,ENSG00000186480,157.3351356,-0.3359202,0.636701115,-0.527594804,0.5977806,0.999515697,INSIG1
5297,ENSG00000184863,1700.504648,0.269577393,0.434327431,0.620677796,0.534811642,0.999515697,RBM33
5298,ENSG00000105982,16.53891987,-0.069267462,1.458335104,-0.047497631,0.962116619,0.999515697,RNF32
5299,ENSG00000105983,207.8404241,0.099050868,0.569422613,0.173949657,0.861905027,0.999515697,LMBR1
5300,ENSG00000146909,87.8103579,-0.27152637,0.751144756,-0.361483413,0.717738102,0.999515697,NOM1
5301,ENSG00000009335,372.5032186,-0.137866598,0.510395581,-0.270117147,0.787070131,0.999515697,UBE3C
5302,ENSG00000105993,908.0316791,0.071611195,0.458476589,0.156193787,0.875880274,0.999515697,DNAJB6
5303,ENSG00000155093,44.86672084,-0.94531707,0.968475534,-0.976087714,0.329020999,0.999515697,PTPRN2
5304,ENSG00000146918,40.92000203,0.196408411,1.007809753,0.194886396,0.845481884,0.999515697,NCAPG2
5305,ENSG00000117868,555.5497559,-0.143498102,0.475331113,-0.301890825,0.76273529,0.999515697,ESYT2
5306,ENSG00000126870,54.69689968,0.004506551,0.913186075,0.004934976,0.996062475,0.999515697,WDR60
5307,ENSG00000172748,15.99730836,-1.231412351,1.53176845,-0.803915468,0.421445796,0.999515697,ZNF596
5308,ENSG00000147364,69.79010916,-0.747672031,0.847210527,-0.882510316,0.377500903,0.999515697,FBXO25
5309,ENSG00000180190,7.486004197,2.388822044,2.368706574,1.008492175,0.313218242,0.999515697,TDRP
5310,ENSG00000104714,808.8232754,-0.001517527,0.470067925,-0.003228314,0.997424182,0.999515697,ERICH1
5311,ENSG00000182372,140.958838,-0.469882876,0.629918621,-0.74594219,0.455702338,0.999515697,CLN8
5312,ENSG00000104728,17.19509392,-0.915224167,1.414861782,-0.646864718,0.517719502,0.999515697,ARHGEF10
5313,ENSG00000176595,116.4511875,-0.42867401,0.695025437,-0.616774563,0.537383432,0.999515697,KBTBD11
5314,ENSG00000036448,75.42979133,1.547679439,1.028955624,1.504126517,0.132548794,0.999515697,MYOM2
5315,ENSG00000147316,97.02390689,-0.394618619,0.707539375,-0.557733792,0.577026179,0.999515697,MCPH1
5316,ENSG00000091879,41.32097955,-0.942336912,1.024357147,-0.919930041,0.357609319,0.999515697,ANGPT2
5317,ENSG00000155189,45.13508751,-0.36859742,0.943262882,-0.390768499,0.695968362,0.999515697,AGPAT5
5318,ENSG00000164821,21.14308751,-1.806873246,1.420464727,-1.272029647,0.203362586,0.999515697,DEFA4
5319,ENSG00000239839,92.607774,-0.187984805,0.744322527,-0.252558263,0.800609586,0.999515697,DEFA3
5320,ENSG00000275342,164.9107767,-0.46251842,0.608612464,-0.75995555,0.447281155,0.999515697,PRAG1
5321,ENSG00000253958,11.81464895,0.364851812,1.999233261,0.182495869,0.855193596,0.999515697,CLDN23
5322,ENSG00000147324,397.1078749,0.090686018,0.638268335,0.142081336,0.88701576,0.999515697,MFHAS1
5323,ENSG00000104626,72.55388903,0.193062558,0.790271528,0.244299018,0.806999244,0.999515697,ERI1
5324,ENSG00000173281,883.5939299,0.908714757,0.468204494,1.94085014,0.052276457,0.999515697,PPP1R3B
5325,ENSG00000173273,276.2876355,0.149164771,0.53526324,0.278675537,0.780493837,0.999515697,TNKS
5326,ENSG00000175806,119.3310217,-0.078827019,0.661794376,-0.119111043,0.905187382,0.999515697,MSRA
5327,ENSG00000253649,9.704921412,0.509729644,1.943670332,0.26225108,0.793127875,0.999515697,PRSS51
5329,ENSG00000254093,10.98604215,3.841768351,2.066690019,1.858899165,0.063041433,0.999515697,PINX1
5330,ENSG00000171044,36.96096999,0.651114172,1.017061479,0.640191557,0.522048071,0.999515697,XKR6
5331,ENSG00000104643,83.91785091,-0.01258972,0.745105182,-0.016896568,0.986519131,0.999515697,MTMR9
5332,ENSG00000154319,14.50899809,-1.438745732,1.560213219,-0.922146867,0.356451973,0.999515697,FAM167A
5333,ENSG00000136573,111.7114996,-0.439129746,0.859506964,-0.510908887,0.609414858,0.999515697,BLK
5334,ENSG00000154328,53.08051784,-0.526854311,0.920191464,-0.572548575,0.566950388,0.999515697,NEIL2
5335,ENSG00000079459,425.1339602,-0.582542312,0.498661071,-1.168212932,0.242720886,0.999515697,FDFT1
5336,ENSG00000164733,3611.184049,-0.177103298,0.420474524,-0.42119864,0.673610038,0.999515697,CTSB
5337,ENSG00000154359,158.0841201,0.575374756,0.623140809,0.923346293,0.35582677,0.999515697,LONRF1
5338,ENSG00000164741,15.0340109,0.963199291,1.572984827,0.612338578,0.540313771,0.999515697,DLC1
5339,ENSG00000038945,18.94530094,-0.481838104,1.364961029,-0.353005026,0.724084672,0.999515697,MSR1
5340,ENSG00000155970,11.91122452,3.420638183,2.012452514,1.699736098,0.089180576,0.999515697,MICU3
5341,ENSG00000104219,352.0091221,-0.809833556,0.513497858,-1.577092373,0.114774272,0.999515697,ZDHHC2
5342,ENSG00000198791,177.2428483,-0.19439131,0.606353417,-0.320590772,0.748520532,0.999515697,CNOT7
5343,ENSG00000155975,118.309764,0.187107496,0.663039618,0.282196554,0.7777928,0.999515697,VPS37A
5344,ENSG00000003987,12.87481608,1.510411706,1.601227898,0.943283406,0.345535961,0.999515697,MTMR7
5345,ENSG00000129422,10.4606045,0.686815725,1.752616513,0.391880209,0.695146727,0.999515697,MTUS1
5346,ENSG00000078674,582.4894881,0.396627224,0.484494552,0.818641246,0.412991127,0.999515697,PCM1
5347,ENSG00000104763,992.5547732,0.366509694,0.478107571,0.766584166,0.443328792,0.999515697,ASAH1
5348,ENSG00000156011,7.539180695,1.160652474,2.044115167,0.567801899,0.57016949,0.999515697,PSD3
5349,ENSG00000104611,16.886046,-0.390327285,1.431785058,-0.272615839,0.785148535,0.999515697,SH2D4A
5350,ENSG00000147408,382.4990055,1.190797994,0.520145523,2.289355462,0.022058708,0.999515697,CSGALNACT1
5351,ENSG00000104613,141.8170506,0.073911213,0.629039546,0.117498516,0.90646502,0.999515697,INTS10
5352,ENSG00000175445,4.191485422,-3.392082266,3.128294414,-1.084323218,0.278221514,0.999515697,LPL
5353,ENSG00000147416,2503.899841,0.174845434,0.429677059,0.406922898,0.684064617,0.999515697,ATP6V1B2
5354,ENSG00000147443,473.839617,-0.786958472,0.545510684,-1.442608724,0.149130725,0.999515697,DOK2
5355,ENSG00000130227,872.5415506,0.461978612,0.551620436,0.837493649,0.402315145,0.999515697,XPO7
5356,ENSG00000158856,18073.50501,0.623648903,0.614288734,1.015237409,0.309992673,0.999515697,DMTN
5357,ENSG00000158863,183.2352498,-0.02393783,0.586750954,-0.040797257,0.967457526,0.999515697,FAM160B2
5358,ENSG00000275074,101.2893058,0.323304014,0.778194746,0.415453864,0.677809683,0.999515697,NUDT18
5359,ENSG00000168453,4.61352711,3.82657422,3.470854815,1.10248755,0.270249768,0.999515697,HR
5360,ENSG00000168476,135.1023837,-0.488788649,0.638234025,-0.765845489,0.443768244,0.999515697,REEP4
5361,ENSG00000168487,39.62007894,0.198601956,0.987626264,0.201090193,0.84062805,0.999515697,BMP1
5362,ENSG00000168495,58.7411232,0.233472739,0.867091754,0.269259554,0.787729954,0.999515697,POLR3D
5363,ENSG00000197181,11.66340233,-2.280196056,2.003018485,-1.138379936,0.254961868,0.999515697,PIWIL2
5364,ENSG00000104635,30.27322243,0.435498249,1.186550257,0.367028912,0.713597452,0.999515697,SLC39A14
5365,ENSG00000120910,161.4995614,0.659905033,0.626160411,1.053891337,0.291932669,0.999515697,PPP3CC
5366,ENSG00000120896,75.36551444,-0.656372651,0.771974966,-0.850251213,0.395185435,0.999515697,SORBS3
5367,ENSG00000120913,481.9223736,-0.241798519,0.492082585,-0.491377924,0.623159175,0.999515697,PDLIM2
5368,ENSG00000241852,18.82693068,0.258040773,1.377326501,0.187349022,0.851386989,0.999515697,C8orf58
5369,ENSG00000158941,327.318276,-0.128490412,0.518683864,-0.247723943,0.804348005,0.999515697,CCAR2
5370,ENSG00000147439,315.7609411,0.603782663,0.520368326,1.160298643,0.245927237,0.999515697,BIN3
5371,ENSG00000179388,16.16438408,1.189951325,1.571820412,0.757052979,0.449018123,0.999515697,EGR3
5372,ENSG00000008853,78.29738499,-0.080720919,0.759665402,-0.106258517,0.915377244,0.999515697,RHOBTB2
5373,ENSG00000120889,257.9797658,-0.537201126,0.581248682,-0.924219088,0.355372259,0.999515697,TNFRSF10B
5374,ENSG00000173535,3741.855365,0.49391786,0.458931527,1.07623432,0.281822474,0.999515697,TNFRSF10C
5375,ENSG00000173530,41.04588047,-1.244532007,0.996870902,-1.248438494,0.211870519,0.999515697,TNFRSF10D
5376,ENSG00000104689,63.5884543,-0.277212574,0.845029,-0.328050959,0.742873133,0.999515697,TNFRSF10A
5377,ENSG00000147457,420.4865949,-0.362308841,0.500910842,-0.723300059,0.469495557,0.999515697,CHMP7
5378,ENSG00000104679,71.06187557,-0.699660817,0.79001406,-0.885630842,0.375816486,0.999515697,R3HCC1
5379,ENSG00000134013,28.04466846,1.424808478,1.150386355,1.238547791,0.215513013,0.999515697,LOXL2
5380,ENSG00000197217,480.1431412,0.24236741,0.485473767,0.499238943,0.617611063,0.999515697,ENTPD4
5381,ENSG00000147454,27534.4422,0.137886508,0.488867235,0.282053077,0.777902812,0.999515697,SLC25A37
5382,ENSG00000167034,7.975265614,-4.884156374,2.511389798,-1.944802188,0.051798791,0.999515697,NKX3-1
5383,ENSG00000042980,130.4805258,-0.322937347,0.729201486,-0.442864356,0.657863851,0.999515697,ADAM28
5384,ENSG00000277586,9.087012079,2.335025376,2.217473236,1.053011751,0.292335606,0.999515697,NEFL
5385,ENSG00000147459,3337.660668,0.889089936,0.428624021,2.074288636,0.038052513,0.999515697,DOCK5
5386,ENSG00000147437,44.13538733,1.040437412,0.967460051,1.075431911,0.282181401,0.999515697,GNRH1
5387,ENSG00000104756,100.9635184,0.517584103,0.748208679,0.691764367,0.489085318,0.999515697,KCTD9
5388,ENSG00000221914,253.1656691,0.448782884,0.543651906,0.825496755,0.409089625,0.999515697,PPP2R2A
5389,ENSG00000104765,4739.722048,0.143260113,0.533167358,0.268696332,0.788163375,0.999515697,BNIP3L
5390,ENSG00000240694,6.63822655,6.123047805,2.780891022,2.20182947,0.027677357,0.999515697,PNMA2
5391,ENSG00000092964,470.207769,-1.191601766,0.663534777,-1.795839205,0.072520094,0.999515697,DPYSL2
5392,ENSG00000104228,156.4341014,-0.063632034,0.612046178,-0.103966068,0.917196277,0.999515697,TRIM35
5393,ENSG00000120899,2619.605424,0.224471195,0.434790985,0.516273801,0.605663192,0.999515697,PTK2B
5394,ENSG00000120903,33.46763516,-0.241833978,1.064610411,-0.227157255,0.820301465,0.999515697,CHRNA2
5395,ENSG00000120915,47.21887341,-0.45156692,0.926559727,-0.487358675,0.626004174,0.999515697,EPHX2
5396,ENSG00000120885,334.9529298,0.307015887,0.608331704,0.504685002,0.613780097,0.999515697,CLU
5397,ENSG00000147419,49.55793799,0.020581286,0.922399922,0.022312757,0.982198472,0.999515697,CCDC25
5398,ENSG00000171320,5.927625646,1.892395893,2.593872207,0.729564042,0.465656708,0.999515697,ESCO2
5400,ENSG00000134014,139.4091468,0.066533865,0.660975092,0.100660169,0.919820231,0.999515697,ELP3
5401,ENSG00000168081,8.70960226,-1.228373302,2.420569868,-0.507472773,0.611823136,0.999515697,PNOC
5402,ENSG00000186918,76.46807565,0.125914355,0.77276491,0.162940052,0.870565635,0.999515697,ZNF395
5403,ENSG00000104290,8.864129296,1.696079109,1.991464145,0.85167444,0.394394811,0.999515697,FZD3
5404,ENSG00000012232,1101.506028,0.655777534,0.451044762,1.453907881,0.145971848,0.999515697,EXTL3
5405,ENSG00000104299,87.74577548,-0.533610271,0.737461106,-0.72357751,0.469325153,0.999515697,INTS9
5406,ENSG00000147421,235.9076667,-0.140951575,0.551934297,-0.255377453,0.798431583,0.999515697,HMBOX1
5407,ENSG00000197892,219.695908,0.059545874,0.563584381,0.105655651,0.915855569,0.999515697,KIF13B
5408,ENSG00000133872,866.9280369,0.230359756,0.470456771,0.489651271,0.624380689,0.999515697,SARAF
5409,ENSG00000104660,341.0142992,-0.209743576,0.532140999,-0.394150378,0.693470019,0.999515697,LEPROTL1
5410,ENSG00000104671,10.89942861,-0.61206274,1.970435965,-0.310623005,0.756087237,0.999515697,DCTN6
5411,ENSG00000157110,81.8340552,-0.094162043,0.747808375,-0.125917342,0.899797355,0.999515697,RBPMS
5412,ENSG00000197265,102.8713712,0.207969275,0.693969323,0.29968079,0.764420653,0.999515697,GTF2E2
5413,ENSG00000253457,8.148328587,2.945227495,2.058978305,1.430431534,0.152593203,0.999515697,SMIM18
5414,ENSG00000104687,364.187833,0.110703842,0.506413467,0.21860367,0.826958794,0.999515697,GSR
5415,ENSG00000104691,5.040171598,-1.878332753,2.769706389,-0.678170351,0.497663689,0.999515697,UBXN8
5416,ENSG00000104695,68.10089482,0.769636251,0.799877585,0.962192547,0.335952892,0.999515697,PPP2CB
5417,ENSG00000165392,67.60171809,-0.213640948,0.822671368,-0.259691727,0.795101575,0.999515697,WRN
5418,ENSG00000157168,60.62469015,-1.673464077,0.976618594,-1.713528789,0.086615302,0.999515697,NRG1
5419,ENSG00000172728,40.85024647,1.090175822,0.985273368,1.106470404,0.268522967,0.999515697,FUT10
5420,ENSG00000129696,63.08668227,0.205967615,0.821165699,0.250823452,0.801950609,0.999515697,TTI2
